rank,cx,cy,score,od,bucket,matched_ann_id,matched_category,file_name,seed_index,condition
26,7038.0,4428.0,14.93341,0.2747385501861572,non_human_findings,-1,0,379.tiff,1,hem_rect_fill
27,5797.0,3370.0,12.527609,0.27427950501441956,non_human_findings,-1,0,379.tiff,1,hem_rect_fill
28,6030.0,4396.0,13.018437,0.2740718722343445,non_human_findings,-1,0,379.tiff,1,hem_rect_fill
29,5342.0,3063.0,13.279749,0.2719404399394989,non_human_findings,-1,0,379.tiff,1,hem_rect_fill
0,3251.0,3624.0,9.933366,0.3319092392921448,human_rejected_label,19153,2,379.tiff,2,default_51
1,1083.0,3352.0,7.9805903,0.32303565740585327,non_human_findings,-1,0,379.tiff,2,default_51
2,2926.0,3442.0,6.7658224,0.32176515460014343,non_human_findings,-1,0,379.tiff,2,default_51
3,215.0,87.0,6.528563,0.31462374329566956,human_correct_label,19147,1,379.tiff,2,default_51
4,6017.0,3137.0,6.795456,0.3097763657569885,non_human_findings,-1,0,379.tiff,2,default_51
5,2431.0,2689.0,7.4756837,0.3077210783958435,non_human_findings,-1,0,379.tiff,2,default_51
6,2745.0,3919.0,7.375793,0.3027351498603821,non_human_findings,-1,0,379.tiff,2,default_51
7,3340.0,3289.0,7.0818653,0.299559086561203,non_human_findings,-1,0,379.tiff,2,default_51
8,6638.0,3566.0,7.837416,0.29696497321128845,non_human_findings,-1,0,379.tiff,2,default_51
9,6482.0,3804.0,8.919026,0.2935686409473419,non_human_findings,-1,0,379.tiff,2,default_51
10,4626.0,3444.0,7.0702033,0.2891744077205658,human_rejected_label,19162,2,379.tiff,2,default_51
11,4745.0,3366.0,7.7061434,0.2859634459018707,non_human_findings,-1,0,379.tiff,2,default_51
12,2565.0,4060.0,7.9139347,0.2824057340621948,non_human_findings,-1,0,379.tiff,2,default_51
13,732.0,215.0,7.0715575,0.28157272934913635,non_human_findings,-1,0,379.tiff,2,default_51
14,2099.0,2285.0,6.3464456,0.281080424785614,non_human_findings,-1,0,379.tiff,2,default_51
15,3759.0,3957.0,6.464994,0.28010016679763794,human_rejected_label,19165,2,379.tiff,2,default_51
16,6909.0,3146.0,6.465388,0.27983298897743225,non_human_findings,-1,0,379.tiff,2,default_51
17,5679.0,2650.0,7.8064866,0.27916571497917175,non_human_findings,-1,0,379.tiff,2,default_51
18,4405.0,2213.0,6.4444075,0.2784460186958313,non_human_findings,-1,0,379.tiff,2,default_51
19,1060.0,3933.0,6.382903,0.27843305468559265,non_human_findings,-1,0,379.tiff,2,default_51
20,2944.0,4206.0,6.604398,0.27675244212150574,non_human_findings,-1,0,379.tiff,2,default_51
21,2082.0,2887.0,6.578808,0.2753121554851532,non_human_findings,-1,0,379.tiff,2,default_51
22,734.0,2615.0,6.4868536,0.27507686614990234,non_human_findings,-1,0,379.tiff,2,default_51
23,1368.0,711.0,7.8627386,0.2749381959438324,human_correct_label,19141,1,379.tiff,2,default_51
24,7032.0,4425.0,7.7867293,0.2747385501861572,non_human_findings,-1,0,379.tiff,2,default_51
25,5793.0,3368.0,7.31886,0.27427950501441956,non_human_findings,-1,0,379.tiff,2,default_51
26,6025.0,4392.0,7.6586246,0.2740718722343445,non_human_findings,-1,0,379.tiff,2,default_51
27,5339.0,3060.0,6.884155,0.2719404101371765,non_human_findings,-1,0,379.tiff,2,default_51
28,1629.0,4499.0,6.7492733,0.27178138494491577,non_human_findings,-1,0,379.tiff,2,default_51
29,1428.0,1147.0,6.415235,0.2716011106967926,non_human_findings,-1,0,379.tiff,2,default_51
0,3251.0,3624.0,9.80318,0.3319092392921448,human_rejected_label,19153,2,379.tiff,2,hem_rect_fill
1,1083.0,3352.0,7.9201345,0.32303565740585327,non_human_findings,-1,0,379.tiff,2,hem_rect_fill
2,2926.0,3442.0,6.5932508,0.32176515460014343,non_human_findings,-1,0,379.tiff,2,hem_rect_fill
3,215.0,87.0,6.5068994,0.31462374329566956,human_correct_label,19147,1,379.tiff,2,hem_rect_fill
4,2314.0,2544.0,6.3886895,0.313976526260376,non_human_findings,-1,0,379.tiff,2,hem_rect_fill
5,6016.0,3137.0,6.8655767,0.3097763657569885,non_human_findings,-1,0,379.tiff,2,hem_rect_fill
6,2431.0,2690.0,7.3417444,0.30719417333602905,non_human_findings,-1,0,379.tiff,2,hem_rect_fill
7,2745.0,3918.0,7.4135423,0.3027351498603821,non_human_findings,-1,0,379.tiff,2,hem_rect_fill
8,3339.0,3288.0,6.8968105,0.299559086561203,non_human_findings,-1,0,379.tiff,2,hem_rect_fill
9,6637.0,3566.0,7.2543664,0.29696500301361084,non_human_findings,-1,0,379.tiff,2,hem_rect_fill
10,6482.0,3804.0,8.732185,0.2935686409473419,non_human_findings,-1,0,379.tiff,2,hem_rect_fill
11,4624.0,3447.0,7.0616946,0.2891743779182434,human_rejected_label,19162,2,379.tiff,2,hem_rect_fill
12,7039.0,4785.0,6.118453,0.28891637921333313,non_human_findings,-1,0,379.tiff,2,hem_rect_fill
13,4744.0,3366.0,7.7300057,0.2859634459018707,non_human_findings,-1,0,379.tiff,2,hem_rect_fill
14,2565.0,4060.0,7.830595,0.2824057340621948,non_human_findings,-1,0,379.tiff,2,hem_rect_fill
15,732.0,215.0,6.9100466,0.28157272934913635,non_human_findings,-1,0,379.tiff,2,hem_rect_fill
16,3759.0,3957.0,6.500945,0.28010016679763794,human_rejected_label,19165,2,379.tiff,2,hem_rect_fill
17,6909.0,3146.0,6.4759126,0.27983298897743225,non_human_findings,-1,0,379.tiff,2,hem_rect_fill
18,5679.0,2650.0,7.7240963,0.27916571497917175,non_human_findings,-1,0,379.tiff,2,hem_rect_fill
19,4405.0,2213.0,6.5769334,0.2784460186958313,non_human_findings,-1,0,379.tiff,2,hem_rect_fill
20,1061.0,3933.0,6.2769966,0.27843302488327026,non_human_findings,-1,0,379.tiff,2,hem_rect_fill
21,2945.0,4206.0,6.556015,0.27675244212150574,non_human_findings,-1,0,379.tiff,2,hem_rect_fill
22,2082.0,2887.0,6.492189,0.2753121554851532,non_human_findings,-1,0,379.tiff,2,hem_rect_fill
23,733.0,2615.0,6.4224215,0.27507686614990234,non_human_findings,-1,0,379.tiff,2,hem_rect_fill
24,1367.0,711.0,7.7390647,0.2749382257461548,human_correct_label,19141,1,379.tiff,2,hem_rect_fill
25,7032.0,4425.0,7.7084684,0.2747385501861572,non_human_findings,-1,0,379.tiff,2,hem_rect_fill
26,5793.0,3368.0,7.2351537,0.27427950501441956,non_human_findings,-1,0,379.tiff,2,hem_rect_fill
27,6025.0,4392.0,7.6406097,0.2740718722343445,non_human_findings,-1,0,379.tiff,2,hem_rect_fill
28,5339.0,3061.0,6.8832026,0.2719404399394989,non_human_findings,-1,0,379.tiff,2,hem_rect_fill
29,1629.0,4499.0,6.804714,0.27178138494491577,non_human_findings,-1,0,379.tiff,2,hem_rect_fill
0,1841.0,4569.0,4.786053,0.2523173689842224,non_human_findings,-1,0,383.tiff,0,default_51
1,1425.0,4954.0,4.263234,0.25195935368537903,non_human_findings,-1,0,383.tiff,0,default_51
2,5199.0,4870.0,4.9456997,0.24964658915996552,non_human_findings,-1,0,383.tiff,0,default_51
3,4439.0,4543.0,4.04115,0.24907426536083221,non_human_findings,-1,0,383.tiff,0,default_51
4,2922.0,4321.0,4.984526,0.2483210414648056,non_human_findings,-1,0,383.tiff,0,default_51
5,1107.0,4512.0,4.3978333,0.2470066398382187,non_human_findings,-1,0,383.tiff,0,default_51
6,5213.0,5060.0,4.8440614,0.24451345205307007,non_human_findings,-1,0,383.tiff,0,default_51
7,3487.0,4661.0,4.1730747,0.24280835688114166,non_human_findings,-1,0,383.tiff,0,default_51
8,2314.0,4485.0,4.266297,0.242766335606575,non_human_findings,-1,0,383.tiff,0,default_51
9,3383.0,4788.0,4.069582,0.24261285364627838,non_human_findings,-1,0,383.tiff,0,default_51
10,1984.0,4601.0,4.2751637,0.23811982572078705,non_human_findings,-1,0,383.tiff,0,default_51
11,1882.0,4845.0,5.33225,0.23753947019577026,non_human_findings,-1,0,383.tiff,0,default_51
12,3226.0,575.0,4.1592684,0.23700158298015594,non_human_findings,-1,0,383.tiff,0,default_51
13,3936.0,5136.0,4.0980806,0.23682403564453125,non_human_findings,-1,0,383.tiff,0,default_51
14,4581.0,4674.0,4.110578,0.2361704260110855,non_human_findings,-1,0,383.tiff,0,default_51
15,3365.0,5181.0,4.467094,0.23571977019309998,human_rejected_label,19270,2,383.tiff,0,default_51
16,2278.0,5021.0,4.343674,0.23502692580223083,non_human_findings,-1,0,383.tiff,0,default_51
17,3433.0,4596.0,5.057709,0.23403896391391754,non_human_findings,-1,0,383.tiff,0,default_51
18,3316.0,4985.0,4.8999333,0.23402786254882812,non_human_findings,-1,0,383.tiff,0,default_51
19,2826.0,4287.0,4.0114536,0.23324929177761078,non_human_findings,-1,0,383.tiff,0,default_51
20,3682.0,4886.0,4.478319,0.23248660564422607,non_human_findings,-1,0,383.tiff,0,default_51
21,5817.0,1881.0,4.4406366,0.2320030927658081,non_human_findings,-1,0,383.tiff,0,default_51
22,6995.0,1437.0,4.3391285,0.22851809859275818,non_human_findings,-1,0,383.tiff,0,default_51
23,1162.0,4852.0,4.486383,0.22847139835357666,non_human_findings,-1,0,383.tiff,0,default_51
24,1897.0,5097.0,4.2675076,0.22626152634620667,non_human_findings,-1,0,383.tiff,0,default_51
25,2584.0,4957.0,4.7586365,0.22550861537456512,non_human_findings,-1,0,383.tiff,0,default_51
26,6569.0,4626.0,4.809785,0.22322030365467072,non_human_findings,-1,0,383.tiff,0,default_51
27,4098.0,600.0,3.9843512,0.22316762804985046,non_human_findings,-1,0,383.tiff,0,default_51
28,4486.0,1275.0,4.3817267,0.22295252978801727,non_human_findings,-1,0,383.tiff,0,default_51
29,1483.0,2233.0,4.0996118,0.22294268012046814,non_human_findings,-1,0,383.tiff,0,default_51
0,1841.0,4568.0,4.800075,0.2523173391819,non_human_findings,-1,0,383.tiff,0,hem_rect_fill
1,1425.0,4953.0,4.2902026,0.25208961963653564,non_human_findings,-1,0,383.tiff,0,hem_rect_fill
2,5199.0,4870.0,4.8815937,0.24964658915996552,non_human_findings,-1,0,383.tiff,0,hem_rect_fill
3,4438.0,4543.0,4.4201283,0.24927814304828644,non_human_findings,-1,0,383.tiff,0,hem_rect_fill
4,2922.0,4321.0,4.859875,0.2483210414648056,non_human_findings,-1,0,383.tiff,0,hem_rect_fill
5,1107.0,4512.0,4.4168,0.2470066398382187,non_human_findings,-1,0,383.tiff,0,hem_rect_fill
6,5212.0,5060.0,4.6739645,0.24451345205307007,non_human_findings,-1,0,383.tiff,0,hem_rect_fill
7,4682.0,5129.0,3.9477496,0.2442280501127243,non_human_findings,-1,0,383.tiff,0,hem_rect_fill
8,3487.0,4661.0,4.0272636,0.24280835688114166,non_human_findings,-1,0,383.tiff,0,hem_rect_fill
9,3383.0,4788.0,4.31386,0.24261285364627838,non_human_findings,-1,0,383.tiff,0,hem_rect_fill
10,2968.0,4145.0,4.1091733,0.24031269550323486,non_human_findings,-1,0,383.tiff,0,hem_rect_fill
11,1985.0,4602.0,4.060916,0.23811984062194824,non_human_findings,-1,0,383.tiff,0,hem_rect_fill
12,1883.0,4845.0,5.209115,0.23753947019577026,non_human_findings,-1,0,383.tiff,0,hem_rect_fill
13,3226.0,575.0,4.4103155,0.23700158298015594,non_human_findings,-1,0,383.tiff,0,hem_rect_fill
14,3937.0,5137.0,4.1877785,0.23682406544685364,non_human_findings,-1,0,383.tiff,0,hem_rect_fill
15,3318.0,4985.0,4.3919663,0.2350303679704666,non_human_findings,-1,0,383.tiff,0,hem_rect_fill
16,2277.0,5021.0,4.5582747,0.23502692580223083,non_human_findings,-1,0,383.tiff,0,hem_rect_fill
17,3366.0,5180.0,3.9243155,0.23481802642345428,human_rejected_label,19270,2,383.tiff,0,hem_rect_fill
18,3433.0,4596.0,4.6914525,0.23403896391391754,non_human_findings,-1,0,383.tiff,0,hem_rect_fill
19,2945.0,5003.0,4.0616627,0.22939737141132355,non_human_findings,-1,0,383.tiff,0,hem_rect_fill
20,6994.0,1437.0,4.1437893,0.22851808369159698,non_human_findings,-1,0,383.tiff,0,hem_rect_fill
21,1162.0,4852.0,4.392431,0.22847139835357666,non_human_findings,-1,0,383.tiff,0,hem_rect_fill
22,6131.0,5010.0,3.9801517,0.2271192967891693,non_human_findings,-1,0,383.tiff,0,hem_rect_fill
23,2584.0,4957.0,4.9012756,0.22550861537456512,non_human_findings,-1,0,383.tiff,0,hem_rect_fill
24,4829.0,4167.0,4.3235235,0.22451691329479218,non_human_findings,-1,0,383.tiff,0,hem_rect_fill
25,6570.0,4625.0,4.7133965,0.22322030365467072,non_human_findings,-1,0,383.tiff,0,hem_rect_fill
26,4485.0,1275.0,3.881017,0.22295252978801727,non_human_findings,-1,0,383.tiff,0,hem_rect_fill
27,2707.0,4340.0,3.9103346,0.22233375906944275,non_human_findings,-1,0,383.tiff,0,hem_rect_fill
28,2497.0,4724.0,4.1385603,0.22230938076972961,non_human_findings,-1,0,383.tiff,0,hem_rect_fill
29,3860.0,4242.0,4.3418274,0.2222479283809662,non_human_findings,-1,0,383.tiff,0,hem_rect_fill
0,4283.0,4784.0,7.401536,0.26514992117881775,non_human_findings,-1,0,383.tiff,1,default_51
1,1852.0,4555.0,7.07652,0.24842673540115356,non_human_findings,-1,0,383.tiff,1,default_51
2,2925.0,4319.0,7.892968,0.24832101166248322,non_human_findings,-1,0,383.tiff,1,default_51
3,1112.0,4502.0,8.460836,0.24762068688869476,non_human_findings,-1,0,383.tiff,1,default_51
4,6994.0,1394.0,7.7480865,0.24651040136814117,non_human_findings,-1,0,383.tiff,1,default_51
5,4685.0,5128.0,7.720505,0.2442280352115631,non_human_findings,-1,0,383.tiff,1,default_51
6,3437.0,4581.0,6.595759,0.24329882860183716,non_human_findings,-1,0,383.tiff,1,default_51
7,3481.0,4674.0,7.8673835,0.24304132163524628,non_human_findings,-1,0,383.tiff,1,default_51
8,1167.0,4522.0,6.766249,0.24297073483467102,non_human_findings,-1,0,383.tiff,1,default_51
9,3388.0,4782.0,8.003234,0.24261286854743958,non_human_findings,-1,0,383.tiff,1,default_51
10,4406.0,5018.0,7.0788264,0.24248062074184418,non_human_findings,-1,0,383.tiff,1,default_51
11,1421.0,4967.0,6.666685,0.24224510788917542,non_human_findings,-1,0,383.tiff,1,default_51
12,3808.0,4933.0,7.6402593,0.23890869319438934,non_human_findings,-1,0,383.tiff,1,default_51
13,4618.0,5282.0,7.148477,0.2381143718957901,non_human_findings,-1,0,383.tiff,1,default_51
14,1893.0,4837.0,6.6053567,0.23751525580883026,non_human_findings,-1,0,383.tiff,1,default_51
15,2825.0,4273.0,7.557909,0.23660866916179657,non_human_findings,-1,0,383.tiff,1,default_51
16,2288.0,5011.0,6.8633595,0.2346818745136261,non_human_findings,-1,0,383.tiff,1,default_51
17,5191.0,1628.0,6.570255,0.23398903012275696,non_human_findings,-1,0,383.tiff,1,default_51
18,1276.0,4626.0,6.904498,0.23303569853305817,non_human_findings,-1,0,383.tiff,1,default_51
19,4239.0,4833.0,6.564813,0.2324669510126114,non_human_findings,-1,0,383.tiff,1,default_51
20,3919.0,4785.0,8.423807,0.23197981715202332,non_human_findings,-1,0,383.tiff,1,default_51
21,2932.0,4576.0,6.856095,0.23163659870624542,non_human_findings,-1,0,383.tiff,1,default_51
22,5147.0,938.0,6.460255,0.23094442486763,non_human_findings,-1,0,383.tiff,1,default_51
23,2166.0,5256.0,6.8635125,0.2296934872865677,non_human_findings,-1,0,383.tiff,1,default_51
24,1158.0,4931.0,6.5697618,0.22825844585895538,non_human_findings,-1,0,383.tiff,1,default_51
25,737.0,1735.0,6.438102,0.2266329824924469,non_human_findings,-1,0,383.tiff,1,default_51
26,1722.0,623.0,6.9529552,0.2266179621219635,non_human_findings,-1,0,383.tiff,1,default_51
27,4391.0,4496.0,7.176084,0.22587940096855164,non_human_findings,-1,0,383.tiff,1,default_51
28,5273.0,5289.0,8.057483,0.22470426559448242,non_human_findings,-1,0,383.tiff,1,default_51
29,7199.0,4311.0,7.280773,0.22399266064167023,non_human_findings,-1,0,383.tiff,1,default_51
0,3951.0,4834.0,6.5686235,0.27149513363838196,non_human_findings,-1,0,383.tiff,1,hem_rect_fill
1,4281.0,4785.0,7.235487,0.26514992117881775,non_human_findings,-1,0,383.tiff,1,hem_rect_fill
2,1850.0,4555.0,6.811229,0.24842673540115356,non_human_findings,-1,0,383.tiff,1,hem_rect_fill
3,2923.0,4320.0,7.870916,0.2483210414648056,non_human_findings,-1,0,383.tiff,1,hem_rect_fill
4,1112.0,4502.0,7.8632417,0.24762068688869476,non_human_findings,-1,0,383.tiff,1,hem_rect_fill
5,6994.0,1393.0,7.5198936,0.24631735682487488,non_human_findings,-1,0,383.tiff,1,hem_rect_fill
6,4685.0,5128.0,7.474698,0.2442280352115631,non_human_findings,-1,0,383.tiff,1,hem_rect_fill
7,3437.0,4581.0,6.7399774,0.24329882860183716,non_human_findings,-1,0,383.tiff,1,hem_rect_fill
8,3481.0,4674.0,7.738939,0.24304132163524628,non_human_findings,-1,0,383.tiff,1,hem_rect_fill
9,1167.0,4522.0,6.828418,0.24297073483467102,non_human_findings,-1,0,383.tiff,1,hem_rect_fill
10,3387.0,4781.0,7.5359445,0.24261285364627838,non_human_findings,-1,0,383.tiff,1,hem_rect_fill
11,1420.0,4966.0,6.9456224,0.24250896275043488,non_human_findings,-1,0,383.tiff,1,hem_rect_fill
12,4406.0,5018.0,7.0517993,0.24248062074184418,non_human_findings,-1,0,383.tiff,1,hem_rect_fill
13,3807.0,4933.0,7.6546006,0.23890869319438934,non_human_findings,-1,0,383.tiff,1,hem_rect_fill
14,4617.0,5282.0,6.9939895,0.2381143867969513,non_human_findings,-1,0,383.tiff,1,hem_rect_fill
15,2825.0,4273.0,7.443123,0.23660866916179657,non_human_findings,-1,0,383.tiff,1,hem_rect_fill
16,3943.0,5128.0,6.2390194,0.23579858243465424,non_human_findings,-1,0,383.tiff,1,hem_rect_fill
17,1182.0,4694.0,6.226298,0.234732523560524,non_human_findings,-1,0,383.tiff,1,hem_rect_fill
18,2287.0,5011.0,6.7152257,0.23447604477405548,non_human_findings,-1,0,383.tiff,1,hem_rect_fill
19,5191.0,1628.0,6.4229646,0.23398903012275696,non_human_findings,-1,0,383.tiff,1,hem_rect_fill
20,1276.0,4627.0,6.8067265,0.23286937177181244,non_human_findings,-1,0,383.tiff,1,hem_rect_fill
21,4238.0,4832.0,6.2526393,0.23260897397994995,non_human_findings,-1,0,383.tiff,1,hem_rect_fill
22,3919.0,4784.0,8.099292,0.23197980225086212,non_human_findings,-1,0,383.tiff,1,hem_rect_fill
23,2932.0,4576.0,6.942937,0.23163659870624542,non_human_findings,-1,0,383.tiff,1,hem_rect_fill
24,2165.0,5256.0,7.0152087,0.23066799342632294,non_human_findings,-1,0,383.tiff,1,hem_rect_fill
25,1158.0,4931.0,6.354157,0.22825844585895538,non_human_findings,-1,0,383.tiff,1,hem_rect_fill
26,737.0,1736.0,6.2130218,0.2266329824924469,non_human_findings,-1,0,383.tiff,1,hem_rect_fill
27,1721.0,622.0,6.6108723,0.2266179621219635,non_human_findings,-1,0,383.tiff,1,hem_rect_fill
28,5273.0,5289.0,7.931652,0.22470426559448242,non_human_findings,-1,0,383.tiff,1,hem_rect_fill
29,4390.0,4496.0,6.809022,0.2246292382478714,non_human_findings,-1,0,383.tiff,1,hem_rect_fill
0,1388.0,1547.0,7.0580287,0.27360594272613525,non_human_findings,-1,0,383.tiff,2,default_51
1,1853.0,4559.0,7.912076,0.24921895563602448,non_human_findings,-1,0,383.tiff,2,default_51
2,2926.0,4318.0,6.5941243,0.24832101166248322,non_human_findings,-1,0,383.tiff,2,default_51
3,4948.0,4186.0,7.33693,0.24733933806419373,non_human_findings,-1,0,383.tiff,2,default_51
4,3483.0,4673.0,6.4334407,0.2429594099521637,non_human_findings,-1,0,383.tiff,2,default_51
5,3386.0,4781.0,6.2767224,0.2426128387451172,non_human_findings,-1,0,383.tiff,2,default_51
6,1422.0,4967.0,7.4664993,0.2422451227903366,non_human_findings,-1,0,383.tiff,2,default_51
7,4617.0,5278.0,6.7583404,0.23977690935134888,non_human_findings,-1,0,383.tiff,2,default_51
8,3158.0,4458.0,7.1820755,0.23958651721477509,non_human_findings,-1,0,383.tiff,2,default_51
9,5198.0,4885.0,7.1024675,0.239583820104599,non_human_findings,-1,0,383.tiff,2,default_51
10,2525.0,4685.0,6.8074594,0.2389351725578308,non_human_findings,-1,0,383.tiff,2,default_51
11,1893.0,4838.0,7.2003083,0.23751525580883026,non_human_findings,-1,0,383.tiff,2,default_51
12,3947.0,5126.0,6.2158036,0.23579858243465424,non_human_findings,-1,0,383.tiff,2,default_51
13,4577.0,4580.0,6.9775934,0.23558425903320312,non_human_findings,-1,0,383.tiff,2,default_51
14,1184.0,4692.0,6.256385,0.23473049700260162,non_human_findings,-1,0,383.tiff,2,default_51
15,2287.0,5011.0,6.8363247,0.23447604477405548,non_human_findings,-1,0,383.tiff,2,default_51
16,4433.0,4554.0,6.313332,0.23425233364105225,non_human_findings,-1,0,383.tiff,2,default_51
17,5363.0,1468.0,7.719207,0.23417039215564728,non_human_findings,-1,0,383.tiff,2,default_51
18,5190.0,1626.0,7.157039,0.23398900032043457,non_human_findings,-1,0,383.tiff,2,default_51
19,1996.0,4589.0,6.4507747,0.2332574874162674,non_human_findings,-1,0,383.tiff,2,default_51
20,3922.0,4787.0,7.145439,0.23197981715202332,non_human_findings,-1,0,383.tiff,2,default_51
21,3661.0,4422.0,6.363962,0.23053111135959625,non_human_findings,-1,0,383.tiff,2,default_51
22,4486.0,4603.0,6.3773136,0.22722497582435608,non_human_findings,-1,0,383.tiff,2,default_51
23,3681.0,4646.0,6.2150683,0.2268425077199936,non_human_findings,-1,0,383.tiff,2,default_51
24,1722.0,624.0,6.4979954,0.2266179621219635,non_human_findings,-1,0,383.tiff,2,default_51
25,737.0,1733.0,7.0553308,0.22661127150058746,non_human_findings,-1,0,383.tiff,2,default_51
26,4836.0,4159.0,6.499858,0.22534766793251038,non_human_findings,-1,0,383.tiff,2,default_51
27,3645.0,4568.0,6.567254,0.22529800236225128,non_human_findings,-1,0,383.tiff,2,default_51
28,5273.0,5288.0,6.8804445,0.22470426559448242,non_human_findings,-1,0,383.tiff,2,default_51
29,3787.0,4759.0,6.8243284,0.22436845302581787,non_human_findings,-1,0,383.tiff,2,default_51
0,1388.0,1547.0,7.5780983,0.27360594272613525,non_human_findings,-1,0,383.tiff,2,hem_rect_fill
1,4284.0,4786.0,6.867963,0.26514992117881775,non_human_findings,-1,0,383.tiff,2,hem_rect_fill
2,0.0,5152.0,6.0835266,0.25490179657936096,non_human_findings,-1,0,383.tiff,2,hem_rect_fill
3,1853.0,4559.0,7.0918136,0.24921895563602448,non_human_findings,-1,0,383.tiff,2,hem_rect_fill
4,2925.0,4319.0,7.4215517,0.24832101166248322,non_human_findings,-1,0,383.tiff,2,hem_rect_fill
5,4948.0,4186.0,7.114365,0.24733933806419373,non_human_findings,-1,0,383.tiff,2,hem_rect_fill
6,1168.0,4522.0,6.0495257,0.24297071993350983,non_human_findings,-1,0,383.tiff,2,hem_rect_fill
7,3483.0,4673.0,6.9028835,0.2429594099521637,non_human_findings,-1,0,383.tiff,2,hem_rect_fill
8,3387.0,4781.0,6.602736,0.24261285364627838,non_human_findings,-1,0,383.tiff,2,hem_rect_fill
9,1422.0,4967.0,7.275429,0.2422451227903366,non_human_findings,-1,0,383.tiff,2,hem_rect_fill
10,4617.0,5277.0,6.9869304,0.2413928508758545,non_human_findings,-1,0,383.tiff,2,hem_rect_fill
11,3158.0,4458.0,6.779297,0.23958651721477509,non_human_findings,-1,0,383.tiff,2,hem_rect_fill
12,5199.0,4885.0,7.079425,0.2395838499069214,non_human_findings,-1,0,383.tiff,2,hem_rect_fill
13,3807.0,4931.0,6.036869,0.23890867829322815,non_human_findings,-1,0,383.tiff,2,hem_rect_fill
14,2825.0,4270.0,6.3760037,0.23660866916179657,non_human_findings,-1,0,383.tiff,2,hem_rect_fill
15,735.0,900.0,6.0726852,0.23514455556869507,non_human_findings,-1,0,383.tiff,2,hem_rect_fill
16,1184.0,4692.0,6.75349,0.23473049700260162,non_human_findings,-1,0,383.tiff,2,hem_rect_fill
17,2285.0,5008.0,6.2803097,0.23440930247306824,non_human_findings,-1,0,383.tiff,2,hem_rect_fill
18,5364.0,1468.0,7.6009903,0.23417039215564728,non_human_findings,-1,0,383.tiff,2,hem_rect_fill
19,4577.0,4579.0,6.6193066,0.23405584692955017,non_human_findings,-1,0,383.tiff,2,hem_rect_fill
20,5190.0,1625.0,6.9737277,0.23398903012275696,non_human_findings,-1,0,383.tiff,2,hem_rect_fill
21,394.0,1488.0,6.1987767,0.2329692542552948,non_human_findings,-1,0,383.tiff,2,hem_rect_fill
22,3921.0,4787.0,7.2314215,0.23197981715202332,non_human_findings,-1,0,383.tiff,2,hem_rect_fill
23,5146.0,938.0,6.048508,0.23185104131698608,non_human_findings,-1,0,383.tiff,2,hem_rect_fill
24,2934.0,4577.0,6.220646,0.23167167603969574,non_human_findings,-1,0,383.tiff,2,hem_rect_fill
25,2167.0,5260.0,6.217757,0.22962450981140137,non_human_findings,-1,0,383.tiff,2,hem_rect_fill
26,1157.0,4930.0,6.2803636,0.2282584309577942,non_human_findings,-1,0,383.tiff,2,hem_rect_fill
27,1722.0,624.0,6.506743,0.2266179621219635,non_human_findings,-1,0,383.tiff,2,hem_rect_fill
28,737.0,1733.0,7.317286,0.22661127150058746,non_human_findings,-1,0,383.tiff,2,hem_rect_fill
29,3646.0,4568.0,6.0559607,0.2252979874610901,non_human_findings,-1,0,383.tiff,2,hem_rect_fill
0,576.0,2880.0,9.29718,0.301082968711853,non_human_findings,-1,0,392.tiff,0,default_51
1,1015.0,2318.0,8.909736,0.29352647066116333,non_human_findings,-1,0,392.tiff,0,default_51
2,857.0,2358.0,10.913119,0.2919211983680725,non_human_findings,-1,0,392.tiff,0,default_51
3,829.0,2133.0,8.752087,0.2891291081905365,non_human_findings,-1,0,392.tiff,0,default_51
4,1005.0,2233.0,9.076159,0.28770774602890015,non_human_findings,-1,0,392.tiff,0,default_51
5,574.0,2836.0,10.000576,0.2876357436180115,non_human_findings,-1,0,392.tiff,0,default_51
6,6244.0,2689.0,9.292519,0.28522151708602905,non_human_findings,-1,0,392.tiff,0,default_51
7,1266.0,2736.0,8.862254,0.2849244177341461,non_human_findings,-1,0,392.tiff,0,default_51
8,360.0,2741.0,10.145344,0.2831173241138458,non_human_findings,-1,0,392.tiff,0,default_51
9,1832.0,2888.0,9.261713,0.2810303568840027,non_human_findings,-1,0,392.tiff,0,default_51
10,400.0,2983.0,8.718987,0.280302494764328,non_human_findings,-1,0,392.tiff,0,default_51
11,900.0,2040.0,10.49935,0.2802685797214508,non_human_findings,-1,0,392.tiff,0,default_51
12,7136.0,2763.0,8.613192,0.2798928916454315,non_human_findings,-1,0,392.tiff,0,default_51
13,743.0,1939.0,8.550843,0.2791746258735657,non_human_findings,-1,0,392.tiff,0,default_51
14,3405.0,2505.0,8.638553,0.2780586779117584,non_human_findings,-1,0,392.tiff,0,default_51
15,280.0,3239.0,8.415404,0.2772482931613922,non_human_findings,-1,0,392.tiff,0,default_51
16,6915.0,2591.0,9.678275,0.2768336832523346,non_human_findings,-1,0,392.tiff,0,default_51
17,782.0,2129.0,9.608618,0.2751207649707794,non_human_findings,-1,0,392.tiff,0,default_51
18,5172.0,2572.0,9.349602,0.27335041761398315,non_human_findings,-1,0,392.tiff,0,default_51
19,1422.0,3321.0,8.620545,0.271766722202301,non_human_findings,-1,0,392.tiff,0,default_51
