file_name,tumor_type,seed_index,matched_ann_id,rank,z,score,unanimous,n_votes,n_mitotic_votes
246.tiff,canine lymphosarcoma,0,6600,67,7.356902599334717,1.2541507482528687,True,2,2
246.tiff,canine lymphosarcoma,0,6588,70,7.293941974639893,1.2433652877807617,True,2,2
246.tiff,canine lymphosarcoma,0,6530,79,7.115060806274414,1.2127219438552856,True,2,2
246.tiff,canine lymphosarcoma,0,6408,85,7.026309013366699,1.197518229484558,True,2,2
246.tiff,canine lymphosarcoma,0,6446,86,7.021554946899414,1.1967039108276367,True,2,2
246.tiff,canine lymphosarcoma,0,6433,88,6.985477447509766,1.190523624420166,True,2,2
246.tiff,canine lymphosarcoma,0,6552,89,6.966156482696533,1.1872137784957886,True,2,2
246.tiff,canine lymphosarcoma,0,6439,95,6.936197757720947,1.182081699371338,True,2,2
246.tiff,canine lymphosarcoma,0,6475,96,6.933886528015137,1.1816858053207397,True,2,2
246.tiff,canine lymphosarcoma,0,6518,97,6.913538932800293,1.178200125694275,True,2,2
246.tiff,canine lymphosarcoma,0,6494,98,6.909501552581787,1.1775084733963013,True,2,2
246.tiff,canine lymphosarcoma,0,6590,99,6.903710842132568,1.1765165328979492,True,2,2
246.tiff,canine lymphosarcoma,0,6565,100,6.898143768310547,1.175562858581543,True,2,2
246.tiff,canine lymphosarcoma,0,6521,101,6.8937554359436035,1.1748111248016357,True,2,2
246.tiff,canine lymphosarcoma,0,6549,107,6.855123519897461,1.1681932210922241,True,2,2
246.tiff,canine lymphosarcoma,0,6567,108,6.847020626068115,1.1668051481246948,False,3,2
246.tiff,canine lymphosarcoma,0,6514,113,6.80849552154541,1.160205602645874,True,2,2
246.tiff,canine lymphosarcoma,0,6504,122,6.7081074714660645,1.1430085897445679,True,2,2
246.tiff,canine lymphosarcoma,0,6611,127,6.645949363708496,1.132360577583313,True,2,2
246.tiff,canine lymphosarcoma,0,6598,129,6.612097263336182,1.1265615224838257,True,2,2
246.tiff,canine lymphosarcoma,0,6524,130,6.601953506469727,1.124823808670044,False,3,2
246.tiff,canine lymphosarcoma,0,6486,134,6.559462070465088,1.1175447702407837,True,2,2
246.tiff,canine lymphosarcoma,0,6505,136,6.54193115234375,1.1145416498184204,True,2,2
246.tiff,canine lymphosarcoma,0,6543,138,6.519179344177246,1.1106441020965576,True,2,2
246.tiff,canine lymphosarcoma,0,6620,142,6.503104209899902,1.1078903675079346,True,2,2
246.tiff,canine lymphosarcoma,0,6520,156,6.434361457824707,1.0961143970489502,True,2,2
246.tiff,canine lymphosarcoma,0,6463,160,6.420610427856445,1.0937587022781372,True,2,2
246.tiff,canine lymphosarcoma,0,6447,161,6.412913799285889,1.0924402475357056,False,3,2
246.tiff,canine lymphosarcoma,0,6606,162,6.411979675292969,1.0922802686691284,True,2,2
246.tiff,canine lymphosarcoma,0,6639,164,6.4069671630859375,1.0914216041564941,False,3,2
246.tiff,canine lymphosarcoma,0,6479,167,6.3604583740234375,1.0834543704986572,False,3,2
246.tiff,canine lymphosarcoma,0,6427,170,6.342580318450928,1.080391764640808,True,2,2
246.tiff,canine lymphosarcoma,0,6571,180,6.279645919799805,1.0696107149124146,True,2,2
246.tiff,canine lymphosarcoma,0,6615,212,6.090462684631348,1.0372025966644287,True,2,2
246.tiff,canine lymphosarcoma,0,6536,233,5.961706161499023,1.0151458978652954,False,3,2
246.tiff,canine lymphosarcoma,0,6437,237,5.937087059020996,1.0109285116195679,True,2,2
246.tiff,canine lymphosarcoma,0,6585,241,5.906301975250244,1.0056548118591309,True,2,2
246.tiff,canine lymphosarcoma,0,6602,297,5.646546363830566,0.9611572027206421,True,2,2
246.tiff,canine lymphosarcoma,0,6424,343,5.478923320770264,0.9324424266815186,True,2,2
246.tiff,canine lymphosarcoma,0,6573,355,5.439260959625244,0.925648033618927,True,2,2
246.tiff,canine lymphosarcoma,0,6484,364,5.418169021606445,0.9220348596572876,True,2,2
246.tiff,canine lymphosarcoma,0,6576,368,5.402606964111328,0.9193690419197083,True,2,2
246.tiff,canine lymphosarcoma,0,6457,420,5.265580177307129,0.8958956003189087,True,2,2
246.tiff,canine lymphosarcoma,0,6461,472,5.080695629119873,0.864223837852478,True,2,2
246.tiff,canine lymphosarcoma,0,6599,488,5.051965236663818,0.8593021631240845,True,2,2
246.tiff,canine lymphosarcoma,0,6574,495,5.043912410736084,0.8579226732254028,True,2,2
246.tiff,canine lymphosarcoma,0,6482,539,4.955876350402832,0.8428415656089783,True,2,2
246.tiff,canine lymphosarcoma,0,6517,543,4.943389415740967,0.8407025337219238,True,2,2
246.tiff,canine lymphosarcoma,0,6634,576,4.887394428253174,0.8311102390289307,False,3,2
246.tiff,canine lymphosarcoma,0,6499,583,4.872970104217529,0.8286392688751221,True,2,2
246.tiff,canine lymphosarcoma,0,6432,587,4.865721702575684,0.8273976445198059,False,3,2
246.tiff,canine lymphosarcoma,0,6419,596,4.8594584465026855,0.8263247013092041,True,2,2
246.tiff,canine lymphosarcoma,0,6527,616,4.833242416381836,0.8218337297439575,True,2,2
246.tiff,canine lymphosarcoma,0,6545,619,4.828341484069824,0.8209941983222961,True,2,2
246.tiff,canine lymphosarcoma,0,6550,661,4.770274639129639,0.8110470175743103,True,2,2
246.tiff,canine lymphosarcoma,0,6472,688,4.700345993041992,0.7990677952766418,True,2,2
246.tiff,canine lymphosarcoma,0,6502,696,4.68408727645874,0.7962826490402222,True,2,2
246.tiff,canine lymphosarcoma,0,6554,741,4.585616588592529,0.7794140577316284,True,2,2
246.tiff,canine lymphosarcoma,0,6489,761,4.554685592651367,0.7741153836250305,True,2,2
246.tiff,canine lymphosarcoma,0,6586,799,4.512024879455566,0.7668073773384094,True,2,2
246.tiff,canine lymphosarcoma,0,6603,820,4.494294166564941,0.7637699842453003,False,3,2
246.tiff,canine lymphosarcoma,0,6563,841,4.464760780334473,0.7587108016014099,True,2,2
246.tiff,canine lymphosarcoma,0,6509,1060,4.224239826202393,0.7175081968307495,True,2,2
246.tiff,canine lymphosarcoma,0,6411,1148,4.1481122970581055,0.7044671177864075,True,2,2
246.tiff,canine lymphosarcoma,0,6632,1270,4.036384582519531,0.6853275299072266,False,3,2
246.tiff,canine lymphosarcoma,0,6403,1380,3.9620304107666016,0.6725902557373047,True,2,2
246.tiff,canine lymphosarcoma,0,6404,1412,3.9333441257476807,0.6676761507987976,True,2,2
246.tiff,canine lymphosarcoma,0,6406,1477,3.890547752380371,0.6603448987007141,True,2,2
246.tiff,canine lymphosarcoma,0,6555,1522,3.8559465408325195,0.6544175148010254,False,3,2
246.tiff,canine lymphosarcoma,0,6510,1559,3.838244676589966,0.6513850688934326,True,2,2
246.tiff,canine lymphosarcoma,0,6454,1638,3.7929141521453857,0.64361971616745,True,2,2
246.tiff,canine lymphosarcoma,0,6546,1678,3.7703053951263428,0.6397467255592346,True,2,2
246.tiff,canine lymphosarcoma,0,6622,1764,3.7271945476531982,0.6323615908622742,False,3,2
246.tiff,canine lymphosarcoma,0,6443,1912,3.6600804328918457,0.6208645701408386,True,2,2
246.tiff,canine lymphosarcoma,0,6529,2531,3.4264652729034424,0.5808449983596802,False,3,2
246.tiff,canine lymphosarcoma,0,6417,3910,3.076920986175537,0.520966112613678,True,2,2
246.tiff,canine lymphosarcoma,0,6485,4368,2.99454402923584,0.5068544745445251,True,2,2
246.tiff,canine lymphosarcoma,0,6626,4539,2.964128255844116,0.5016440749168396,False,3,2
246.tiff,canine lymphosarcoma,0,6405,6268,2.7220458984375,0.4601740837097168,True,2,2
246.tiff,canine lymphosarcoma,1,6620,1,10.294917106628418,1.8540865182876587,True,2,2
246.tiff,canine lymphosarcoma,1,6618,2,9.95767593383789,1.7931944131851196,True,2,2
246.tiff,canine lymphosarcoma,1,6571,3,9.511680603027344,1.7126660346984863,True,2,2
246.tiff,canine lymphosarcoma,1,6606,5,9.446430206298828,1.700884461402893,True,2,2
246.tiff,canine lymphosarcoma,1,6611,6,9.379802703857422,1.6888542175292969,True,2,2
246.tiff,canine lymphosarcoma,1,6597,7,9.178400993347168,1.6524893045425415,False,3,2
246.tiff,canine lymphosarcoma,1,6573,8,9.13139533996582,1.6440019607543945,True,2,2
246.tiff,canine lymphosarcoma,1,6484,10,9.058406829833984,1.6308232545852661,True,2,2
246.tiff,canine lymphosarcoma,1,6514,11,8.95683479309082,1.6124835014343262,True,2,2
246.tiff,canine lymphosarcoma,1,6475,12,8.942022323608398,1.6098090410232544,True,2,2
246.tiff,canine lymphosarcoma,1,6609,14,8.60495662689209,1.5489486455917358,True,2,2
246.tiff,canine lymphosarcoma,1,6530,15,8.552754402160645,1.5395230054855347,True,2,2
246.tiff,canine lymphosarcoma,1,6481,16,8.348740577697754,1.502686619758606,True,2,2
246.tiff,canine lymphosarcoma,1,6590,18,8.188013076782227,1.473665714263916,True,2,2
246.tiff,canine lymphosarcoma,1,6425,20,8.05591869354248,1.4498149156570435,False,3,2
246.tiff,canine lymphosarcoma,1,6437,22,8.031314849853516,1.4453723430633545,True,2,2
246.tiff,canine lymphosarcoma,1,6598,23,8.026429176330566,1.4444903135299683,True,2,2
246.tiff,canine lymphosarcoma,1,6615,24,7.95911169052124,1.4323354959487915,True,2,2
246.tiff,canine lymphosarcoma,1,6502,25,7.929055690765381,1.4269086122512817,True,2,2
246.tiff,canine lymphosarcoma,1,6521,30,7.653997421264648,1.3772443532943726,True,2,2
246.tiff,canine lymphosarcoma,1,6527,32,7.589781761169434,1.3656495809555054,True,2,2
246.tiff,canine lymphosarcoma,1,6500,33,7.575564861297607,1.3630826473236084,True,2,2
246.tiff,canine lymphosarcoma,1,6552,35,7.508762359619141,1.3510208129882812,True,2,2
246.tiff,canine lymphosarcoma,1,6555,36,7.488448619842529,1.3473529815673828,False,3,2
246.tiff,canine lymphosarcoma,1,6604,37,7.481233596801758,1.3460502624511719,True,2,2
246.tiff,canine lymphosarcoma,1,6617,38,7.477008819580078,1.3452874422073364,True,2,2
246.tiff,canine lymphosarcoma,1,6512,39,7.467451095581055,1.3435616493225098,True,2,2
246.tiff,canine lymphosarcoma,1,6612,41,7.426726341247559,1.336208462715149,True,2,2
246.tiff,canine lymphosarcoma,1,6407,47,7.243540287017822,1.3031325340270996,True,2,2
246.tiff,canine lymphosarcoma,1,6432,48,7.24055814743042,1.3025940656661987,False,3,2
246.tiff,canine lymphosarcoma,1,6509,50,7.182726860046387,1.2921521663665771,True,2,2
246.tiff,canine lymphosarcoma,1,6582,51,7.1814751625061035,1.2919261455535889,True,2,2
246.tiff,canine lymphosarcoma,1,6435,55,7.0703959465026855,1.2718697786331177,True,2,2
246.tiff,canine lymphosarcoma,1,6516,61,6.905180931091309,1.2420387268066406,True,2,2
246.tiff,canine lymphosarcoma,1,6528,65,6.88077449798584,1.237631916999817,True,2,2
246.tiff,canine lymphosarcoma,1,6439,69,6.832174777984619,1.2288568019866943,True,2,2
246.tiff,canine lymphosarcoma,1,6446,71,6.785989761352539,1.220517635345459,True,2,2
246.tiff,canine lymphosarcoma,1,6554,72,6.778947830200195,1.2192461490631104,True,2,2
246.tiff,canine lymphosarcoma,1,6585,73,6.770718574523926,1.2177603244781494,True,2,2
246.tiff,canine lymphosarcoma,1,6622,80,6.61293888092041,1.1892716884613037,False,3,2
246.tiff,canine lymphosarcoma,1,6529,82,6.606149196624756,1.1880457401275635,False,3,2
246.tiff,canine lymphosarcoma,1,6443,84,6.5604634284973145,1.179796814918518,True,2,2
246.tiff,canine lymphosarcoma,1,6603,85,6.545148849487305,1.1770316362380981,False,3,2
246.tiff,canine lymphosarcoma,1,6545,88,6.510211944580078,1.1707234382629395,True,2,2
246.tiff,canine lymphosarcoma,1,6404,89,6.501254558563232,1.169106125831604,True,2,2
246.tiff,canine lymphosarcoma,1,6403,93,6.456824779510498,1.1610839366912842,True,2,2
246.tiff,canine lymphosarcoma,1,6587,96,6.452450275421143,1.1602940559387207,True,2,2
246.tiff,canine lymphosarcoma,1,6576,97,6.438996315002441,1.1578648090362549,True,2,2
246.tiff,canine lymphosarcoma,1,6563,102,6.401848316192627,1.1511573791503906,True,2,2
246.tiff,canine lymphosarcoma,1,6519,103,6.393326282501221,1.1496186256408691,True,2,2
246.tiff,canine lymphosarcoma,1,6426,107,6.341808319091797,1.1403166055679321,True,2,2
246.tiff,canine lymphosarcoma,1,6510,112,6.306365489959717,1.1339170932769775,True,2,2
246.tiff,canine lymphosarcoma,1,6492,113,6.2940521240234375,1.1316938400268555,True,2,2
246.tiff,canine lymphosarcoma,1,6581,115,6.288214683532715,1.1306397914886475,True,2,2
246.tiff,canine lymphosarcoma,1,6626,132,6.213920593261719,1.1172252893447876,False,3,2
246.tiff,canine lymphosarcoma,1,6456,145,6.109875202178955,1.0984389781951904,True,2,2
246.tiff,canine lymphosarcoma,1,6561,151,6.065030097961426,1.0903418064117432,True,2,2
246.tiff,canine lymphosarcoma,1,6504,158,6.035828590393066,1.085069179534912,True,2,2
246.tiff,canine lymphosarcoma,1,6559,159,6.029759883880615,1.0839734077453613,True,2,2
246.tiff,canine lymphosarcoma,1,6499,165,5.999290943145752,1.0784720182418823,True,2,2
246.tiff,canine lymphosarcoma,1,6639,166,5.9843430519104,1.075773000717163,False,3,2
246.tiff,canine lymphosarcoma,1,6520,170,5.960257530212402,1.071424126625061,True,2,2
246.tiff,canine lymphosarcoma,1,6447,179,5.913304328918457,1.0629463195800781,False,3,2
246.tiff,canine lymphosarcoma,1,6408,182,5.902568340301514,1.0610078573226929,True,2,2
246.tiff,canine lymphosarcoma,1,6463,183,5.899575710296631,1.0604674816131592,True,2,2
246.tiff,canine lymphosarcoma,1,6457,195,5.792412281036377,1.0411181449890137,True,2,2
246.tiff,canine lymphosarcoma,1,6482,209,5.7419867515563965,1.0320134162902832,True,2,2
246.tiff,canine lymphosarcoma,1,6498,232,5.615118503570557,1.009106159210205,True,2,2
246.tiff,canine lymphosarcoma,1,6424,239,5.566254615783691,1.0002833604812622,True,2,2
246.tiff,canine lymphosarcoma,1,6550,244,5.536365985870361,0.9948867559432983,True,2,2
246.tiff,canine lymphosarcoma,1,6433,253,5.506024360656738,0.9894083142280579,True,2,2
246.tiff,canine lymphosarcoma,1,6518,265,5.440974235534668,0.9776628613471985,True,2,2
246.tiff,canine lymphosarcoma,1,6427,278,5.38948392868042,0.9683658480644226,True,2,2
246.tiff,canine lymphosarcoma,1,6549,283,5.379735946655273,0.9666057229042053,True,2,2
246.tiff,canine lymphosarcoma,1,6513,305,5.322535514831543,0.9562777280807495,True,2,2
246.tiff,canine lymphosarcoma,1,6600,311,5.307348728179932,0.9535356163978577,True,2,2
246.tiff,canine lymphosarcoma,1,6495,316,5.284900188446045,0.949482262134552,True,2,2
246.tiff,canine lymphosarcoma,1,6515,362,5.152981281280518,0.9256631135940552,True,2,2
246.tiff,canine lymphosarcoma,1,6589,365,5.139190673828125,0.9231731295585632,True,2,2
246.tiff,canine lymphosarcoma,1,6464,372,5.119584083557129,0.9196329712867737,True,2,2
246.tiff,canine lymphosarcoma,1,6505,404,5.050824165344238,0.9072177410125732,True,2,2
246.tiff,canine lymphosarcoma,1,6526,423,4.989800930023193,0.8961994051933289,True,2,2
246.tiff,canine lymphosarcoma,1,6409,432,4.971487045288086,0.8928927183151245,True,2,2
246.tiff,canine lymphosarcoma,1,6494,448,4.933201313018799,0.8859798312187195,True,2,2
246.tiff,canine lymphosarcoma,1,6438,456,4.909966468811035,0.8817846179008484,True,2,2
246.tiff,canine lymphosarcoma,1,6567,463,4.895962238311768,0.879256010055542,False,3,2
246.tiff,canine lymphosarcoma,1,6485,477,4.864009380340576,0.8734865784645081,True,2,2
246.tiff,canine lymphosarcoma,1,6486,528,4.779062271118164,0.8581486344337463,True,2,2
246.tiff,canine lymphosarcoma,1,6543,544,4.757593631744385,0.8542723059654236,True,2,2
246.tiff,canine lymphosarcoma,1,6574,568,4.718874454498291,0.8472812175750732,True,2,2
246.tiff,canine lymphosarcoma,1,6548,605,4.662243843078613,0.8370559811592102,True,2,2
246.tiff,canine lymphosarcoma,1,6544,652,4.581690311431885,0.8225113153457642,True,2,2
246.tiff,canine lymphosarcoma,1,6411,655,4.576876640319824,0.8216421604156494,True,2,2
246.tiff,canine lymphosarcoma,1,6489,732,4.459560871124268,0.8004597425460815,True,2,2
246.tiff,canine lymphosarcoma,1,6455,775,4.408710479736328,0.7912782430648804,True,2,2
246.tiff,canine lymphosarcoma,1,6405,837,4.324789047241211,0.776125431060791,True,2,2
246.tiff,canine lymphosarcoma,1,6473,889,4.2710700035095215,0.7664260268211365,True,2,2
246.tiff,canine lymphosarcoma,1,6588,1207,4.008005619049072,0.7189273238182068,True,2,2
246.tiff,canine lymphosarcoma,1,6454,1297,3.935279607772827,0.7057960033416748,True,2,2
246.tiff,canine lymphosarcoma,1,6536,1307,3.9271063804626465,0.7043202519416809,False,3,2
246.tiff,canine lymphosarcoma,1,6634,1322,3.9181630611419678,0.702705442905426,False,3,2
246.tiff,canine lymphosarcoma,1,6479,1404,3.868413209915161,0.693722665309906,False,3,2
246.tiff,canine lymphosarcoma,1,6632,1572,3.76912522315979,0.675795316696167,False,3,2
246.tiff,canine lymphosarcoma,1,6434,2073,3.5594935417175293,0.6379444003105164,True,2,2
246.tiff,canine lymphosarcoma,1,6517,2107,3.545616388320923,0.6354387402534485,True,2,2
246.tiff,canine lymphosarcoma,1,6602,2573,3.3894448280334473,0.6072405576705933,True,2,2
246.tiff,canine lymphosarcoma,1,6546,2609,3.38037371635437,0.6056026816368103,True,2,2
246.tiff,canine lymphosarcoma,1,6419,2618,3.3760688304901123,0.6048253774642944,True,2,2
246.tiff,canine lymphosarcoma,1,6461,3029,3.2655038833618164,0.5848618745803833,True,2,2
246.tiff,canine lymphosarcoma,1,6406,3985,3.077746868133545,0.5509606599807739,True,2,2
246.tiff,canine lymphosarcoma,1,6524,5545,2.836642026901245,0.5074269771575928,False,3,2
246.tiff,canine lymphosarcoma,1,6472,6163,2.758236885070801,0.4932701885700226,True,2,2
246.tiff,canine lymphosarcoma,1,6565,6705,2.692882776260376,0.48146992921829224,True,2,2
246.tiff,canine lymphosarcoma,1,6586,8745,2.490387439727783,0.444907546043396,True,2,2
246.tiff,canine lymphosarcoma,1,6417,16972,1.8915382623672485,0.3367798626422882,True,2,2
246.tiff,canine lymphosarcoma,2,6620,1,10.52992057800293,1.9359930753707886,True,2,2
246.tiff,canine lymphosarcoma,2,6609,2,9.830143928527832,1.8070930242538452,True,2,2
246.tiff,canine lymphosarcoma,2,6425,3,9.311328887939453,1.7115263938903809,False,3,2
246.tiff,canine lymphosarcoma,2,6475,4,9.181905746459961,1.6876864433288574,True,2,2
246.tiff,canine lymphosarcoma,2,6590,5,8.999523162841797,1.654091238975525,True,2,2
246.tiff,canine lymphosarcoma,2,6521,6,8.744841575622559,1.6071784496307373,True,2,2
246.tiff,canine lymphosarcoma,2,6530,7,8.61073112487793,1.5824750661849976,True,2,2
246.tiff,canine lymphosarcoma,2,6611,8,8.557291984558105,1.5726313591003418,True,2,2
246.tiff,canine lymphosarcoma,2,6618,9,8.528368949890137,1.5673037767410278,True,2,2
246.tiff,canine lymphosarcoma,2,6606,10,8.514551162719727,1.5647584199905396,True,2,2
246.tiff,canine lymphosarcoma,2,6437,11,8.466362953186035,1.555882215499878,True,2,2
246.tiff,canine lymphosarcoma,2,6514,12,8.402907371520996,1.5441935062408447,True,2,2
246.tiff,canine lymphosarcoma,2,6599,13,8.35111141204834,1.534652590751648,True,2,2
246.tiff,canine lymphosarcoma,2,6481,14,8.318107604980469,1.5285731554031372,True,2,2
246.tiff,canine lymphosarcoma,2,6612,15,8.281496047973633,1.52182936668396,True,2,2
246.tiff,canine lymphosarcoma,2,6597,17,8.166552543640137,1.5006564855575562,False,3,2
246.tiff,canine lymphosarcoma,2,6502,18,8.093541145324707,1.4872076511383057,True,2,2
246.tiff,canine lymphosarcoma,2,6617,19,8.06445026397705,1.4818490743637085,True,2,2
246.tiff,canine lymphosarcoma,2,6407,20,7.9639387130737305,1.4633346796035767,True,2,2
246.tiff,canine lymphosarcoma,2,6512,21,7.929852485656738,1.457055926322937,True,2,2
246.tiff,canine lymphosarcoma,2,6598,22,7.886902332305908,1.4491444826126099,True,2,2
246.tiff,canine lymphosarcoma,2,6615,23,7.807034969329834,1.4344327449798584,True,2,2
246.tiff,canine lymphosarcoma,2,6587,24,7.796180725097656,1.4324333667755127,True,2,2
246.tiff,canine lymphosarcoma,2,6585,28,7.686506748199463,1.412231206893921,True,2,2
246.tiff,canine lymphosarcoma,2,6439,29,7.557560920715332,1.388479232788086,True,2,2
246.tiff,canine lymphosarcoma,2,6545,30,7.548182964324951,1.3867517709732056,True,2,2
246.tiff,canine lymphosarcoma,2,6554,31,7.546934127807617,1.3865216970443726,True,2,2
246.tiff,canine lymphosarcoma,2,6571,32,7.438048839569092,1.3664648532867432,True,2,2
246.tiff,canine lymphosarcoma,2,6604,33,7.411065578460693,1.361494541168213,True,2,2
246.tiff,canine lymphosarcoma,2,6432,35,7.332951545715332,1.3471057415008545,False,3,2
246.tiff,canine lymphosarcoma,2,6510,40,7.117463111877441,1.3074123859405518,True,2,2
246.tiff,canine lymphosarcoma,2,6435,41,7.055257797241211,1.2959541082382202,True,2,2
246.tiff,canine lymphosarcoma,2,6500,43,7.006594181060791,1.2869901657104492,True,2,2
246.tiff,canine lymphosarcoma,2,6555,47,6.862673282623291,1.2604796886444092,False,3,2
246.tiff,canine lymphosarcoma,2,6486,48,6.862032890319824,1.260361671447754,True,2,2
246.tiff,canine lymphosarcoma,2,6520,50,6.840950965881348,1.2564784288406372,True,2,2
246.tiff,canine lymphosarcoma,2,6527,54,6.69196891784668,1.2290356159210205,True,2,2
246.tiff,canine lymphosarcoma,2,6576,55,6.689915180206299,1.2286573648452759,True,2,2
246.tiff,canine lymphosarcoma,2,6504,63,6.483455657958984,1.190627098083496,True,2,2
246.tiff,canine lymphosarcoma,2,6563,66,6.458006858825684,1.1859394311904907,True,2,2
246.tiff,canine lymphosarcoma,2,6519,68,6.444880485534668,1.1835215091705322,True,2,2
246.tiff,canine lymphosarcoma,2,6509,71,6.415898323059082,1.1781829595565796,True,2,2
246.tiff,canine lymphosarcoma,2,6581,72,6.355718612670898,1.1670976877212524,True,2,2
246.tiff,canine lymphosarcoma,2,6573,76,6.3269758224487305,1.1618032455444336,True,2,2
246.tiff,canine lymphosarcoma,2,6622,78,6.2889580726623535,1.154800295829773,False,3,2
246.tiff,canine lymphosarcoma,2,6492,82,6.248396873474121,1.1473288536071777,True,2,2
246.tiff,canine lymphosarcoma,2,6559,84,6.240423202514648,1.1458600759506226,True,2,2
246.tiff,canine lymphosarcoma,2,6528,89,6.194026947021484,1.1373138427734375,True,2,2
246.tiff,canine lymphosarcoma,2,6482,96,6.1608500480651855,1.1312025785446167,True,2,2
246.tiff,canine lymphosarcoma,2,6499,103,6.093830108642578,1.1188573837280273,True,2,2
246.tiff,canine lymphosarcoma,2,6463,106,6.061508655548096,1.1129037141799927,True,2,2
246.tiff,canine lymphosarcoma,2,6456,109,6.044641971588135,1.1097968816757202,True,2,2
246.tiff,canine lymphosarcoma,2,6443,110,6.031993865966797,1.1074670553207397,True,2,2
246.tiff,canine lymphosarcoma,2,6457,111,6.028147220611572,1.10675847530365,True,2,2
246.tiff,canine lymphosarcoma,2,6515,112,6.018117427825928,1.104910969734192,True,2,2
246.tiff,canine lymphosarcoma,2,6639,115,5.998890399932861,1.1013693809509277,False,3,2
246.tiff,canine lymphosarcoma,2,6589,119,5.964715480804443,1.0950742959976196,True,2,2
246.tiff,canine lymphosarcoma,2,6447,123,5.935050010681152,1.0896098613739014,False,3,2
246.tiff,canine lymphosarcoma,2,6600,129,5.887835502624512,1.0809128284454346,True,2,2
246.tiff,canine lymphosarcoma,2,6498,130,5.886002540588379,1.0805752277374268,True,2,2
246.tiff,canine lymphosarcoma,2,6426,137,5.831765651702881,1.0705846548080444,True,2,2
246.tiff,canine lymphosarcoma,2,6518,144,5.741211891174316,1.0539045333862305,True,2,2
246.tiff,canine lymphosarcoma,2,6544,151,5.715771198272705,1.0492182970046997,True,2,2
246.tiff,canine lymphosarcoma,2,6446,154,5.689645290374756,1.0444058179855347,True,2,2
246.tiff,canine lymphosarcoma,2,6561,160,5.6721930503845215,1.0411911010742188,True,2,2
246.tiff,canine lymphosarcoma,2,6505,162,5.666069507598877,1.0400631427764893,True,2,2
246.tiff,canine lymphosarcoma,2,6552,163,5.661228656768799,1.0391714572906494,True,2,2
246.tiff,canine lymphosarcoma,2,6529,164,5.647628307342529,1.0366662740707397,False,3,2
246.tiff,canine lymphosarcoma,2,6433,165,5.644482612609863,1.0360867977142334,True,2,2
246.tiff,canine lymphosarcoma,2,6567,184,5.5689697265625,1.0221772193908691,False,3,2
246.tiff,canine lymphosarcoma,2,6427,188,5.537041187286377,1.0162959098815918,True,2,2
246.tiff,canine lymphosarcoma,2,6403,222,5.396944522857666,0.9904898405075073,True,2,2
246.tiff,canine lymphosarcoma,2,6582,233,5.367888450622559,0.9851377010345459,True,2,2
246.tiff,canine lymphosarcoma,2,6485,244,5.327898979187012,0.9777715802192688,True,2,2
246.tiff,canine lymphosarcoma,2,6495,246,5.318171501159668,0.975979745388031,True,2,2
246.tiff,canine lymphosarcoma,2,6513,260,5.252608776092529,0.9639029502868652,True,2,2
246.tiff,canine lymphosarcoma,2,6603,289,5.103830337524414,0.9364977478981018,False,3,2
246.tiff,canine lymphosarcoma,2,6424,302,5.074547290802002,0.9311037063598633,True,2,2
246.tiff,canine lymphosarcoma,2,6494,310,5.051722049713135,0.926899254322052,True,2,2
246.tiff,canine lymphosarcoma,2,6549,343,4.931079864501953,0.9046767354011536,True,2,2
246.tiff,canine lymphosarcoma,2,6548,352,4.914821624755859,0.9016819596290588,True,2,2
246.tiff,canine lymphosarcoma,2,6409,372,4.880068778991699,0.8952804207801819,True,2,2
246.tiff,canine lymphosarcoma,2,6464,388,4.818980693817139,0.884027898311615,True,2,2
246.tiff,canine lymphosarcoma,2,6404,409,4.76722526550293,0.8744944334030151,True,2,2
246.tiff,canine lymphosarcoma,2,6489,428,4.707879066467285,0.8635627627372742,True,2,2
246.tiff,canine lymphosarcoma,2,6526,460,4.6110005378723145,0.8457175493240356,True,2,2
246.tiff,canine lymphosarcoma,2,6626,466,4.595844745635986,0.8429259061813354,False,3,2
246.tiff,canine lymphosarcoma,2,6543,481,4.575523853302002,0.8391827344894409,True,2,2
246.tiff,canine lymphosarcoma,2,6574,486,4.556741237640381,0.8357229232788086,True,2,2
246.tiff,canine lymphosarcoma,2,6550,529,4.460335731506348,0.8179648518562317,True,2,2
246.tiff,canine lymphosarcoma,2,6473,545,4.436679840087891,0.813607394695282,True,2,2
246.tiff,canine lymphosarcoma,2,6455,549,4.428149700164795,0.8120360970497131,True,2,2
246.tiff,canine lymphosarcoma,2,6438,550,4.426056861877441,0.8116506338119507,True,2,2
246.tiff,canine lymphosarcoma,2,6434,615,4.339346885681152,0.7956784963607788,True,2,2
246.tiff,canine lymphosarcoma,2,6536,734,4.184210300445557,0.767102062702179,False,3,2
246.tiff,canine lymphosarcoma,2,6419,754,4.165867805480957,0.7637233138084412,True,2,2
246.tiff,canine lymphosarcoma,2,6408,822,4.08857536315918,0.7494859099388123,True,2,2
246.tiff,canine lymphosarcoma,2,6479,916,4.013944149017334,0.7357387542724609,False,3,2
246.tiff,canine lymphosarcoma,2,6405,959,3.977525234222412,0.7290303111076355,True,2,2
246.tiff,canine lymphosarcoma,2,6516,1053,3.898860454559326,0.7145401239395142,True,2,2
246.tiff,canine lymphosarcoma,2,6461,1202,3.79594087600708,0.6955821514129639,True,2,2
246.tiff,canine lymphosarcoma,2,6632,1366,3.6922245025634766,0.6764774322509766,False,3,2
