rank,cx,cy,score,od,bucket,matched_ann_id,matched_category,file_name,seed_index,condition
3,174.0,4932.0,3.5937254,0.20919612050056458,non_human_findings,-1,0,220.tiff,2,hem_rect_fill_1um
4,1674.0,2382.0,4.539587,0.204075887799263,human_correct_label,5260,1,220.tiff,2,hem_rect_fill_1um
5,3191.0,1062.0,3.9256022,0.20398560166358948,human_correct_label,5235,1,220.tiff,2,hem_rect_fill_1um
6,3904.0,1863.0,4.355865,0.2035166472196579,non_human_findings,-1,0,220.tiff,2,hem_rect_fill_1um
7,5976.0,3563.0,3.5280735,0.19942596554756165,non_human_findings,-1,0,220.tiff,2,hem_rect_fill_1um
8,1790.0,4783.0,4.973465,0.19642291963100433,human_correct_label,5291,1,220.tiff,2,hem_rect_fill_1um
9,1039.0,2942.0,4.654527,0.1962842494249344,human_correct_label,5270,1,220.tiff,2,hem_rect_fill_1um
10,3140.0,547.0,3.8469915,0.19599661231040955,non_human_findings,-1,0,220.tiff,2,hem_rect_fill_1um
11,4603.0,2033.0,4.477762,0.19572363793849945,non_human_findings,-1,0,220.tiff,2,hem_rect_fill_1um
12,6136.0,4932.0,3.783898,0.19351668655872345,non_human_findings,-1,0,220.tiff,2,hem_rect_fill_1um
13,1670.0,2185.0,4.4671683,0.192466601729393,human_correct_label,5261,1,220.tiff,2,hem_rect_fill_1um
14,2652.0,4548.0,3.9007707,0.19173143804073334,non_human_findings,-1,0,220.tiff,2,hem_rect_fill_1um
15,3598.0,1637.0,3.5876825,0.19091767072677612,non_human_findings,-1,0,220.tiff,2,hem_rect_fill_1um
16,5896.0,3775.0,4.1052,0.18910716474056244,human_correct_label,5283,1,220.tiff,2,hem_rect_fill_1um
17,755.0,2804.0,3.5371807,0.18814747035503387,non_human_findings,-1,0,220.tiff,2,hem_rect_fill_1um
18,5469.0,2438.0,4.69156,0.1874838024377823,human_correct_label,5265,1,220.tiff,2,hem_rect_fill_1um
19,1475.0,1104.0,3.7364461,0.18701238930225372,non_human_findings,-1,0,220.tiff,2,hem_rect_fill_1um
20,549.0,4932.0,3.9973001,0.18696695566177368,non_human_findings,-1,0,220.tiff,2,hem_rect_fill_1um
21,2546.0,4060.0,3.8004715,0.1868709921836853,human_correct_label,5281,1,220.tiff,2,hem_rect_fill_1um
22,2301.0,3704.0,3.699848,0.18581189215183258,human_correct_label,5280,1,220.tiff,2,hem_rect_fill_1um
23,6365.0,1160.0,3.8456986,0.18570904433727264,non_human_findings,-1,0,220.tiff,2,hem_rect_fill_1um
24,4495.0,57.0,3.6168761,0.18524980545043945,non_human_findings,-1,0,220.tiff,2,hem_rect_fill_1um
25,5897.0,4305.0,4.1146154,0.1834048628807068,human_rejected_label,5286,2,220.tiff,2,hem_rect_fill_1um
26,4925.0,974.0,3.5524912,0.18312744796276093,human_correct_label,5237,1,220.tiff,2,hem_rect_fill_1um
27,69.0,4510.0,3.622042,0.18304826319217682,non_human_findings,-1,0,220.tiff,2,hem_rect_fill_1um
28,4020.0,3613.0,3.76343,0.18299786746501923,non_human_findings,-1,0,220.tiff,2,hem_rect_fill_1um
29,1788.0,4679.0,3.6460776,0.1814509630203247,human_correct_label,5290,1,220.tiff,2,hem_rect_fill_1um
0,4286.0,523.0,2.490405,0.1728714108467102,human_correct_label,5686,1,230.tiff,0,default_51
1,3144.0,742.0,2.8914325,0.16909463703632355,human_correct_label,5685,1,230.tiff,0,default_51
2,5566.0,3133.0,2.9619417,0.16261932253837585,human_correct_label,5705,1,230.tiff,0,default_51
3,5888.0,2677.0,3.0245633,0.16250918805599213,human_correct_label,5702,1,230.tiff,0,default_51
4,3232.0,1432.0,3.4160821,0.16247719526290894,human_correct_label,5692,1,230.tiff,0,default_51
5,3042.0,2228.0,2.8750374,0.15974320471286774,human_rejected_label,5701,2,230.tiff,0,default_51
6,828.0,2369.0,2.4464772,0.158192977309227,human_rejected_label,5694,2,230.tiff,0,default_51
7,2939.0,1668.0,2.4010534,0.15709686279296875,human_rejected_label,5691,2,230.tiff,0,default_51
8,3457.0,3076.0,2.3638496,0.15622267127037048,human_rejected_label,5704,2,230.tiff,0,default_51
9,119.0,1890.0,2.8716478,0.1556696742773056,human_correct_label,5696,1,230.tiff,0,default_51
10,3757.0,2315.0,2.4515831,0.15340760350227356,human_correct_label,5699,1,230.tiff,0,default_51
11,1474.0,2220.0,2.5121257,0.15067505836486816,human_correct_label,5695,1,230.tiff,0,default_51
12,3274.0,2405.0,3.115651,0.14993087947368622,human_correct_label,5700,1,230.tiff,0,default_51
13,5686.0,1688.0,2.2382414,0.14928090572357178,non_human_findings,-1,0,230.tiff,0,default_51
14,2386.0,2894.0,2.3383138,0.14774532616138458,human_correct_label,5703,1,230.tiff,0,default_51
15,2116.0,710.0,2.2633379,0.14704978466033936,human_correct_label,5684,1,230.tiff,0,default_51
16,2596.0,1174.0,2.5502076,0.14625516533851624,non_human_findings,-1,0,230.tiff,0,default_51
17,6500.0,2586.0,2.758891,0.145431786775589,non_human_findings,-1,0,230.tiff,0,default_51
18,2076.0,2264.0,2.2521772,0.14488904178142548,human_correct_label,5697,1,230.tiff,0,default_51
19,6495.0,1841.0,2.4182277,0.14426004886627197,non_human_findings,-1,0,230.tiff,0,default_51
20,4393.0,3887.0,2.2718709,0.1440306156873703,non_human_findings,-1,0,230.tiff,0,default_51
21,3038.0,4320.0,2.3764045,0.14384907484054565,non_human_findings,-1,0,230.tiff,0,default_51
22,6071.0,2176.0,2.6310773,0.14111004769802094,non_human_findings,-1,0,230.tiff,0,default_51
23,4418.0,4406.0,2.799396,0.13959218561649323,non_human_findings,-1,0,230.tiff,0,default_51
24,2470.0,3028.0,2.221387,0.13796328008174896,non_human_findings,-1,0,230.tiff,0,default_51
25,1552.0,674.0,2.422776,0.13713328540325165,non_human_findings,-1,0,230.tiff,0,default_51
26,561.0,276.0,2.7725525,0.13681620359420776,non_human_findings,-1,0,230.tiff,0,default_51
27,2330.0,2445.0,2.3696728,0.1362263709306717,human_correct_label,5698,1,230.tiff,0,default_51
28,2349.0,549.0,2.2420146,0.13465361297130585,non_human_findings,-1,0,230.tiff,0,default_51
29,6223.0,2111.0,2.2025483,0.1345088630914688,non_human_findings,-1,0,230.tiff,0,default_51
0,4286.0,523.0,2.5248759,0.1728714108467102,human_correct_label,5686,1,230.tiff,0,hem_rect_fill
1,3144.0,742.0,2.6167781,0.16909463703632355,human_correct_label,5685,1,230.tiff,0,hem_rect_fill
2,5565.0,3133.0,2.741669,0.16261930763721466,human_correct_label,5705,1,230.tiff,0,hem_rect_fill
3,5888.0,2676.0,2.8465347,0.16250918805599213,human_correct_label,5702,1,230.tiff,0,hem_rect_fill
4,3232.0,1431.0,2.784616,0.1621638387441635,human_correct_label,5692,1,230.tiff,0,hem_rect_fill
5,4438.0,2861.0,2.3663054,0.16161876916885376,human_rejected_label,5706,2,230.tiff,0,hem_rect_fill
6,3042.0,2228.0,2.62731,0.15974320471286774,human_rejected_label,5701,2,230.tiff,0,hem_rect_fill
7,2150.0,187.0,2.081504,0.15970629453659058,human_correct_label,5682,1,230.tiff,0,hem_rect_fill
8,829.0,2369.0,2.6521516,0.15885895490646362,human_rejected_label,5694,2,230.tiff,0,hem_rect_fill
9,2939.0,1668.0,2.3898048,0.15709686279296875,human_rejected_label,5691,2,230.tiff,0,hem_rect_fill
10,3457.0,3076.0,2.2441444,0.15622267127037048,human_rejected_label,5704,2,230.tiff,0,hem_rect_fill
11,120.0,1890.0,2.7191844,0.1556696742773056,human_correct_label,5696,1,230.tiff,0,hem_rect_fill
12,3758.0,2315.0,2.414614,0.15304426848888397,human_correct_label,5699,1,230.tiff,0,hem_rect_fill
13,1808.0,1510.0,2.330472,0.1518128216266632,human_correct_label,5690,1,230.tiff,0,hem_rect_fill
14,6119.0,3400.0,2.3180869,0.15100355446338654,non_human_findings,-1,0,230.tiff,0,hem_rect_fill
15,1473.0,2219.0,2.2846313,0.15063467621803284,human_correct_label,5695,1,230.tiff,0,hem_rect_fill
16,3274.0,2404.0,2.6400256,0.15019696950912476,human_correct_label,5700,1,230.tiff,0,hem_rect_fill
17,2386.0,2894.0,2.067065,0.14774532616138458,human_correct_label,5703,1,230.tiff,0,hem_rect_fill
18,2116.0,709.0,2.1863382,0.14690925180912018,human_correct_label,5684,1,230.tiff,0,hem_rect_fill
19,2597.0,1174.0,2.8202026,0.14624205231666565,non_human_findings,-1,0,230.tiff,0,hem_rect_fill
20,6501.0,2585.0,2.4029405,0.14501452445983887,non_human_findings,-1,0,230.tiff,0,hem_rect_fill
21,6495.0,1840.0,2.2592466,0.14434675872325897,non_human_findings,-1,0,230.tiff,0,hem_rect_fill
22,2182.0,271.0,2.0703135,0.14429666101932526,human_rejected_label,5683,2,230.tiff,0,hem_rect_fill
23,2076.0,2263.0,2.1917257,0.14393433928489685,human_correct_label,5697,1,230.tiff,0,hem_rect_fill
24,3038.0,4320.0,2.5302007,0.14384907484054565,non_human_findings,-1,0,230.tiff,0,hem_rect_fill
25,6071.0,2175.0,2.442995,0.14128024876117706,non_human_findings,-1,0,230.tiff,0,hem_rect_fill
26,0.0,366.0,2.1052172,0.14071549475193024,non_human_findings,-1,0,230.tiff,0,hem_rect_fill
27,6475.0,674.0,2.1107535,0.1403733193874359,non_human_findings,-1,0,230.tiff,0,hem_rect_fill
28,4417.0,4405.0,2.8631353,0.13971063494682312,non_human_findings,-1,0,230.tiff,0,hem_rect_fill
29,5891.0,1432.0,2.1737611,0.13866810500621796,non_human_findings,-1,0,230.tiff,0,hem_rect_fill
0,4286.0,523.0,2.5387347,0.1728714108467102,human_correct_label,5686,1,230.tiff,0,hem_rect_fill_1um
1,3144.0,742.0,2.6978369,0.16909463703632355,human_correct_label,5685,1,230.tiff,0,hem_rect_fill_1um
2,5565.0,3133.0,2.7747428,0.16261930763721466,human_correct_label,5705,1,230.tiff,0,hem_rect_fill_1um
3,5888.0,2676.0,2.904849,0.16250918805599213,human_correct_label,5702,1,230.tiff,0,hem_rect_fill_1um
4,3232.0,1432.0,2.864295,0.16247719526290894,human_correct_label,5692,1,230.tiff,0,hem_rect_fill_1um
5,4438.0,2861.0,2.3112566,0.16161876916885376,human_rejected_label,5706,2,230.tiff,0,hem_rect_fill_1um
6,3042.0,2228.0,2.6732533,0.15974320471286774,human_rejected_label,5701,2,230.tiff,0,hem_rect_fill_1um
7,2150.0,187.0,2.101641,0.15970629453659058,human_correct_label,5682,1,230.tiff,0,hem_rect_fill_1um
8,829.0,2369.0,2.7155724,0.15885895490646362,human_rejected_label,5694,2,230.tiff,0,hem_rect_fill_1um
9,2939.0,1668.0,2.3869593,0.15709686279296875,human_rejected_label,5691,2,230.tiff,0,hem_rect_fill_1um
10,3457.0,3077.0,2.269078,0.15624918043613434,human_rejected_label,5704,2,230.tiff,0,hem_rect_fill_1um
11,120.0,1890.0,2.7874103,0.1556696742773056,human_correct_label,5696,1,230.tiff,0,hem_rect_fill_1um
12,3758.0,2314.0,2.4559917,0.15304426848888397,human_correct_label,5699,1,230.tiff,0,hem_rect_fill_1um
13,1808.0,1510.0,2.3627977,0.1518128216266632,human_correct_label,5690,1,230.tiff,0,hem_rect_fill_1um
14,6119.0,3401.0,2.2954583,0.15100355446338654,non_human_findings,-1,0,230.tiff,0,hem_rect_fill_1um
15,1473.0,2219.0,2.3079906,0.15063467621803284,human_correct_label,5695,1,230.tiff,0,hem_rect_fill_1um
16,3274.0,2405.0,2.7364779,0.14993087947368622,human_correct_label,5700,1,230.tiff,0,hem_rect_fill_1um
17,2386.0,2894.0,2.1170003,0.14774532616138458,human_correct_label,5703,1,230.tiff,0,hem_rect_fill_1um
18,2116.0,709.0,2.2410982,0.14690925180912018,human_correct_label,5684,1,230.tiff,0,hem_rect_fill_1um
19,2596.0,1174.0,2.8209305,0.14625516533851624,non_human_findings,-1,0,230.tiff,0,hem_rect_fill_1um
20,4393.0,3888.0,2.0944526,0.1450701504945755,non_human_findings,-1,0,230.tiff,0,hem_rect_fill_1um
21,6501.0,2585.0,2.5191238,0.14501452445983887,non_human_findings,-1,0,230.tiff,0,hem_rect_fill_1um
22,6496.0,1840.0,2.3530245,0.14434674382209778,non_human_findings,-1,0,230.tiff,0,hem_rect_fill_1um
23,2076.0,2263.0,2.2362075,0.14393433928489685,human_correct_label,5697,1,230.tiff,0,hem_rect_fill_1um
24,3038.0,4320.0,2.5352304,0.14384907484054565,non_human_findings,-1,0,230.tiff,0,hem_rect_fill_1um
25,2181.0,272.0,2.0916052,0.14304281771183014,human_rejected_label,5683,2,230.tiff,0,hem_rect_fill_1um
26,6072.0,2175.0,2.5057287,0.14110010862350464,non_human_findings,-1,0,230.tiff,0,hem_rect_fill_1um
27,4417.0,4405.0,2.8953543,0.13971063494682312,non_human_findings,-1,0,230.tiff,0,hem_rect_fill_1um
28,5891.0,1431.0,2.1647549,0.13860468566417694,non_human_findings,-1,0,230.tiff,0,hem_rect_fill_1um
29,2471.0,3028.0,2.1645598,0.13796328008174896,non_human_findings,-1,0,230.tiff,0,hem_rect_fill_1um
0,4283.0,522.0,3.0518284,0.1727926880121231,human_correct_label,5686,1,230.tiff,1,default_51
1,3142.0,741.0,3.3364964,0.16966496407985687,human_correct_label,5685,1,230.tiff,1,default_51
2,3229.0,1432.0,3.3920164,0.1633886992931366,human_correct_label,5692,1,230.tiff,1,default_51
3,5561.0,3131.0,3.7176082,0.16300049424171448,human_correct_label,5705,1,230.tiff,1,default_51
4,5883.0,2675.0,3.8727794,0.1624179184436798,human_correct_label,5702,1,230.tiff,1,default_51
5,2146.0,185.0,2.555111,0.16019976139068604,human_correct_label,5682,1,230.tiff,1,default_51
6,4431.0,2858.0,2.782468,0.1601371020078659,human_rejected_label,5706,2,230.tiff,1,default_51
7,3039.0,2228.0,3.3734944,0.15987728536128998,human_rejected_label,5701,2,230.tiff,1,default_51
8,825.0,2367.0,3.1983616,0.15729185938835144,human_rejected_label,5694,2,230.tiff,1,default_51
9,2936.0,1668.0,2.6050515,0.15684285759925842,human_rejected_label,5691,2,230.tiff,1,default_51
10,116.0,1889.0,3.4021056,0.15567699074745178,human_correct_label,5696,1,230.tiff,1,default_51
11,3453.0,3075.0,2.9898725,0.15515057742595673,human_rejected_label,5704,2,230.tiff,1,default_51
12,3755.0,2314.0,2.7074764,0.15371713042259216,human_correct_label,5699,1,230.tiff,1,default_51
13,1804.0,1509.0,2.5245657,0.1512594372034073,human_correct_label,5690,1,230.tiff,1,default_51
14,6116.0,3401.0,2.8867848,0.15086038410663605,non_human_findings,-1,0,230.tiff,1,default_51
15,1469.0,2218.0,2.783264,0.15062889456748962,human_correct_label,5695,1,230.tiff,1,default_51
16,4565.0,1151.0,2.4766643,0.15042941272258759,non_human_findings,-1,0,230.tiff,1,default_51
17,4286.0,3741.0,2.6885595,0.14976970851421356,non_human_findings,-1,0,230.tiff,1,default_51
18,2384.0,2893.0,2.5783005,0.14775203168392181,human_correct_label,5703,1,230.tiff,1,default_51
19,2112.0,709.0,2.9089081,0.1469411998987198,human_correct_label,5684,1,230.tiff,1,default_51
20,2593.0,1174.0,3.1505222,0.1463536024093628,non_human_findings,-1,0,230.tiff,1,default_51
21,6470.0,675.0,2.5912783,0.1454782336950302,non_human_findings,-1,0,230.tiff,1,default_51
22,6498.0,2584.0,3.4339705,0.14513637125492096,non_human_findings,-1,0,230.tiff,1,default_51
23,4376.0,3909.0,2.5928497,0.1446114480495453,non_human_findings,-1,0,230.tiff,1,default_51
24,6491.0,1840.0,2.6255047,0.14434675872325897,non_human_findings,-1,0,230.tiff,1,default_51
25,3035.0,4319.0,2.9251316,0.14384907484054565,non_human_findings,-1,0,230.tiff,1,default_51
26,589.0,1812.0,2.4955418,0.1432395875453949,non_human_findings,-1,0,230.tiff,1,default_51
27,2077.0,2261.0,2.4792635,0.141828253865242,human_correct_label,5697,1,230.tiff,1,default_51
28,6068.0,2174.0,2.7110865,0.14141739904880524,non_human_findings,-1,0,230.tiff,1,default_51
29,5924.0,3648.0,2.5395947,0.14112645387649536,non_human_findings,-1,0,230.tiff,1,default_51
0,4283.0,522.0,3.2069943,0.1727926880121231,human_correct_label,5686,1,230.tiff,1,hem_rect_fill
1,3141.0,742.0,3.2187471,0.17013810575008392,human_correct_label,5685,1,230.tiff,1,hem_rect_fill
2,3229.0,1431.0,3.2106652,0.1632871776819229,human_correct_label,5692,1,230.tiff,1,hem_rect_fill
3,5561.0,3131.0,3.3691702,0.16300049424171448,human_correct_label,5705,1,230.tiff,1,hem_rect_fill
4,5883.0,2675.0,3.638638,0.1624179184436798,human_correct_label,5702,1,230.tiff,1,hem_rect_fill
5,2146.0,185.0,2.623805,0.16019976139068604,human_correct_label,5682,1,230.tiff,1,hem_rect_fill
6,4431.0,2858.0,2.97561,0.1601371020078659,human_rejected_label,5706,2,230.tiff,1,hem_rect_fill
7,3039.0,2228.0,3.2457032,0.15987728536128998,human_rejected_label,5701,2,230.tiff,1,hem_rect_fill
8,6276.0,2960.0,2.3732717,0.15954023599624634,non_human_findings,-1,0,230.tiff,1,hem_rect_fill
9,826.0,2366.0,3.2093194,0.15814483165740967,human_rejected_label,5694,2,230.tiff,1,hem_rect_fill
10,2936.0,1667.0,2.930868,0.1566118597984314,human_rejected_label,5691,2,230.tiff,1,hem_rect_fill
11,117.0,1889.0,3.202785,0.1556696891784668,human_correct_label,5696,1,230.tiff,1,hem_rect_fill
12,3453.0,3074.0,2.8918035,0.1544950008392334,human_rejected_label,5704,2,230.tiff,1,hem_rect_fill
13,3755.0,2315.0,2.507443,0.15371713042259216,human_correct_label,5699,1,230.tiff,1,hem_rect_fill
14,1804.0,1509.0,2.8447084,0.1512594372034073,human_correct_label,5690,1,230.tiff,1,hem_rect_fill
15,6117.0,3400.0,2.7302322,0.15099824965000153,non_human_findings,-1,0,230.tiff,1,hem_rect_fill
16,1469.0,2217.0,2.767396,0.15063787996768951,human_correct_label,5695,1,230.tiff,1,hem_rect_fill
17,2384.0,2893.0,2.4321995,0.14775203168392181,human_correct_label,5703,1,230.tiff,1,hem_rect_fill
18,2112.0,708.0,2.4906743,0.1466909795999527,human_correct_label,5684,1,230.tiff,1,hem_rect_fill
19,2594.0,1173.0,3.4187956,0.14631135761737823,non_human_findings,-1,0,230.tiff,1,hem_rect_fill
20,6498.0,2584.0,2.9622316,0.14513637125492096,non_human_findings,-1,0,230.tiff,1,hem_rect_fill
21,6490.0,1839.0,2.5947897,0.14439475536346436,non_human_findings,-1,0,230.tiff,1,hem_rect_fill
22,6471.0,674.0,2.5073292,0.1440645307302475,non_human_findings,-1,0,230.tiff,1,hem_rect_fill
23,3036.0,4319.0,2.943042,0.14384905993938446,non_human_findings,-1,0,230.tiff,1,hem_rect_fill
24,2077.0,2261.0,2.4600456,0.141828253865242,human_correct_label,5697,1,230.tiff,1,hem_rect_fill
25,6068.0,2174.0,2.796919,0.14141739904880524,non_human_findings,-1,0,230.tiff,1,hem_rect_fill
26,2178.0,270.0,2.4335513,0.14141696691513062,human_rejected_label,5683,2,230.tiff,1,hem_rect_fill
27,4414.0,4404.0,3.2477927,0.13971062004566193,non_human_findings,-1,0,230.tiff,1,hem_rect_fill
28,2469.0,3027.0,2.4968574,0.13791373372077942,non_human_findings,-1,0,230.tiff,1,hem_rect_fill
29,4886.0,3109.0,2.4834547,0.13653942942619324,non_human_findings,-1,0,230.tiff,1,hem_rect_fill
0,4283.0,522.0,3.2829545,0.1727926880121231,human_correct_label,5686,1,230.tiff,1,hem_rect_fill_1um
1,3141.0,742.0,3.307538,0.17013810575008392,human_correct_label,5685,1,230.tiff,1,hem_rect_fill_1um
2,3229.0,1432.0,3.3119879,0.1633886992931366,human_correct_label,5692,1,230.tiff,1,hem_rect_fill_1um
3,5561.0,3132.0,3.428158,0.1628480702638626,human_correct_label,5705,1,230.tiff,1,hem_rect_fill_1um
4,5883.0,2675.0,3.6825824,0.1624179184436798,human_correct_label,5702,1,230.tiff,1,hem_rect_fill_1um
5,2146.0,185.0,2.6953573,0.16019976139068604,human_correct_label,5682,1,230.tiff,1,hem_rect_fill_1um
6,4431.0,2858.0,2.9629605,0.1601371020078659,human_rejected_label,5706,2,230.tiff,1,hem_rect_fill_1um
7,3039.0,2228.0,3.3157847,0.15987728536128998,human_rejected_label,5701,2,230.tiff,1,hem_rect_fill_1um
8,6276.0,2960.0,2.4441955,0.15954023599624634,non_human_findings,-1,0,230.tiff,1,hem_rect_fill_1um
9,826.0,2366.0,3.2612317,0.15814483165740967,human_rejected_label,5694,2,230.tiff,1,hem_rect_fill_1um
10,2936.0,1667.0,2.9465413,0.1566118597984314,human_rejected_label,5691,2,230.tiff,1,hem_rect_fill_1um
11,117.0,1889.0,3.2548172,0.1556696891784668,human_correct_label,5696,1,230.tiff,1,hem_rect_fill_1um
12,3453.0,3075.0,2.9332728,0.15515057742595673,human_rejected_label,5704,2,230.tiff,1,hem_rect_fill_1um
13,3755.0,2314.0,2.5144346,0.15371713042259216,human_correct_label,5699,1,230.tiff,1,hem_rect_fill_1um
14,1804.0,1509.0,2.8763456,0.1512594372034073,human_correct_label,5690,1,230.tiff,1,hem_rect_fill_1um
15,6116.0,3400.0,2.834045,0.15084099769592285,non_human_findings,-1,0,230.tiff,1,hem_rect_fill_1um
16,1469.0,2217.0,2.784482,0.15063787996768951,human_correct_label,5695,1,230.tiff,1,hem_rect_fill_1um
17,2384.0,2893.0,2.4652834,0.14775203168392181,human_correct_label,5703,1,230.tiff,1,hem_rect_fill_1um
18,3969.0,4470.0,2.3708048,0.14742890000343323,non_human_findings,-1,0,230.tiff,1,hem_rect_fill_1um
19,2112.0,708.0,2.5899181,0.1466909795999527,human_correct_label,5684,1,230.tiff,1,hem_rect_fill_1um
20,2593.0,1174.0,3.4376683,0.1463536024093628,non_human_findings,-1,0,230.tiff,1,hem_rect_fill_1um
21,6498.0,2584.0,3.016446,0.14513637125492096,non_human_findings,-1,0,230.tiff,1,hem_rect_fill_1um
22,6490.0,1839.0,2.611871,0.14439475536346436,non_human_findings,-1,0,230.tiff,1,hem_rect_fill_1um
23,6471.0,674.0,2.4481413,0.1440645307302475,non_human_findings,-1,0,230.tiff,1,hem_rect_fill_1um
24,3036.0,4319.0,2.9739954,0.14384905993938446,non_human_findings,-1,0,230.tiff,1,hem_rect_fill_1um
25,589.0,1812.0,2.4092972,0.1432395875453949,non_human_findings,-1,0,230.tiff,1,hem_rect_fill_1um
26,2077.0,2261.0,2.471779,0.141828253865242,human_correct_label,5697,1,230.tiff,1,hem_rect_fill_1um
27,6068.0,2174.0,2.8235161,0.14141739904880524,non_human_findings,-1,0,230.tiff,1,hem_rect_fill_1um
28,2178.0,270.0,2.4167283,0.14141696691513062,human_rejected_label,5683,2,230.tiff,1,hem_rect_fill_1um
29,4414.0,4404.0,3.2815142,0.13971062004566193,non_human_findings,-1,0,230.tiff,1,hem_rect_fill_1um
0,4286.0,522.0,2.7285788,0.1728714257478714,human_correct_label,5686,1,230.tiff,2,default_51
1,3144.0,742.0,2.9263906,0.16909463703632355,human_correct_label,5685,1,230.tiff,2,default_51
2,5564.0,3132.0,2.565083,0.16285580396652222,human_correct_label,5705,1,230.tiff,2,default_51
3,5887.0,2676.0,2.3884695,0.16250918805599213,human_correct_label,5702,1,230.tiff,2,default_51
4,3232.0,1432.0,3.135573,0.16247719526290894,human_correct_label,5692,1,230.tiff,2,default_51
5,3041.0,2229.0,2.5939796,0.1600288301706314,human_rejected_label,5701,2,230.tiff,2,default_51
6,827.0,2368.0,2.647433,0.1575237214565277,human_rejected_label,5694,2,230.tiff,2,default_51
7,2939.0,1669.0,2.701794,0.1572015881538391,human_rejected_label,5691,2,230.tiff,2,default_51
8,3455.0,3076.0,2.263026,0.1559716761112213,human_rejected_label,5704,2,230.tiff,2,default_51
9,120.0,1890.0,2.8306825,0.1556696742773056,human_correct_label,5696,1,230.tiff,2,default_51
10,1473.0,2220.0,2.6278486,0.1506921648979187,human_correct_label,5695,1,230.tiff,2,default_51
11,3273.0,2406.0,2.656038,0.14993086457252502,human_correct_label,5700,1,230.tiff,2,default_51
12,2116.0,710.0,2.226631,0.14704978466033936,human_correct_label,5684,1,230.tiff,2,default_51
13,2596.0,1174.0,2.2755969,0.14625516533851624,non_human_findings,-1,0,230.tiff,2,default_51
14,6500.0,2586.0,2.6756442,0.145431786775589,non_human_findings,-1,0,230.tiff,2,default_51
15,4394.0,3889.0,2.1252468,0.1454303115606308,non_human_findings,-1,0,230.tiff,2,default_51
16,2078.0,2264.0,2.3800967,0.14453887939453125,human_correct_label,5697,1,230.tiff,2,default_51
17,6493.0,1841.0,2.3465447,0.14426004886627197,non_human_findings,-1,0,230.tiff,2,default_51
18,3039.0,4322.0,2.2047899,0.14384905993938446,non_human_findings,-1,0,230.tiff,2,default_51
19,592.0,1812.0,2.3030264,0.1432395875453949,non_human_findings,-1,0,230.tiff,2,default_51
20,4417.0,4406.0,2.509819,0.13966433703899384,non_human_findings,-1,0,230.tiff,2,default_51
21,2331.0,2446.0,2.565422,0.1371493935585022,human_correct_label,5698,1,230.tiff,2,default_51
22,5942.0,693.0,2.1950166,0.13704408705234528,human_rejected_label,5707,2,230.tiff,2,default_51
23,2227.0,4249.0,2.6728985,0.1366848647594452,non_human_findings,-1,0,230.tiff,2,default_51
24,2214.0,701.0,2.2939444,0.13565455377101898,non_human_findings,-1,0,230.tiff,2,default_51
25,3996.0,4739.0,2.281356,0.13491010665893555,non_human_findings,-1,0,230.tiff,2,default_51
26,4888.0,3110.0,2.3262808,0.13483166694641113,non_human_findings,-1,0,230.tiff,2,default_51
27,2195.0,3162.0,2.399816,0.13453322649002075,non_human_findings,-1,0,230.tiff,2,default_51
28,5695.0,1148.0,2.618314,0.13401564955711365,non_human_findings,-1,0,230.tiff,2,default_51
29,5939.0,1640.0,2.3512332,0.13384616374969482,non_human_findings,-1,0,230.tiff,2,default_51
0,4286.0,522.0,2.8611236,0.1728714257478714,human_correct_label,5686,1,230.tiff,2,hem_rect_fill
1,3144.0,742.0,2.8759441,0.16909463703632355,human_correct_label,5685,1,230.tiff,2,hem_rect_fill
2,5564.0,3132.0,2.5107818,0.16285580396652222,human_correct_label,5705,1,230.tiff,2,hem_rect_fill
3,5887.0,2676.0,2.523091,0.16250918805599213,human_correct_label,5702,1,230.tiff,2,hem_rect_fill
4,3232.0,1432.0,2.6099231,0.16247719526290894,human_correct_label,5692,1,230.tiff,2,hem_rect_fill
5,4434.0,2859.0,2.1977546,0.1615847498178482,human_rejected_label,5706,2,230.tiff,2,hem_rect_fill
6,2148.0,186.0,1.9060559,0.15983162820339203,human_correct_label,5682,1,230.tiff,2,hem_rect_fill
7,3042.0,2228.0,2.536266,0.15974320471286774,human_rejected_label,5701,2,230.tiff,2,hem_rect_fill
8,6277.0,2962.0,2.000011,0.15939252078533173,non_human_findings,-1,0,230.tiff,2,hem_rect_fill
9,829.0,2367.0,2.6247387,0.15903274714946747,human_rejected_label,5694,2,230.tiff,2,hem_rect_fill
10,2939.0,1668.0,2.3879287,0.15709686279296875,human_rejected_label,5691,2,230.tiff,2,hem_rect_fill
11,3456.0,3076.0,2.1436472,0.1561288684606552,human_rejected_label,5704,2,230.tiff,2,hem_rect_fill
12,120.0,1890.0,2.6121147,0.1556696742773056,human_correct_label,5696,1,230.tiff,2,hem_rect_fill
13,3759.0,2316.0,2.2929807,0.1526995152235031,human_correct_label,5699,1,230.tiff,2,hem_rect_fill
14,1807.0,1510.0,2.1845486,0.1517321914434433,human_correct_label,5690,1,230.tiff,2,hem_rect_fill
15,6120.0,3401.0,2.0119684,0.15100358426570892,non_human_findings,-1,0,230.tiff,2,hem_rect_fill
16,1473.0,2220.0,2.23077,0.1506921648979187,human_correct_label,5695,1,230.tiff,2,hem_rect_fill
