check,label,n_gt,n_excluded,n_excluded_strict,excluded_ann_ids,passed,n_items,caps,n_seeds,n_distinct_ann,pool_size,n_distinct_streams,n_direct,n_filtered,file_name,seed_index,method,z
no_cap,201.tiff/lookalike_ccoeff_od,,,,,True,14395.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,201.tiff/lookalike_ccoeff@matched,,,,,True,6727.0,(),,,,,,,,,,
no_cap,201.tiff/lookalike_ccoeff_normed,,,,,True,14964.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,201.tiff/lookalike_ccoeff_normed_od,,,,,True,14964.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,201.tiff/lookalike_ccoeff_normed@matched,,,,,True,6727.0,(),,,,,,,,,,
tissue_mask_covers_gt,202.tiff,44.0,0.0,0.0,,True,,,,,,,,,,,,
no_cap,202.tiff/tm_sqdiff,,,,,True,13119.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,202.tiff/tm_sqdiff_od,,,,,True,13119.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,202.tiff/tm_sqdiff@matched,,,,,True,8733.0,(),,,,,,,,,,
no_cap,202.tiff/tm_sqdiff_normed,,,,,True,13769.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,202.tiff/tm_sqdiff_normed_od,,,,,True,13769.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,202.tiff/tm_sqdiff_normed@matched,,,,,True,8733.0,(),,,,,,,,,,
no_cap,202.tiff/tm_ccorr,,,,,True,8733.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,202.tiff/tm_ccorr_od,,,,,True,8733.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,202.tiff/tm_ccorr@matched,,,,,True,8733.0,(),,,,,,,,,,
no_cap,202.tiff/tm_ccorr_normed,,,,,True,15867.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,202.tiff/tm_ccorr_normed_od,,,,,True,15867.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,202.tiff/tm_ccorr_normed@matched,,,,,True,8733.0,(),,,,,,,,,,
no_cap,202.tiff/tm_ccoeff,,,,,True,17164.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,202.tiff/tm_ccoeff_od,,,,,True,17164.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,202.tiff/tm_ccoeff@matched,,,,,True,8733.0,(),,,,,,,,,,
no_cap,202.tiff/tm_ccoeff_normed,,,,,True,17537.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,202.tiff/tm_ccoeff_normed_od,,,,,True,17537.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,202.tiff/tm_ccoeff_normed@matched,,,,,True,8733.0,(),,,,,,,,,,
no_cap,202.tiff/blob_native,,,,,True,13440.0,(),,,,,,,,,,
no_cap,202.tiff/blob_od,,,,,True,13440.0,(),,,,,,,,,,
no_cap,202.tiff/blob_native@matched,,,,,True,8733.0,(),,,,,,,,,,
no_cap,202.tiff/disc_sqdiff,,,,,True,6305.0,(),,,,,,,,,,
no_cap,202.tiff/disc_sqdiff_od,,,,,True,6305.0,(),,,,,,,,,,
no_cap,202.tiff/disc_sqdiff@matched,,,,,True,6305.0,(),,,,,,,,,,
no_cap,202.tiff/disc_sqdiff_normed,,,,,True,1167.0,(),,,,,,,,,,
no_cap,202.tiff/disc_sqdiff_normed_od,,,,,True,1167.0,(),,,,,,,,,,
no_cap,202.tiff/disc_sqdiff_normed@matched,,,,,True,1167.0,(),,,,,,,,,,
no_cap,202.tiff/disc_ccorr,,,,,True,5540.0,(),,,,,,,,,,
no_cap,202.tiff/disc_ccorr_od,,,,,True,5540.0,(),,,,,,,,,,
no_cap,202.tiff/disc_ccorr@matched,,,,,True,5540.0,(),,,,,,,,,,
no_cap,202.tiff/disc_ccorr_normed,,,,,True,9401.0,(),,,,,,,,,,
no_cap,202.tiff/disc_ccorr_normed_od,,,,,True,9401.0,(),,,,,,,,,,
no_cap,202.tiff/disc_ccorr_normed@matched,,,,,True,8733.0,(),,,,,,,,,,
no_cap,202.tiff/disc_ccoeff,,,,,True,12648.0,(),,,,,,,,,,
no_cap,202.tiff/disc_ccoeff_od,,,,,True,12648.0,(),,,,,,,,,,
no_cap,202.tiff/disc_ccoeff@matched,,,,,True,8733.0,(),,,,,,,,,,
no_cap,202.tiff/disc_ccoeff_normed,,,,,True,13775.0,(),,,,,,,,,,
no_cap,202.tiff/disc_ccoeff_normed_od,,,,,True,13775.0,(),,,,,,,,,,
no_cap,202.tiff/disc_ccoeff_normed@matched,,,,,True,8733.0,(),,,,,,,,,,
no_cap,202.tiff/tm_sqdiff,,,,,True,13405.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,202.tiff/tm_sqdiff_od,,,,,True,13405.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,202.tiff/tm_sqdiff@matched,,,,,True,7313.0,(),,,,,,,,,,
no_cap,202.tiff/tm_sqdiff_normed,,,,,True,7313.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,202.tiff/tm_sqdiff_normed_od,,,,,True,7313.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,202.tiff/tm_sqdiff_normed@matched,,,,,True,7313.0,(),,,,,,,,,,
no_cap,202.tiff/tm_ccorr,,,,,True,8633.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,202.tiff/tm_ccorr_od,,,,,True,8633.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,202.tiff/tm_ccorr@matched,,,,,True,7313.0,(),,,,,,,,,,
no_cap,202.tiff/tm_ccorr_normed,,,,,True,13986.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,202.tiff/tm_ccorr_normed_od,,,,,True,13986.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,202.tiff/tm_ccorr_normed@matched,,,,,True,7313.0,(),,,,,,,,,,
no_cap,202.tiff/tm_ccoeff,,,,,True,14229.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,202.tiff/tm_ccoeff_od,,,,,True,14229.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,202.tiff/tm_ccoeff@matched,,,,,True,7313.0,(),,,,,,,,,,
no_cap,202.tiff/tm_ccoeff_normed,,,,,True,15132.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,202.tiff/tm_ccoeff_normed_od,,,,,True,15132.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,202.tiff/tm_ccoeff_normed@matched,,,,,True,7313.0,(),,,,,,,,,,
no_cap,202.tiff/blob_native,,,,,True,13440.0,(),,,,,,,,,,
no_cap,202.tiff/blob_od,,,,,True,13440.0,(),,,,,,,,,,
no_cap,202.tiff/blob_native@matched,,,,,True,7313.0,(),,,,,,,,,,
no_cap,202.tiff/disc_sqdiff,,,,,True,6305.0,(),,,,,,,,,,
no_cap,202.tiff/disc_sqdiff_od,,,,,True,6305.0,(),,,,,,,,,,
no_cap,202.tiff/disc_sqdiff@matched,,,,,True,6305.0,(),,,,,,,,,,
no_cap,202.tiff/disc_sqdiff_normed,,,,,True,1167.0,(),,,,,,,,,,
no_cap,202.tiff/disc_sqdiff_normed_od,,,,,True,1167.0,(),,,,,,,,,,
no_cap,202.tiff/disc_sqdiff_normed@matched,,,,,True,1167.0,(),,,,,,,,,,
no_cap,202.tiff/disc_ccorr,,,,,True,5540.0,(),,,,,,,,,,
no_cap,202.tiff/disc_ccorr_od,,,,,True,5540.0,(),,,,,,,,,,
no_cap,202.tiff/disc_ccorr@matched,,,,,True,5540.0,(),,,,,,,,,,
no_cap,202.tiff/disc_ccorr_normed,,,,,True,9401.0,(),,,,,,,,,,
no_cap,202.tiff/disc_ccorr_normed_od,,,,,True,9401.0,(),,,,,,,,,,
no_cap,202.tiff/disc_ccorr_normed@matched,,,,,True,7313.0,(),,,,,,,,,,
no_cap,202.tiff/disc_ccoeff,,,,,True,12648.0,(),,,,,,,,,,
no_cap,202.tiff/disc_ccoeff_od,,,,,True,12648.0,(),,,,,,,,,,
no_cap,202.tiff/disc_ccoeff@matched,,,,,True,7313.0,(),,,,,,,,,,
no_cap,202.tiff/disc_ccoeff_normed,,,,,True,13775.0,(),,,,,,,,,,
no_cap,202.tiff/disc_ccoeff_normed_od,,,,,True,13775.0,(),,,,,,,,,,
no_cap,202.tiff/disc_ccoeff_normed@matched,,,,,True,7313.0,(),,,,,,,,,,
no_cap,202.tiff/tm_sqdiff,,,,,True,16439.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,202.tiff/tm_sqdiff_od,,,,,True,16439.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,202.tiff/tm_sqdiff@matched,,,,,True,9517.0,(),,,,,,,,,,
no_cap,202.tiff/tm_sqdiff_normed,,,,,True,9517.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,202.tiff/tm_sqdiff_normed_od,,,,,True,9517.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,202.tiff/tm_sqdiff_normed@matched,,,,,True,9517.0,(),,,,,,,,,,
no_cap,202.tiff/tm_ccorr,,,,,True,9676.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,202.tiff/tm_ccorr_od,,,,,True,9676.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,202.tiff/tm_ccorr@matched,,,,,True,9517.0,(),,,,,,,,,,
no_cap,202.tiff/tm_ccorr_normed,,,,,True,15365.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,202.tiff/tm_ccorr_normed_od,,,,,True,15365.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,202.tiff/tm_ccorr_normed@matched,,,,,True,9517.0,(),,,,,,,,,,
no_cap,202.tiff/tm_ccoeff,,,,,True,15870.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,202.tiff/tm_ccoeff_od,,,,,True,15870.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,202.tiff/tm_ccoeff@matched,,,,,True,9517.0,(),,,,,,,,,,
no_cap,202.tiff/tm_ccoeff_normed,,,,,True,16453.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,202.tiff/tm_ccoeff_normed_od,,,,,True,16453.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,202.tiff/tm_ccoeff_normed@matched,,,,,True,9517.0,(),,,,,,,,,,
no_cap,202.tiff/blob_native,,,,,True,13440.0,(),,,,,,,,,,
no_cap,202.tiff/blob_od,,,,,True,13440.0,(),,,,,,,,,,
no_cap,202.tiff/blob_native@matched,,,,,True,9517.0,(),,,,,,,,,,
no_cap,202.tiff/disc_sqdiff,,,,,True,6305.0,(),,,,,,,,,,
no_cap,202.tiff/disc_sqdiff_od,,,,,True,6305.0,(),,,,,,,,,,
no_cap,202.tiff/disc_sqdiff@matched,,,,,True,6305.0,(),,,,,,,,,,
no_cap,202.tiff/disc_sqdiff_normed,,,,,True,1167.0,(),,,,,,,,,,
no_cap,202.tiff/disc_sqdiff_normed_od,,,,,True,1167.0,(),,,,,,,,,,
no_cap,202.tiff/disc_sqdiff_normed@matched,,,,,True,1167.0,(),,,,,,,,,,
no_cap,202.tiff/disc_ccorr,,,,,True,5540.0,(),,,,,,,,,,
no_cap,202.tiff/disc_ccorr_od,,,,,True,5540.0,(),,,,,,,,,,
no_cap,202.tiff/disc_ccorr@matched,,,,,True,5540.0,(),,,,,,,,,,
no_cap,202.tiff/disc_ccorr_normed,,,,,True,9401.0,(),,,,,,,,,,
no_cap,202.tiff/disc_ccorr_normed_od,,,,,True,9401.0,(),,,,,,,,,,
no_cap,202.tiff/disc_ccorr_normed@matched,,,,,True,9401.0,(),,,,,,,,,,
no_cap,202.tiff/disc_ccoeff,,,,,True,12648.0,(),,,,,,,,,,
no_cap,202.tiff/disc_ccoeff_od,,,,,True,12648.0,(),,,,,,,,,,
no_cap,202.tiff/disc_ccoeff@matched,,,,,True,9517.0,(),,,,,,,,,,
no_cap,202.tiff/disc_ccoeff_normed,,,,,True,13775.0,(),,,,,,,,,,
no_cap,202.tiff/disc_ccoeff_normed_od,,,,,True,13775.0,(),,,,,,,,,,
no_cap,202.tiff/disc_ccoeff_normed@matched,,,,,True,9517.0,(),,,,,,,,,,
no_cap,202.tiff/tm_sqdiff,,,,,True,14046.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,202.tiff/tm_sqdiff_od,,,,,True,14046.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,202.tiff/tm_sqdiff@matched,,,,,True,7894.0,(),,,,,,,,,,
no_cap,202.tiff/tm_sqdiff_normed,,,,,True,7894.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,202.tiff/tm_sqdiff_normed_od,,,,,True,7894.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,202.tiff/tm_sqdiff_normed@matched,,,,,True,7894.0,(),,,,,,,,,,
no_cap,202.tiff/tm_ccorr,,,,,True,8760.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,202.tiff/tm_ccorr_od,,,,,True,8760.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,202.tiff/tm_ccorr@matched,,,,,True,7894.0,(),,,,,,,,,,
no_cap,202.tiff/tm_ccorr_normed,,,,,True,14393.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,202.tiff/tm_ccorr_normed_od,,,,,True,14393.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,202.tiff/tm_ccorr_normed@matched,,,,,True,7894.0,(),,,,,,,,,,
no_cap,202.tiff/tm_ccoeff,,,,,True,14867.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,202.tiff/tm_ccoeff_od,,,,,True,14867.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,202.tiff/tm_ccoeff@matched,,,,,True,7894.0,(),,,,,,,,,,
no_cap,202.tiff/tm_ccoeff_normed,,,,,True,15615.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,202.tiff/tm_ccoeff_normed_od,,,,,True,15615.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,202.tiff/tm_ccoeff_normed@matched,,,,,True,7894.0,(),,,,,,,,,,
no_cap,202.tiff/blob_native,,,,,True,13440.0,(),,,,,,,,,,
no_cap,202.tiff/blob_od,,,,,True,13440.0,(),,,,,,,,,,
no_cap,202.tiff/blob_native@matched,,,,,True,7894.0,(),,,,,,,,,,
no_cap,202.tiff/disc_sqdiff,,,,,True,6305.0,(),,,,,,,,,,
no_cap,202.tiff/disc_sqdiff_od,,,,,True,6305.0,(),,,,,,,,,,
no_cap,202.tiff/disc_sqdiff@matched,,,,,True,6305.0,(),,,,,,,,,,
no_cap,202.tiff/disc_sqdiff_normed,,,,,True,1167.0,(),,,,,,,,,,
no_cap,202.tiff/disc_sqdiff_normed_od,,,,,True,1167.0,(),,,,,,,,,,
no_cap,202.tiff/disc_sqdiff_normed@matched,,,,,True,1167.0,(),,,,,,,,,,
no_cap,202.tiff/disc_ccorr,,,,,True,5540.0,(),,,,,,,,,,
no_cap,202.tiff/disc_ccorr_od,,,,,True,5540.0,(),,,,,,,,,,
no_cap,202.tiff/disc_ccorr@matched,,,,,True,5540.0,(),,,,,,,,,,
no_cap,202.tiff/disc_ccorr_normed,,,,,True,9401.0,(),,,,,,,,,,
no_cap,202.tiff/disc_ccorr_normed_od,,,,,True,9401.0,(),,,,,,,,,,
no_cap,202.tiff/disc_ccorr_normed@matched,,,,,True,7894.0,(),,,,,,,,,,
no_cap,202.tiff/disc_ccoeff,,,,,True,12648.0,(),,,,,,,,,,
no_cap,202.tiff/disc_ccoeff_od,,,,,True,12648.0,(),,,,,,,,,,
no_cap,202.tiff/disc_ccoeff@matched,,,,,True,7894.0,(),,,,,,,,,,
no_cap,202.tiff/disc_ccoeff_normed,,,,,True,13775.0,(),,,,,,,,,,
no_cap,202.tiff/disc_ccoeff_normed_od,,,,,True,13775.0,(),,,,,,,,,,
no_cap,202.tiff/disc_ccoeff_normed@matched,,,,,True,7894.0,(),,,,,,,,,,
distinct_seeds,202.tiff,,,,,True,,,4.0,4.0,4.0,4.0,,,,,,
no_cap,202.tiff/lookalike_sqdiff,,,,,True,13495.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,202.tiff/lookalike_sqdiff_od,,,,,True,13495.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,202.tiff/lookalike_sqdiff@matched,,,,,True,7034.0,(),,,,,,,,,,
no_cap,202.tiff/lookalike_sqdiff_normed,,,,,True,9927.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,202.tiff/lookalike_sqdiff_normed_od,,,,,True,9927.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,202.tiff/lookalike_sqdiff_normed@matched,,,,,True,7034.0,(),,,,,,,,,,
no_cap,202.tiff/lookalike_ccorr,,,,,True,7034.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,202.tiff/lookalike_ccorr_od,,,,,True,7034.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,202.tiff/lookalike_ccorr@matched,,,,,True,7034.0,(),,,,,,,,,,
no_cap,202.tiff/lookalike_ccorr_normed,,,,,True,13372.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,202.tiff/lookalike_ccorr_normed_od,,,,,True,13372.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,202.tiff/lookalike_ccorr_normed@matched,,,,,True,7034.0,(),,,,,,,,,,
no_cap,202.tiff/lookalike_ccoeff,,,,,True,14696.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,202.tiff/lookalike_ccoeff_od,,,,,True,14696.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,202.tiff/lookalike_ccoeff@matched,,,,,True,7034.0,(),,,,,,,,,,
no_cap,202.tiff/lookalike_ccoeff_normed,,,,,True,15640.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,202.tiff/lookalike_ccoeff_normed_od,,,,,True,15640.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,202.tiff/lookalike_ccoeff_normed@matched,,,,,True,7034.0,(),,,,,,,,,,
tissue_mask_covers_gt,245.tiff,160.0,0.0,0.0,,True,,,,,,,,,,,,
no_cap,245.tiff/tm_sqdiff,,,,,True,16740.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,245.tiff/tm_sqdiff_od,,,,,True,16740.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,245.tiff/tm_sqdiff@matched,,,,,True,12380.0,(),,,,,,,,,,
no_cap,245.tiff/tm_sqdiff_normed,,,,,True,15589.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,245.tiff/tm_sqdiff_normed_od,,,,,True,15589.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,245.tiff/tm_sqdiff_normed@matched,,,,,True,12380.0,(),,,,,,,,,,
no_cap,245.tiff/tm_ccorr,,,,,True,12380.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,245.tiff/tm_ccorr_od,,,,,True,12380.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,245.tiff/tm_ccorr@matched,,,,,True,12380.0,(),,,,,,,,,,
no_cap,245.tiff/tm_ccorr_normed,,,,,True,16565.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,245.tiff/tm_ccorr_normed_od,,,,,True,16565.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,245.tiff/tm_ccorr_normed@matched,,,,,True,12380.0,(),,,,,,,,,,
no_cap,245.tiff/tm_ccoeff,,,,,True,17178.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,245.tiff/tm_ccoeff_od,,,,,True,17178.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,245.tiff/tm_ccoeff@matched,,,,,True,12380.0,(),,,,,,,,,,
no_cap,245.tiff/tm_ccoeff_normed,,,,,True,17213.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,245.tiff/tm_ccoeff_normed_od,,,,,True,17213.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,245.tiff/tm_ccoeff_normed@matched,,,,,True,12380.0,(),,,,,,,,,,
no_cap,245.tiff/blob_native,,,,,True,34910.0,(),,,,,,,,,,
no_cap,245.tiff/blob_od,,,,,True,34910.0,(),,,,,,,,,,
no_cap,245.tiff/blob_native@matched,,,,,True,12380.0,(),,,,,,,,,,
no_cap,245.tiff/disc_sqdiff,,,,,True,9895.0,(),,,,,,,,,,
no_cap,245.tiff/disc_sqdiff_od,,,,,True,9895.0,(),,,,,,,,,,
no_cap,245.tiff/disc_sqdiff@matched,,,,,True,9895.0,(),,,,,,,,,,
no_cap,245.tiff/disc_sqdiff_normed,,,,,True,9446.0,(),,,,,,,,,,
no_cap,245.tiff/disc_sqdiff_normed_od,,,,,True,9446.0,(),,,,,,,,,,
no_cap,245.tiff/disc_sqdiff_normed@matched,,,,,True,9446.0,(),,,,,,,,,,
no_cap,245.tiff/disc_ccorr,,,,,True,8590.0,(),,,,,,,,,,
no_cap,245.tiff/disc_ccorr_od,,,,,True,8590.0,(),,,,,,,,,,
no_cap,245.tiff/disc_ccorr@matched,,,,,True,8590.0,(),,,,,,,,,,
no_cap,245.tiff/disc_ccorr_normed,,,,,True,12349.0,(),,,,,,,,,,
no_cap,245.tiff/disc_ccorr_normed_od,,,,,True,12349.0,(),,,,,,,,,,
no_cap,245.tiff/disc_ccorr_normed@matched,,,,,True,12349.0,(),,,,,,,,,,
no_cap,245.tiff/disc_ccoeff,,,,,True,15956.0,(),,,,,,,,,,
no_cap,245.tiff/disc_ccoeff_od,,,,,True,15956.0,(),,,,,,,,,,
no_cap,245.tiff/disc_ccoeff@matched,,,,,True,12380.0,(),,,,,,,,,,
no_cap,245.tiff/disc_ccoeff_normed,,,,,True,15997.0,(),,,,,,,,,,
no_cap,245.tiff/disc_ccoeff_normed_od,,,,,True,15997.0,(),,,,,,,,,,
no_cap,245.tiff/disc_ccoeff_normed@matched,,,,,True,12380.0,(),,,,,,,,,,
no_cap,245.tiff/tm_sqdiff,,,,,True,15868.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,245.tiff/tm_sqdiff_od,,,,,True,15868.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,245.tiff/tm_sqdiff@matched,,,,,True,12197.0,(),,,,,,,,,,
no_cap,245.tiff/tm_sqdiff_normed,,,,,True,15749.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,245.tiff/tm_sqdiff_normed_od,,,,,True,15749.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,245.tiff/tm_sqdiff_normed@matched,,,,,True,12197.0,(),,,,,,,,,,
no_cap,245.tiff/tm_ccorr,,,,,True,12197.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,245.tiff/tm_ccorr_od,,,,,True,12197.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,245.tiff/tm_ccorr@matched,,,,,True,12197.0,(),,,,,,,,,,
no_cap,245.tiff/tm_ccorr_normed,,,,,True,15971.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,245.tiff/tm_ccorr_normed_od,,,,,True,15971.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,245.tiff/tm_ccorr_normed@matched,,,,,True,12197.0,(),,,,,,,,,,
no_cap,245.tiff/tm_ccoeff,,,,,True,16765.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,245.tiff/tm_ccoeff_od,,,,,True,16765.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,245.tiff/tm_ccoeff@matched,,,,,True,12197.0,(),,,,,,,,,,
no_cap,245.tiff/tm_ccoeff_normed,,,,,True,16784.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,245.tiff/tm_ccoeff_normed_od,,,,,True,16784.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,245.tiff/tm_ccoeff_normed@matched,,,,,True,12197.0,(),,,,,,,,,,
no_cap,245.tiff/blob_native,,,,,True,34910.0,(),,,,,,,,,,
no_cap,245.tiff/blob_od,,,,,True,34910.0,(),,,,,,,,,,
no_cap,245.tiff/blob_native@matched,,,,,True,12197.0,(),,,,,,,,,,
no_cap,245.tiff/disc_sqdiff,,,,,True,9895.0,(),,,,,,,,,,
no_cap,245.tiff/disc_sqdiff_od,,,,,True,9895.0,(),,,,,,,,,,
no_cap,245.tiff/disc_sqdiff@matched,,,,,True,9895.0,(),,,,,,,,,,
no_cap,245.tiff/disc_sqdiff_normed,,,,,True,9446.0,(),,,,,,,,,,
no_cap,245.tiff/disc_sqdiff_normed_od,,,,,True,9446.0,(),,,,,,,,,,
no_cap,245.tiff/disc_sqdiff_normed@matched,,,,,True,9446.0,(),,,,,,,,,,
no_cap,245.tiff/disc_ccorr,,,,,True,8590.0,(),,,,,,,,,,
no_cap,245.tiff/disc_ccorr_od,,,,,True,8590.0,(),,,,,,,,,,
no_cap,245.tiff/disc_ccorr@matched,,,,,True,8590.0,(),,,,,,,,,,
no_cap,245.tiff/disc_ccorr_normed,,,,,True,12349.0,(),,,,,,,,,,
no_cap,245.tiff/disc_ccorr_normed_od,,,,,True,12349.0,(),,,,,,,,,,
no_cap,245.tiff/disc_ccorr_normed@matched,,,,,True,12197.0,(),,,,,,,,,,
no_cap,245.tiff/disc_ccoeff,,,,,True,15956.0,(),,,,,,,,,,
no_cap,245.tiff/disc_ccoeff_od,,,,,True,15956.0,(),,,,,,,,,,
no_cap,245.tiff/disc_ccoeff@matched,,,,,True,12197.0,(),,,,,,,,,,
no_cap,245.tiff/disc_ccoeff_normed,,,,,True,15997.0,(),,,,,,,,,,
no_cap,245.tiff/disc_ccoeff_normed_od,,,,,True,15997.0,(),,,,,,,,,,
no_cap,245.tiff/disc_ccoeff_normed@matched,,,,,True,12197.0,(),,,,,,,,,,
no_cap,245.tiff/tm_sqdiff,,,,,True,16373.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,245.tiff/tm_sqdiff_od,,,,,True,16373.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,245.tiff/tm_sqdiff@matched,,,,,True,12187.0,(),,,,,,,,,,
no_cap,245.tiff/tm_sqdiff_normed,,,,,True,15565.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,245.tiff/tm_sqdiff_normed_od,,,,,True,15565.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,245.tiff/tm_sqdiff_normed@matched,,,,,True,12187.0,(),,,,,,,,,,
no_cap,245.tiff/tm_ccorr,,,,,True,12187.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,245.tiff/tm_ccorr_od,,,,,True,12187.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,245.tiff/tm_ccorr@matched,,,,,True,12187.0,(),,,,,,,,,,
no_cap,245.tiff/tm_ccorr_normed,,,,,True,16217.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,245.tiff/tm_ccorr_normed_od,,,,,True,16217.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,245.tiff/tm_ccorr_normed@matched,,,,,True,12187.0,(),,,,,,,,,,
no_cap,245.tiff/tm_ccoeff,,,,,True,16756.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,245.tiff/tm_ccoeff_od,,,,,True,16756.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,245.tiff/tm_ccoeff@matched,,,,,True,12187.0,(),,,,,,,,,,
no_cap,245.tiff/tm_ccoeff_normed,,,,,True,16783.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,245.tiff/tm_ccoeff_normed_od,,,,,True,16783.0,"(250000, 1000000000)",,,,,,,,,,
no_cap,245.tiff/tm_ccoeff_normed@matched,,,,,True,12187.0,(),,,,,,,,,,
no_cap,245.tiff/blob_native,,,,,True,34910.0,(),,,,,,,,,,
no_cap,245.tiff/blob_od,,,,,True,34910.0,(),,,,,,,,,,
no_cap,245.tiff/blob_native@matched,,,,,True,12187.0,(),,,,,,,,,,
no_cap,245.tiff/disc_sqdiff,,,,,True,9895.0,(),,,,,,,,,,
no_cap,245.tiff/disc_sqdiff_od,,,,,True,9895.0,(),,,,,,,,,,
