file_name,seed_index,seed_ann_id,rect_y0,rect_y1,rect_x0,rect_x1,rect_h,rect_w,n_kept_px,n_filled_px,kept_share,m_kept,m_outside,delta_m,w_shape,n_blanked_px,fill_fill_alpha_m1,fill_fill_alpha_0,fill_fill_alpha_1,fill_fill_alpha_2,ring_share_fill_alpha_m1,ring_share_fill_alpha_0,ring_share_fill_alpha_1,ring_share_fill_alpha_2,mass_to_shape_fill_alpha_m1,mass_to_shape_fill_alpha_0,mass_to_shape_fill_alpha_1,mass_to_shape_fill_alpha_2
435.tiff,0,21400,12,41,14,35,29,21,609,1992,0.23414071510957324,0.14109234150333944,0.06970625033586456,0.07138609116747488,31.226875972167903,2601,0.2124784290790558,0.14109234511852264,0.0697062537074089,-0.0016798408469185233,0.4315726082787363,5.399679870403192e-08,0.47439476317447304,0.5,-1.3922023310862128,0.0,1.3922023310862128,2.7844046621724257
435.tiff,1,21385,8,39,17,35,31,18,558,2043,0.21453287197231835,0.13238382612198163,0.04610743050034305,0.08627639562163858,37.467410735919486,2601,0.21866022050380707,0.1323838233947754,0.04610743001103401,-0.04016896337270737,0.45294271751779713,3.190263040693893e-08,0.4547966390724937,0.4999999999999999,-1.2849094135752765,0.0,1.2849094135752765,2.569818827150553
435.tiff,2,21359,20,45,14,37,25,23,575,2026,0.22106881968473663,0.16121666081573652,0.07463399184294167,0.08658266897279485,38.49284497654956,2601,0.2477993369102478,0.16121666133403778,0.07463399320840836,-0.011948676779866219,0.43800178501683545,6.030719555926634e-09,0.4627726607175522,0.5000000000000001,-1.2933581472007811,0.0,1.2933581472007811,2.5867162944015623
462.tiff,0,22660,14,36,10,40,22,30,660,1941,0.2537485582468281,0.12434722451690697,0.023680891987866277,0.1006663325290407,41.36652368045497,2601,0.22501355409622192,0.12434722483158112,0.02368089184165001,-0.0769854411482811,0.4685088742746621,3.746633156249117e-09,0.4689396412817712,0.5,-1.6061243140080106,0.0,1.6061243140080106,3.212248628016021
462.tiff,1,22686,15,36,12,40,21,28,588,2013,0.22606689734717417,0.09696948091732338,0.021630602678403558,0.07533887823891983,36.849507397506386,2601,0.17230835556983948,0.09696947783231735,0.021630601957440376,-0.0537082739174366,0.4332441568400271,3.809825279583197e-08,0.45445338203970237,0.5000000000000001,-1.2021669632273726,0.0,1.2021669632273726,2.404333926454745
462.tiff,2,22672,22,36,14,34,14,20,280,2321,0.10765090349865436,0.12785744193076556,0.026735538287718855,0.10112190364304671,16.545762478839606,2601,0.22897934913635254,0.12785744667053223,0.026735538616776466,-0.074386365711689,0.49590151147111905,7.15752644560934e-08,0.4945962621710756,0.5000000000000001,-1.7112619050505564,0.0,1.7112619050505564,3.422523810101113
499.tiff,0,23957,16,32,13,39,16,26,416,2185,0.15993848519800077,0.08810773866374487,0.012115770485776193,0.07599196817796867,15.379490903301548,2601,0.16409970819950104,0.08810774236917496,0.01211577095091343,-0.0638761967420578,0.49410503528422345,8.419785992484582e-08,0.48869314317882295,0.5000000000000001,-2.055507491164653,0.0,2.055507491164653,4.111014982329306
499.tiff,1,24000,17,34,14,37,17,23,391,2210,0.1503267973856209,0.08742022247570555,0.014888376035460005,0.07253184644024555,13.167348818362827,2601,0.1599520742893219,0.08742022514343262,0.014888375997543335,-0.05764346942305565,0.49801552049324527,6.730877650485871e-08,0.499673918420021,0.5000000000000001,-2.153808815225278,0.0,2.153808815225278,4.307617630450556
499.tiff,2,23980,12,31,9,39,19,30,570,2031,0.21914648212226068,0.07133696725537894,0.013718314388212494,0.05761865286716645,25.259854348442975,2601,0.12895561754703522,0.07133696973323822,0.013718314468860626,-0.04390033707022667,0.4430961904012,4.366065090512743e-08,0.45929196821538254,0.5000000000000001,-1.30019087526169,0.0,1.30019087526169,2.60038175052338
013.tiff,0,249,6,44,7,46,38,39,1482,1119,0.5697808535178778,0.09282839646691053,0.016157900578230227,0.0766704958886803,75.25658299475828,2601,0.16949889063835144,0.09282839298248291,0.016157900914549828,-0.06051259487867355,0.3792306474458907,2.952057926469259e-08,0.3582868677028,0.47556166326774924,-1.5098436626459428,0.0,1.5098436626459428,3.0196873252918857
013.tiff,1,263,13,38,15,41,25,26,650,1951,0.2499038831218762,0.15004679300464116,0.02541043255672592,0.12463636044791523,33.513867981525564,2601,0.2746831476688385,0.15004679560661316,0.025410432368516922,-0.09922593086957932,0.4999465717473323,3.785369961589495e-08,0.48596861949654724,0.5,-2.4173167458857168,0.0,2.4173167458857168,4.8346334917714335
013.tiff,2,258,15,33,3,42,18,39,702,1899,0.2698961937716263,0.08921808893567626,0.02068116399237316,0.0685369249433031,38.8884038478335,2601,0.1577550172805786,0.08921808749437332,0.020681163296103477,-0.04785576090216637,0.4215551384543506,1.8995768633108274e-08,0.445818668705911,0.5,-1.2372048361372687,0.0,1.2372048361372687,2.4744096722745375
094.tiff,0,2512,13,36,13,33,23,20,460,2141,0.1768550557477893,0.06347085708909182,0.017636068366752168,0.045834788722339655,12.478465339275704,2601,0.10930564254522324,0.06347085535526276,0.017636068165302277,-0.028198720887303352,0.47354516852747275,5.2611323669065714e-08,0.47217321257535866,0.5,-1.689631075538976,0.0,1.689631075538976,3.379262151077952
094.tiff,1,2536,18,40,18,41,22,23,506,2095,0.19454056132256825,0.05662092742033435,0.01774460417987431,0.038876323240460045,14.030488128798716,2601,0.0954972505569458,0.05662092566490173,0.017744604498147964,-0.021131718531250954,0.44957805591100064,5.0992411888093524e-08,0.46673857417046727,0.5,-1.4020481239918943,0.0,1.4020481239918943,2.8040962479837885
094.tiff,2,2494,9,30,10,42,21,32,672,1929,0.25836216839677045,0.06146973105898637,0.0221919890521421,0.03927774200684427,19.82261213879073,2601,0.1007474735379219,0.061469729989767075,0.022191988304257393,-0.01708575338125229,0.4325706807799334,2.688233847299508e-08,0.4427762634746743,0.49998260108283676,-1.3315421017065585,0.0,1.3315421017065585,2.663084203413117
007.tiff,0,135,14,40,9,39,26,30,780,1821,0.29988465974625145,0.08074300980004362,0.03745405150465933,0.04328895829538429,29.746626355045308,2601,0.12403196841478348,0.08074300736188889,0.03745405003428459,-0.005834906827658415,0.3901147576329662,4.475975710660248e-08,0.40904008875271797,0.4963531187388271,-1.1350997275249943,0.0,1.1350997275249943,2.2701994550499887
007.tiff,1,134,11,38,7,37,27,30,810,1791,0.31141868512110726,0.07524415245815036,0.02454845240562108,0.05069570005252928,34.27139276398739,2601,0.12593984603881836,0.07524415105581284,0.024548452347517014,-0.026147248223423958,0.42051770489629187,2.2822385936748594e-08,0.4198893411645707,0.49959548094828554,-1.1981864094446297,0.0,1.1981864094446297,2.3963728188892595
007.tiff,2,130,3,39,12,41,36,29,1044,1557,0.4013840830449827,0.09901929963348875,0.02792230552399806,0.07109699410949069,38.76070751365135,2601,0.17011629045009613,0.09901929646730423,0.027922306209802628,-0.04317468777298927,0.47824875312917037,5.104970745561885e-08,0.4345086046231629,0.4984741545094765,-1.9149614806222637,0.0,1.9149614806222637,3.8299229612445274
072.tiff,0,1812,8,37,12,41,29,29,841,1760,0.3233371780084583,0.0681678001302672,0.016874591578545567,0.051293208551721634,25.235987536378836,2601,0.11946100741624832,0.0681677982211113,0.016874590888619423,-0.03441861644387245,0.46436990096097513,4.305160870739943e-08,0.4610020660205027,0.5,-1.709367954387086,0.0,1.709367954387086,3.418735908774172
072.tiff,1,1844,12,39,14,34,27,20,540,2061,0.20761245674740483,0.06778906902084904,0.014608343610602476,0.053180725410246564,18.780483463639396,2601,0.12096979469060898,0.06778907030820847,0.014608344063162804,-0.03857238218188286,0.4743779831792635,2.9330836061855524e-08,0.4779058094813486,0.5,-1.5291188737038015,0.0,1.5291188737038015,3.058237747407603
072.tiff,2,1813,4,43,7,36,39,29,1131,1470,0.4348327566320646,0.06669335863281892,0.015789150781127158,0.05090420785169176,30.828530341817277,2601,0.1175975650548935,0.06669335812330246,0.015789151191711426,-0.03511505573987961,0.4375321254718559,1.0564403237334548e-08,0.44600557972224575,0.49877937938578887,-1.8675122830026412,0.0,1.8675122830026412,3.7350245660052823
100.tiff,0,2794,18,37,15,43,19,28,532,2069,0.2045367166474433,0.062197421994708,0.010965378020901747,0.05123204397380625,22.082837540884782,2601,0.1134294643998146,0.06219742074608803,0.010965378023684025,-0.04026666656136513,0.43965964659424606,2.3928041674172545e-08,0.4569120265647855,0.5000000000000001,-1.2342366484199971,0.0,1.2342366484199971,2.4684732968399943
100.tiff,1,2768,18,46,10,41,28,31,868,1733,0.3337178008458285,0.0696627664214675,0.00634691621748396,0.06331585020398355,31.320431422725186,2601,0.132978618144989,0.06966276466846466,0.006346916314214468,-0.05696893483400345,0.4610803686367516,3.236926246830819e-08,0.4653136313317518,0.5,-1.7547062885341256,0.0,1.7547062885341256,3.509412577068251
100.tiff,2,2747,11,39,9,36,28,27,756,1845,0.2906574394463668,0.05722837752209334,0.007956701234005282,0.049271676288088054,18.382595276143952,2601,0.1065000519156456,0.05722837895154953,0.007956701330840588,-0.041314974427223206,0.48438986829442965,4.1700554008381206e-08,0.47852464262243033,0.5,-2.026339954409758,0.0,2.026339954409758,4.052679908819516
123.tiff,0,3503,17,38,6,46,21,40,840,1761,0.3229527104959631,0.08121229878341268,0.016269651444034097,0.06494264733937859,44.17894627880111,2601,0.14615494012832642,0.08121229708194733,0.016269652172923088,-0.04867299646139145,0.4214776028133395,2.190312299964615e-08,0.4210678060826332,0.5,-1.2347923243985166,0.0,1.2347923243985166,2.469584648797033
123.tiff,1,3468,16,40,15,35,24,20,480,2121,0.1845444059976932,0.07977576961763286,0.010404884118136616,0.06937088549949624,22.32384435474966,2601,0.1491466611623764,0.07977577298879623,0.01040488388389349,-0.05896599963307381,0.47407282731600486,5.9108827785139394e-08,0.4743798177614009,0.49999999999999994,-1.4915900913219566,0.0,1.4915900913219566,2.9831801826439133
123.tiff,2,3516,0,36,17,33,36,16,576,2025,0.22145328719723184,0.09664015369404903,0.009608508577278338,0.0870316451167707,27.081591544481245,2601,0.18367180228233337,0.09664015471935272,0.00960850901901722,-0.07742313295602798,0.48158841211238307,1.6977959397526087e-08,0.47470864835857884,0.49999999999999983,-1.8510812964932848,0.0,1.8510812964932848,3.7021625929865696
128.tiff,0,3625,19,42,2,51,23,49,1127,1474,0.4332948865820838,0.05256023203412426,0.0044068269277270635,0.04815340510639719,50.76840746733842,2601,0.10071364045143127,0.0525602325797081,0.004406827036291361,-0.04374657943844795,0.3453158843392382,6.863553080472024e-09,0.37898594606852326,0.5,-1.0689499683405124,0.0,1.0689499683405124,2.1378999366810247
128.tiff,1,3616,7,40,3,39,33,36,1188,1413,0.45674740484429066,0.03607888856922513,0.00777668266191257,0.02830220590731256,34.21706742443204,2601,0.06438109278678894,0.036078888922929764,0.007776682730764151,-0.020525522530078888,0.3130376394358219,6.671388157861332e-09,0.35552876578844,0.4849969598791149,-0.9826388743612625,0.0,0.9826388743612625,1.965277748722525
128.tiff,2,3624,6,39,17,29,33,12,396,2205,0.1522491349480969,0.1256202049720962,0.009147556996751205,0.11647264797534498,14.056790530524625,2601,0.24209284782409668,0.12562020123004913,0.00914755742996931,-0.10732509195804596,0.4992670736768817,8.936890984789415e-08,0.4979508617157908,0.4999999999999999,-3.281201957024198,0.0,3.281201957024198,6.562403914048396
529.tiff,0,24918,11,43,4,34,32,30,960,1641,0.3690888119953864,0.10339239243670212,0.03576248183172066,0.06762991060498146,49.464748151384995,2601,0.17102229595184326,0.10339239239692688,0.0357624813914299,-0.03186742961406708,0.4146027319035173,4.870306471789787e-10,0.42419609437741884,0.4994791651643494,-1.3125451277358688,0.0,1.3125451277358688,2.6250902554717377
529.tiff,1,24937,17,35,8,40,18,32,576,2025,0.22145328719723184,0.09896184032550082,0.032320030002544325,0.06664181032295649,21.601216522045434,2601,0.1656036525964737,0.09896183758974075,0.03232003003358841,-0.03432178124785423,0.4617630273894655,5.6794585230071635e-08,0.49004524638593605,0.5000000000000001,-1.7770148596421815,0.0,1.7770148596421815,3.554029719284363
529.tiff,2,24914,16,35,11,39,19,28,532,2069,0.2045367166474433,0.10682201232123048,0.03901278926723548,0.067809223053995,23.98068330909696,2601,0.1746312379837036,0.10682201385498047,0.039012789726257324,-0.02879643440246582,0.45912117294448346,2.706604336774397e-08,0.47466653037991524,0.5000000000000001,-1.5043152106946278,0.0,1.5043152106946278,3.0086304213892556
548.tiff,0,25804,9,36,13,39,27,26,702,1899,0.2698961937716263,0.220540424272885,0.06938551718505465,0.15115490708783036,57.7089427138156,2601,0.371695339679718,0.22054041922092438,0.06938551366329193,-0.08176939189434052,0.4942366675397971,4.48681892864331e-08,0.46955561594351203,0.5,-1.8387227314468517,0.0,1.8387227314468517,3.6774454628937034
548.tiff,1,25712,7,40,10,41,33,31,1023,1578,0.3933102652825836,0.16581065066428244,0.058198887821763794,0.10761176284251864,62.07052197216309,2601,0.2734224200248718,0.16581064462661743,0.05819888785481453,-0.04941287636756897,0.46457549300696094,6.037065208772978e-08,0.4464180674063464,0.5000000000000001,-1.7735767299857323,0.0,1.7735767299857323,3.5471534599714647
548.tiff,2,25735,9,38,13,39,29,26,754,1847,0.28988850442137637,0.2239602467376215,0.06884519001403465,0.15511505672358683,61.58348119835955,2601,0.379075288772583,0.2239602506160736,0.06884519010782242,-0.08626987040042877,0.4890651200940552,3.372034953735715e-08,0.4681557538199779,0.4999999999999999,-1.8991578665854951,0.0,1.8991578665854951,3.7983157331709902
509.tiff,0,24264,3,43,3,48,40,45,1800,801,0.6920415224913494,0.06413581643150085,0.02638772824812871,0.037748088183372136,60.5860088799542,2601,0.1018839031457901,0.06413581967353821,0.02638772875070572,-0.01136036030948162,0.25016454198608457,2.9662675868413896e-08,0.2532229434031785,0.3885432734560131,-1.1214892676739925,0.0,1.1214892676739925,2.242978535347985
509.tiff,1,24271,0,51,4,44,51,40,2040,561,0.7843137254901961,0.06796077271676897,0.02497330762914078,0.042987465087628185,56.2616239450105,2601,0.11094823479652405,0.06796077638864517,0.0249733068048954,-0.018014157190918922,0.24464576474852043,2.8716296728636325e-08,0.24629423489212113,0.37553129516083034,-1.5586899671519094,0.0,1.5586899671519094,3.117379934303819
509.tiff,2,24260,13,41,0,51,28,51,1428,1173,0.5490196078431373,0.0754793892068011,0.026127548003847135,0.04935184120295397,60.70951587618238,2601,0.12483122944831848,0.07547938823699951,0.02612754888832569,-0.02322429232299328,0.32467554126942916,1.0287550690146798e-08,0.3410251522028827,0.4788605737427944,-1.1608465035621685,0.0,1.1608465035621685,2.321693007124337
524.tiff,0,24536,4,46,9,47,42,38,1596,1005,0.6136101499423299,0.10600616974128238,0.03149618000551984,0.07450998973576253,86.00748717086623,2601,0.18051615357398987,0.10600616782903671,0.03149617835879326,-0.043013811111450195,0.34188007732841025,1.3710901585819603e-08,0.3297402117968234,0.4596120620971804,-1.3826464128876295,0.0,1.3826464128876295,2.765292825775259
524.tiff,1,24543,15,40,12,42,25,30,750,1851,0.28835063437139563,0.11181630900352806,0.044055524292723476,0.06776078471080457,34.10091465389725,2601,0.17957709729671478,0.11181630939245224,0.044055525213479996,-0.023705260828137398,0.44604988769130494,6.087322002839916e-09,0.4467344015652531,0.498890979939941,-1.4902998658217914,0.0,1.4902998658217914,2.980599731643583
524.tiff,2,24532,15,29,10,46,14,36,504,2097,0.19377162629757785,0.1411358322486252,0.043967979008315075,0.09716785324031012,28.540385269929494,2601,0.23830369114875793,0.1411358267068863,0.04396797716617584,-0.05319987237453461,0.48299060457474163,7.889960030474925e-08,0.48090291189203255,0.5000000000000001,-1.7159052889420676,0.0,1.7159052889420676,3.4318105778841352
527.tiff,0,24720,9,40,11,36,31,25,775,1826,0.2979623221837755,0.1807847288395128,0.06399555138423467,0.11678917745527813,54.944358849035154,2601,0.29757389426231384,0.18078473210334778,0.06399555504322052,-0.05279362574219704,0.4911593370296823,3.2319690877948003e-08,0.4529177208834466,0.5000000000000001,-1.6473322179721819,0.0,1.6473322179721819,3.2946644359443638
527.tiff,1,24705,6,44,10,41,38,31,1178,1423,0.4529027297193387,0.14732889418374803,0.05350487631629794,0.0938240178674501,80.515193986474,2601,0.24115291237831116,0.14732889831066132,0.05350487679243088,-0.04031914100050926,0.3955681456318171,3.303370796529556e-08,0.4068854237444127,0.4977506063948152,-1.3727184594056072,0.0,1.3727184594056072,2.7454369188112144
527.tiff,2,24715,8,44,12,41,36,29,1044,1557,0.4013840830449827,0.18112874969347625,0.06261056574395282,0.11851818394952343,91.38829672491799,2601,0.29964694380760193,0.18112875521183014,0.06261056661605835,-0.05590761825442314,0.433299583268769,3.7737029366847456e-08,0.41067267138410396,0.49933443942466665,-1.3539259235320156,0.0,1.3539259235320156,2.707851847064031
546.tiff,0,25538,9,35,13,40,26,27,702,1899,0.2698961937716263,0.07209438334572052,0.02170153677362013,0.050392846572100386,17.48004495596083,2601,0.12248723208904266,0.0720943808555603,0.02170153707265854,-0.028691310435533524,0.48600909509344925,7.301404930585724e-08,0.4742614861970408,0.5000000000000001,-2.0237807387074858,0.0,2.0237807387074858,4.0475614774149715
546.tiff,1,25551,11,41,15,31,30,16,480,2121,0.1845444059976932,0.10513568388608595,0.024902980108093338,0.0802327037779926,21.351009348748875,2601,0.1853683888912201,0.10513568669557571,0.024902980774641037,-0.05532972514629364,0.4939205946018184,5.150514083592052e-08,0.4853575113014063,0.5,-1.8037413212829283,0.0,1.8037413212829283,3.6074826425658566
546.tiff,2,25539,14,42,6,42,28,36,1008,1593,0.3875432525951557,0.0953439596286487,0.031102143486681683,0.06424181614196701,42.189824331729184,2601,0.15958577394485474,0.09534396231174469,0.031102143228054047,-0.0331396721303463,0.44591996005429424,3.926127801828503e-08,0.436999424392492,0.49988842991862154,-1.534866563130074,0.0,1.534866563130074,3.069733126260148
549.tiff,0,25963,9,46,11,39,37,28,1036,1565,0.39830834294502115,0.14901342585639718,0.044950650105127894,0.10406277575126929,73.17863403272935,2601,0.2530761957168579,0.1490134298801422,0.04495064914226532,-0.059112124145030975,0.4209189094666923,3.427519074560962e-08,0.44662221773289335,0.5,-1.4732310476046477,0.0,1.4732310476046477,2.9464620952092955
549.tiff,1,25961,9,38,1,41,29,40,1160,1441,0.4459823144944252,0.1587600632522512,0.04094215456613176,0.11781790868611944,59.56880949700316,2601,0.27657797932624817,0.15876005589962006,0.040942154824733734,-0.07687575370073318,0.4878790843502418,7.932415151520281e-08,0.4547760013287062,0.4999476717718059,-2.2943009140173296,0.0,2.2943009140173296,4.588601828034659
549.tiff,2,25983,13,42,0,41,29,41,1189,1412,0.4571318723567859,0.11236653963234698,0.03228229856865201,0.08008424106369497,84.35869571796593,2601,0.19245077669620514,0.11236654222011566,0.03228230029344559,-0.04780194163322449,0.35818698959383993,1.9800300709162356e-08,0.3753911602264926,0.4980620557608141,-1.12875337645191,0.0,1.12875337645191,2.25750675290382
402.tiff,0,20254,11,36,14,37,25,23,575,2026,0.22106881968473663,0.26845129723782124,0.10561610692293776,0.16283519031488347,53.14049603482951,2601,0.431286484003067,0.2684513032436371,0.10561610758304596,-0.05721908435225487,0.4815007024299798,5.0618972173774046e-08,0.4632652498866453,0.5,-1.761937531966028,0.0,1.761937531966028,3.523875063932056
402.tiff,1,20258,9,41,8,34,32,26,832,1769,0.31987697039600155,0.25739524645121914,0.10709410990072954,0.1503011365504896,65.71896405278059,2601,0.407696396112442,0.2573952376842499,0.10709410905838013,-0.04320702701807022,0.493179016404707,7.54865447167021e-08,0.4697615273041992,0.5000000000000001,-1.9028076204849491,0.0,1.9028076204849491,3.8056152409698982
402.tiff,2,20157,12,35,14,41,23,27,621,1980,0.23875432525951557,0.19886319552834675,0.063944241855143,0.13491895367320375,48.360910491906886,2601,0.3337821364402771,0.1988631933927536,0.0639442428946495,-0.07097471505403519,0.49304415340876095,2.0875672979015744e-08,0.47871368800826436,0.5000000000000001,-1.7324874444843372,0.0,1.7324874444843372,3.4649748889686744
403.tiff,0,20356,15,45,9,38,30,29,870,1731,0.3344867358708189,0.20684138286387782,0.08582035106276098,0.12102103180111684,69.01692083957552,2601,0.327862411737442,0.206841379404068,0.08582035452127457,-0.035200681537389755,0.45159586579592365,2.902502546257722e-08,0.44109176407970235,0.4966973913155469,-1.5255432491940077,0.0,1.5255432491940077,3.0510864983880155
403.tiff,1,20344,9,42,7,39,33,32,1056,1545,0.405997693194925,0.15666776490627055,0.08029734162330435,0.0763704232829662,81.28607310101594,2601,0.23303818702697754,0.1566677689552307,0.08029734343290329,0.003926918376237154,0.35026285293612625,3.124491845554147e-08,0.3663044078221582,0.4901872356150534,-0.9921400297759537,0.0,0.9921400297759537,1.9842800595519074
403.tiff,2,20396,5,43,6,45,38,39,1482,1119,0.5697808535178778,0.12828873657632756,0.04263895695364907,0.08564977962267849,101.20441985588431,2601,0.21393851935863495,0.12828873097896576,0.042638957500457764,-0.04301082342863083,0.33820643573287784,3.52632081496244e-08,0.33843818673993714,0.47071410863545177,-1.2542236157428976,0.0,1.2542236157428976,2.5084472314857953
353.tiff,0,18278,5,47,7,45,42,38,1596,1005,0.6136101499423299,0.08937131960909912,0.025407150415998583,0.06396416919310054,95.9568071047756,2601,0.15333548188209534,0.08937131613492966,0.025407150387763977,-0.038557019084692,0.2769366693087249,2.2327176157065758e-08,0.29402955177148093,0.4420382058988525,-1.063882981441009,0.0,1.063882981441009,2.127765962882018
353.tiff,1,18280,9,42,17,35,33,18,594,2007,0.22837370242214533,0.14829159243916623,0.025278778620999063,0.12301281381816717,41.04174949763098,2601,0.2713043987751007,0.14829158782958984,0.02527877874672413,-0.09773403406143188,0.49831535785828535,5.147882126597999e-08,0.4744899253712139,0.5000000000000001,-1.780372725392933,0.0,1.780372725392933,3.560745450785866
353.tiff,2,18281,6,36,11,38,30,27,810,1791,0.31141868512110726,0.13732455619869546,0.025758027216593257,0.1115665289821022,53.44923250357,2601,0.24889108538627625,0.13732455670833588,0.025758028030395508,-0.08580850064754486,0.4745188414948481,5.318175032472641e-09,0.4529858723426102,0.4999999999999999,-1.6907424904458044,0.0,1.6907424904458044,3.3814849808916088
364.tiff,0,18757,0,36,16,32,36,16,576,2025,0.22145328719723184,0.07215381504167656,0.025149549506658566,0.04700426553501799,23.033065371012828,2601,0.11915808171033859,0.07215381413698196,0.025149550288915634,-0.021854715421795845,0.4288455612420357,1.761397572349656e-08,0.43646358042361855,0.5,-1.1754604309960253,0.0,1.1754604309960253,2.3509208619920505
364.tiff,1,18766,16,35,17,35,19,18,342,2259,0.1314878892733564,0.10119405811058892,0.021169005353377877,0.08002505275721104,11.792848564085293,2601,0.18121911585330963,0.10119406133890152,0.02116900496184826,-0.0588560476899147,0.49987688580720446,8.13127820502224e-08,0.4961510647672085,0.5,-2.3207766888753403,0.0,2.3207766888753403,4.6415533777506806
364.tiff,2,18785,9,34,16,33,25,17,425,2176,0.16339869281045752,0.07034029795569094,0.023254772007608355,0.04708552594808259,14.95394997823107,2601,0.1174258217215538,0.07034029811620712,0.023254772648215294,-0.023830754682421684,0.45319162936538493,3.8165442861711216e-09,0.4707925875119597,0.5,-1.3381981721930487,0.0,1.3381981721930487,2.6763963443860974
400.tiff,0,20040,14,36,13,44,22,31,682,1919,0.2622068435217224,0.14037767207515262,0.03592258318947025,0.10445508888568236,58.227815179138744,2601,0.24483275413513184,0.14037767052650452,0.0359225831925869,-0.06853250414133072,0.43581842131935994,1.3382622741221906e-08,0.4364916812003955,0.5,-1.223442274123964,0.0,1.223442274123964,2.446884548247928
400.tiff,1,19942,8,38,10,37,30,27,810,1791,0.31141868512110726,0.15317019573470325,0.037394285632425056,0.1157759101022782,40.75866397579695,2601,0.26894611120224,0.15317019820213318,0.03739428520202637,-0.07838162779808044,0.498842667927179,3.376487376902068e-08,0.46598240581918887,0.5,-2.3008233841651995,0.0,2.3008233841651995,4.601646768330399
400.tiff,2,19947,10,39,10,43,29,33,957,1644,0.3679354094579008,0.12216961098924403,0.04454126356589781,0.07762834742334622,43.48569271036267,2601,0.19979795813560486,0.1221696138381958,0.044541262090206146,-0.03308708220720291,0.46998536099602073,3.962890674963504e-08,0.42629612819538426,0.49790758359268056,-1.7083855368006797,0.0,1.7083855368006797,3.4167710736013595
401.tiff,0,20132,13,39,14,37,26,23,598,2003,0.2299115724721261,0.10970278831828,0.02715815944970026,0.08254462886857973,23.3778315612604,2601,0.1922474205493927,0.10970278829336166,0.027158159762620926,-0.05538646876811981,0.4951057787228975,4.908588710218601e-10,0.4837769829959254,0.5,-2.111474194433343,0.0,2.111474194433343,4.222948388866686
401.tiff,1,20102,10,41,12,39,31,27,837,1764,0.3217993079584775,0.12743129389496297,0.02561459635150626,0.10181669754345671,50.037427773912796,2601,0.22924798727035522,0.12743128836154938,0.025614596903324127,-0.07620210200548172,0.47176366220381327,6.277429051277783e-08,0.4677883259915707,0.5,-1.7031366246268824,0.0,1.7031366246268824,3.406273249253765
401.tiff,2,20112,14,37,15,37,23,22,506,2095,0.19454056132256825,0.09695672937816105,0.02175500281499632,0.07520172656316473,29.37328229743892,2601,0.17215844988822937,0.09695672988891602,0.021755002439022064,-0.05344672501087189,0.45128761315043076,7.086867557415737e-09,0.46384709787067263,0.49999999999999994,-1.2954654932887477,0.0,1.2954654932887477,2.5909309865774954
404.tiff,0,20471,7,46,8,40,39,32,1248,1353,0.4798154555940023,0.1309909653918555,0.04999351046459904,0.08099745492725646,92.97643942267109,2601,0.2119884192943573,0.13099096715450287,0.04999351128935814,-0.03100394457578659,0.3417456804988926,1.2307349913877978e-08,0.35260508389363643,0.48360021176688855,-1.0872090217359718,0.0,1.0872090217359718,2.1744180434719436
404.tiff,1,20474,14,41,9,40,27,31,837,1764,0.3217993079584775,0.16289084685550226,0.05482552168422797,0.10806532517127429,70.32061246839511,2601,0.2709561586380005,0.16289085149765015,0.054825522005558014,-0.05323980376124382,0.4371231650162861,3.747313221468311e-08,0.4310703102375332,0.4999941942024188,-1.2862612254551782,0.0,1.2862612254551782,2.5725224509103564
404.tiff,2,20472,7,47,6,33,40,27,1080,1521,0.41522491349480967,0.11451842771321363,0.029849198159502568,0.08466922955371106,80.82699826913928,2601,0.19918765127658844,0.1145184263586998,0.02984919771552086,-0.05482003092765808,0.35493566126873427,1.0583750719203705e-08,0.39995765551634177,0.4983109410466513,-1.131339402380379,0.0,1.131339402380379,2.262678804760758
