file_name,method,seed_ann_id,channel,mpp,tightened_base_size,bbox_method,bbox_center_tolerance,bbox_headroom_frac,tighten_bbox,seed_agreement_flagged,seed_n_agreement_pool,seed_n_after_border,seed_n_after_foreground,match_radius_px,n_gt_mitotic_eval,recall_at_k,roi_area_mm2,sens@1fp_mm2,sens@2fp_mm2,sens@4fp_mm2,sens@8fp_mm2,sens@16fp_mm2,sens@32fp_mm2,sens@64fp_mm2,k,topk_tp,topk_fp_lookalike,topk_fp_unannotated,n_lookalike_gt,lookalike_attraction_at_k,n_mitotic_gt,mitotic_recall_at_k,lookalike_attraction,mitotic_recall,n_detections_total,n_unanimous,recall_unanimous_at_k,n_contested,recall_contested_at_k,recall_unanimous,recall_contested,all_n_detections,all_tp,all_fp_lookalike,all_fp_unannotated,all_matched_any_gt,all_matched_frac,all_precision_mitotic,all_mitotic_gt_found,all_mitotic_gt_missed,all_lookalike_gt_found,all_lookalike_gt_missed,coverage_frac,nms_radius,n_augmentations,t_match_s,n_peaks,max_peak_score,n_after_nms,n_self_hits,seed_self_score,n_detections,max_detection_score,t_postprocess_s,t_total_s,recall_at_budget_100,budget_delivered_100,recall_at_budget_250,budget_delivered_250,recall_at_budget_500,budget_delivered_500,seed_index,roi,arm,wall_s
202.tiff,find_and_suppress,4534,gray_inverted,0.2482,37,binary,0,,True,False,4,4,4,30.2,15,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,15,0,0,15,28,0.0,15,0.0,0.17857142857142858,0.7333333333333333,832,3,0.0,12,0.0,1.0,0.6666666666666666,832,11,5,816,16,0.01923076923074612,0.013221153846137956,11,4,5,23,0.0722,30.22,1,4.38,846,0.999999463558197,833,1,0.999999463558197,832,0.662060558795929,0.63,5.1,0.2,100,0.4,250,0.6,500,3,202.tiff,binary,7.759
202.tiff,find_and_suppress,4534,gray_inverted,0.2482,15,headroom,0,0.15,True,False,4,4,4,30.2,15,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0,0,15,28,0.0,15,0.0,0.6071428571428571,0.7333333333333333,12812,3,0.0,12,0.0,1.0,0.6666666666666666,12812,11,17,12784,28,0.002185451139556495,0.0008585700905400516,11,4,17,11,0.8235,30.22,1,2.96,27511,0.9999992251396179,12813,1,0.9999992251396179,12812,0.8270069360733032,1.04,4.1,0.0,100,0.0,250,0.0,500,3,202.tiff,headroom,7.494
202.tiff,find_and_suppress,4534,gray_inverted,0.2482,13,multiotsu,0,,True,False,4,4,3,30.2,15,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0,0,15,28,0.0,15,0.0,0.8571428571428571,0.9333333333333333,15184,3,0.0,12,0.0,1.0,0.9166666666666666,15184,14,24,15146,38,0.0025026343519492554,0.0009220231822970942,14,1,24,4,0.9016,30.22,1,3.02,43212,1.0,15185,1,1.0,15184,0.8382859230041504,1.41,4.6,0.0,100,0.0,250,0.13333333333333333,500,3,202.tiff,multiotsu,7.016
202.tiff,find_and_suppress,4525,gray_inverted,0.2482,27,binary,0,,True,False,4,4,4,30.2,15,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0,0,15,28,0.0,15,0.0,0.6785714285714286,1.0,5813,3,0.0,12,0.0,1.0,1.0,5813,15,19,5779,34,0.005848959229312601,0.002580423189402618,15,0,19,9,0.4491,30.22,1,4.47,7257,0.999999463558197,5814,1,0.999999463558197,5813,0.8525922298431396,0.77,5.3,0.0,100,0.06666666666666667,250,0.2,500,4,202.tiff,binary,8.281
202.tiff,find_and_suppress,4525,gray_inverted,0.2482,27,headroom,0,0.15,True,False,4,4,4,30.2,15,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0,0,15,28,0.0,15,0.0,0.6785714285714286,1.0,5813,3,0.0,12,0.0,1.0,1.0,5813,15,19,5779,34,0.005848959229312601,0.002580423189402618,15,0,19,9,0.4491,30.22,1,4.1,7257,0.999999463558197,5814,1,0.999999463558197,5813,0.8525922298431396,0.85,5.0,0.0,100,0.06666666666666667,250,0.2,500,4,202.tiff,headroom,8.116
202.tiff,find_and_suppress,4534,gray_inverted,0.2482,13,multiotsu,0,,True,False,4,4,3,30.2,15,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0,0,15,28,0.0,15,0.0,0.8571428571428571,0.9333333333333333,15184,3,0.0,12,0.0,1.0,0.9166666666666666,15184,14,24,15146,38,0.0025026343519492554,0.0009220231822970942,14,1,24,4,0.9016,30.22,1,6.27,43212,1.0,15185,1,1.0,15184,0.8382859230041504,2.47,8.9,0.0,100,0.0,250,0.13333333333333333,500,4,202.tiff,multiotsu,12.753
245.tiff,find_and_suppress,6368,gray_inverted,0.2482,37,binary,0,,True,False,78,78,73,30.2,89,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011235955056179775,89,0,0,89,70,0.0,89,0.0,0.04285714285714286,0.11235955056179775,1328,77,0.0,12,0.0,0.12987012987012986,0.0,1328,10,3,1315,13,0.009789156626498654,0.007530120481922041,10,79,3,67,0.1148,30.22,1,7.37,1422,0.9999990463256836,1329,1,0.9999990463256836,1328,0.6869782209396362,1.44,8.9,0.0,100,0.02247191011235955,250,0.0449438202247191,500,0,245.tiff,binary,14.055
245.tiff,find_and_suppress,6360,gray_inverted,0.2482,51,headroom,0,0.15,True,False,78,78,70,30.2,89,0.011235955056179775,2.0,0.011235955056179775,0.011235955056179775,0.011235955056179775,0.011235955056179775,0.011235955056179775,0.011235955056179775,0.011235955056179775,89,1,0,41,70,0.0,89,0.011235955056179775,0.0,0.011235955056179775,42,77,0.012987012987012988,12,0.0,0.012987012987012988,0.0,42,1,0,41,1,0.023809523808956918,0.023809523808956918,1,88,0,70,0.0037,30.22,1,8.53,43,1.0,43,1,1.0,42,0.5705357789993286,0.93,9.5,0.011235955056179775,42,0.011235955056179775,42,0.011235955056179775,42,0,245.tiff,headroom,13.416
245.tiff,find_and_suppress,6359,gray_inverted,0.2482,25,multiotsu,0,,True,False,78,78,68,30.2,89,0.011235955056179775,2.0,0.0,0.0,0.0,0.011235955056179775,0.011235955056179775,0.011235955056179775,0.02247191011235955,89,1,0,88,70,0.0,89,0.011235955056179775,0.7571428571428571,0.8651685393258427,12448,77,0.012987012987012988,12,0.0,0.8701298701298701,0.8333333333333334,12448,77,53,12318,130,0.010443444730076282,0.0061857326478144126,77,12,53,17,0.8184,30.22,1,5.87,22997,0.9999987483024597,12449,1,0.9999987483024597,12448,0.8168550133705139,1.29,7.3,0.011235955056179775,100,0.0449438202247191,250,0.056179775280898875,500,0,245.tiff,multiotsu,12.666
245.tiff,find_and_suppress,6310,gray_inverted,0.2482,51,binary,0,,True,False,78,78,73,30.2,89,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89,0,0,9,70,0.0,89,0.0,0.0,0.0,9,77,0.0,12,0.0,0.0,0.0,9,0,0,9,0,0.0,0.0,0,89,0,70,0.0008,30.22,1,5.61,10,0.9999995231628418,10,1,0.9999995231628418,9,0.5393511056900024,1.53,7.2,0.0,9,0.0,9,0.0,9,1,245.tiff,binary,10.873
245.tiff,find_and_suppress,6310,gray_inverted,0.2482,47,headroom,0,0.15,True,False,78,78,70,30.2,89,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89,0,0,45,70,0.0,89,0.0,0.0,0.0,45,77,0.0,12,0.0,0.0,0.0,45,0,0,45,0,0.0,0.0,0,89,0,70,0.0039,30.22,1,5.44,46,1.0,46,1,1.0,45,0.5645304918289185,1.11,6.6,0.0,45,0.0,45,0.0,45,1,245.tiff,headroom,9.678
245.tiff,find_and_suppress,6309,gray_inverted,0.2482,27,multiotsu,0,,True,False,78,78,68,30.2,89,0.056179775280898875,2.0,0.011235955056179775,0.011235955056179775,0.02247191011235955,0.033707865168539325,0.0449438202247191,0.0449438202247191,0.056179775280898875,89,5,0,84,70,0.0,89,0.056179775280898875,0.45714285714285713,0.6853932584269663,7128,77,0.05194805194805195,12,0.08333333333333333,0.7012987012987013,0.5833333333333334,7128,61,32,7035,93,0.013047138047136217,0.00855780022446569,61,28,32,38,0.5388,30.22,1,3.92,9457,1.0,7129,1,1.0,7128,0.761629045009613,0.79,4.8,0.056179775280898875,100,0.056179775280898875,250,0.11235955056179775,500,1,245.tiff,multiotsu,8.33
245.tiff,find_and_suppress,6361,gray_inverted,0.2482,41,binary,0,,True,False,78,78,73,30.2,89,0.033707865168539325,2.0,0.0,0.0,0.0,0.0,0.0,0.033707865168539325,0.033707865168539325,89,3,0,86,70,0.0,89,0.033707865168539325,0.02857142857142857,0.033707865168539325,262,77,0.03896103896103896,12,0.0,0.03896103896103896,0.0,262,3,2,257,5,0.019083969465576014,0.01145038167934561,3,86,2,68,0.0229,30.22,1,3.98,268,1.0,263,1,1.0,262,0.6210864782333374,0.56,4.6,0.033707865168539325,100,0.033707865168539325,250,0.033707865168539325,262,2,245.tiff,binary,6.998
245.tiff,find_and_suppress,6359,gray_inverted,0.2482,25,headroom,0,0.15,True,False,78,78,70,30.2,89,0.011235955056179775,2.0,0.0,0.0,0.0,0.011235955056179775,0.011235955056179775,0.011235955056179775,0.02247191011235955,89,1,0,88,70,0.0,89,0.011235955056179775,0.7571428571428571,0.8651685393258427,12448,77,0.012987012987012988,12,0.0,0.8701298701298701,0.8333333333333334,12448,77,53,12318,130,0.010443444730076282,0.0061857326478144126,77,12,53,17,0.8184,30.22,1,2.64,22997,0.9999987483024597,12449,1,0.9999987483024597,12448,0.8168550133705139,0.83,3.6,0.011235955056179775,100,0.0449438202247191,250,0.056179775280898875,500,2,245.tiff,headroom,5.996
245.tiff,find_and_suppress,6358,gray_inverted,0.2482,29,multiotsu,0,,True,False,78,78,68,30.2,89,0.011235955056179775,2.0,0.0,0.011235955056179775,0.011235955056179775,0.011235955056179775,0.011235955056179775,0.011235955056179775,0.02247191011235955,89,1,0,88,70,0.0,89,0.011235955056179775,0.8428571428571429,0.797752808988764,10992,77,0.012987012987012988,12,0.0,0.7922077922077922,0.8333333333333334,10992,71,59,10862,130,0.011826783114991645,0.006459243085880053,71,18,59,11,0.7585,30.22,1,3.41,16324,1.0,10993,1,1.0,10992,0.8544505834579468,0.74,4.2,0.02247191011235955,100,0.033707865168539325,250,0.10112359550561797,500,2,245.tiff,multiotsu,6.819
245.tiff,find_and_suppress,6359,gray_inverted,0.2482,29,binary,0,,True,False,78,78,73,30.2,89,0.0449438202247191,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0449438202247191,89,4,0,85,70,0.0,89,0.0449438202247191,0.6857142857142857,0.7752808988764045,9380,77,0.03896103896103896,12,0.08333333333333333,0.7792207792207793,0.75,9380,69,48,9263,117,0.012473347547973083,0.007356076759061049,69,20,48,22,0.6655,30.22,1,2.74,13721,1.0,9381,1,1.0,9380,0.8032711148262024,0.65,3.5,0.0449438202247191,100,0.06741573033707865,250,0.11235955056179775,500,3,245.tiff,binary,5.705
245.tiff,find_and_suppress,6355,gray_inverted,0.2482,51,headroom,0,0.15,True,False,78,78,70,30.2,89,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89,0,0,16,70,0.0,89,0.0,0.0,0.0,16,77,0.0,12,0.0,0.0,0.0,16,0,0,16,0,0.0,0.0,0,89,0,70,0.0014,30.22,1,3.5,17,1.0,17,1,1.0,16,0.5909619331359863,0.59,4.1,0.0,16,0.0,16,0.0,16,3,245.tiff,headroom,6.291
245.tiff,find_and_suppress,6355,gray_inverted,0.2482,51,multiotsu,0,,True,False,78,78,68,30.2,89,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89,0,0,16,70,0.0,89,0.0,0.0,0.0,16,77,0.0,12,0.0,0.0,0.0,16,0,0,16,0,0.0,0.0,0,89,0,70,0.0014,30.22,1,3.36,17,1.0,17,1,1.0,16,0.5909619331359863,0.5,3.9,0.0,16,0.0,16,0.0,16,3,245.tiff,multiotsu,6.067
245.tiff,find_and_suppress,6349,gray_inverted,0.2482,51,binary,0,,True,False,78,78,73,30.2,89,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89,0,0,36,70,0.0,89,0.0,0.0,0.0,36,77,0.0,12,0.0,0.0,0.0,36,0,0,36,0,0.0,0.0,0,89,0,70,0.0032,30.22,1,3.65,37,0.9999997615814209,37,1,0.9999997615814209,36,0.5933837294578552,0.58,4.3,0.0,36,0.0,36,0.0,36,4,245.tiff,binary,6.082
245.tiff,find_and_suppress,6345,gray_inverted,0.2482,41,headroom,0,0.15,True,False,78,78,70,30.2,89,0.02247191011235955,2.0,0.0,0.011235955056179775,0.011235955056179775,0.011235955056179775,0.011235955056179775,0.011235955056179775,0.033707865168539325,89,2,0,87,70,0.0,89,0.02247191011235955,0.07142857142857142,0.16853932584269662,902,77,0.012987012987012988,12,0.08333333333333333,0.15584415584415584,0.25,902,15,5,882,20,0.022172949002192712,0.016629711751644533,15,74,5,65,0.0778,30.22,1,4.07,915,1.0,903,1,1.0,902,0.7176336050033569,0.66,4.8,0.033707865168539325,100,0.06741573033707865,250,0.12359550561797752,500,4,245.tiff,headroom,7.094
245.tiff,find_and_suppress,6345,gray_inverted,0.2482,41,multiotsu,0,,True,False,78,78,68,30.2,89,0.02247191011235955,2.0,0.0,0.011235955056179775,0.011235955056179775,0.011235955056179775,0.011235955056179775,0.011235955056179775,0.033707865168539325,89,2,0,87,70,0.0,89,0.02247191011235955,0.07142857142857142,0.16853932584269662,902,77,0.012987012987012988,12,0.08333333333333333,0.15584415584415584,0.25,902,15,5,882,20,0.022172949002192712,0.016629711751644533,15,74,5,65,0.0778,30.22,1,3.85,915,1.0,903,1,1.0,902,0.7176336050033569,1.23,5.1,0.033707865168539325,100,0.06741573033707865,250,0.12359550561797752,500,4,245.tiff,multiotsu,8.763
246.tiff,find_and_suppress,6587,gray_inverted,0.2482,37,binary,0,,True,False,100,97,87,30.2,115,0.33043478260869563,2.0,0.0782608695652174,0.09565217391304348,0.1391304347826087,0.19130434782608696,0.28695652173913044,0.33043478260869563,0.33043478260869563,115,38,3,58,123,0.024390243902439025,115,0.33043478260869563,0.024390243902439025,0.33043478260869563,99,99,0.3434343434343434,16,0.25,0.3434343434343434,0.25,99,38,3,58,41,0.4141414141372309,0.3838383838345067,38,77,3,120,0.0086,30.22,1,5.79,101,1.0,100,1,1.0,99,0.6736162900924683,0.76,6.6,0.33043478260869563,99,0.33043478260869563,99,0.33043478260869563,99,0,246.tiff,binary,9.858
246.tiff,find_and_suppress,6587,gray_inverted,0.2482,29,headroom,0,0.15,True,False,100,97,79,30.2,115,0.2956521739130435,2.0,0.12173913043478261,0.14782608695652175,0.1826086956521739,0.19130434782608696,0.23478260869565218,0.2956521739130435,0.3130434782608696,115,34,12,69,123,0.0975609756097561,115,0.2956521739130435,0.36585365853658536,0.4608695652173913,824,99,0.31313131313131315,16,0.1875,0.46464646464646464,0.4375,824,53,45,726,98,0.11893203883480712,0.0643203883494365,53,62,45,78,0.0708,30.22,1,3.82,864,1.0,825,1,1.0,824,0.7911942601203918,0.7,4.6,0.2956521739130435,100,0.34782608695652173,250,0.4,500,0,246.tiff,headroom,7.567
246.tiff,find_and_suppress,6585,gray_inverted,0.2482,31,multiotsu,0,,True,False,100,97,75,30.2,115,0.2608695652173913,2.0,0.11304347826086956,0.11304347826086956,0.14782608695652175,0.1565217391304348,0.1826086956521739,0.21739130434782608,0.3391304347826087,115,30,10,75,123,0.08130081300813008,115,0.2608695652173913,0.2845528455284553,0.6086956521739131,874,99,0.2727272727272727,16,0.1875,0.5959595959595959,0.6875,874,70,35,769,105,0.12013729977102959,0.08009153318068639,70,45,35,88,0.0752,30.22,1,4.25,903,1.0,875,1,1.0,874,0.7486317753791809,0.68,5.0,0.24347826086956523,100,0.3652173913043478,250,0.5130434782608696,500,0,246.tiff,multiotsu,8.902
246.tiff,find_and_suppress,6510,gray_inverted,0.2482,51,binary,0,,True,False,100,97,87,30.2,115,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115,0,0,2,123,0.0,115,0.0,0.0,0.0,2,99,0.0,16,0.0,0.0,0.0,2,0,0,2,0,0.0,0.0,0,115,0,123,0.0002,30.22,1,5.39,3,1.0,3,1,1.0,2,0.5092587471008301,0.64,6.1,0.0,2,0.0,2,0.0,2,1,246.tiff,binary,8.61
246.tiff,find_and_suppress,6512,gray_inverted,0.2482,33,headroom,0,0.15,True,False,100,97,79,30.2,115,0.19130434782608696,2.0,0.008695652173913044,0.02608695652173913,0.043478260869565216,0.0782608695652174,0.09565217391304348,0.1391304347826087,0.20869565217391303,115,22,8,85,123,0.06504065040650407,115,0.19130434782608696,0.5853658536585366,0.8,2195,99,0.20202020202020202,16,0.125,0.797979797979798,0.8125,2195,92,72,2031,164,0.07471526195896368,0.04191343963551621,92,23,72,51,0.1818,30.22,1,3.66,2311,0.9999987483024597,2196,1,0.9999987483024597,2195,0.780774712562561,0.66,4.4,0.1826086956521739,100,0.2956521739130435,250,0.4782608695652174,500,1,246.tiff,headroom,7.071
246.tiff,find_and_suppress,6504,gray_inverted,0.2482,33,multiotsu,0,,True,False,100,97,75,30.2,115,0.30434782608695654,2.0,0.043478260869565216,0.06956521739130435,0.11304347826086956,0.17391304347826086,0.2,0.25217391304347825,0.3391304347826087,115,35,4,76,123,0.032520325203252036,115,0.30434782608695654,0.3170731707317073,0.6173913043478261,1489,99,0.31313131313131315,16,0.25,0.6363636363636364,0.5,1489,71,39,1379,110,0.07387508394890942,0.04768300873065972,71,44,39,84,0.1259,30.22,1,3.87,1549,1.0,1490,1,1.0,1489,0.7612772583961487,0.66,4.6,0.26956521739130435,100,0.4,250,0.4608695652173913,500,1,246.tiff,multiotsu,7.93
246.tiff,find_and_suppress,6585,gray_inverted,0.2482,51,binary,0,,True,False,100,97,87,30.2,115,0.09565217391304348,2.0,0.017391304347826087,0.017391304347826087,0.02608695652173913,0.06086956521739131,0.08695652173913043,0.09565217391304348,0.09565217391304348,115,11,2,41,123,0.016260162601626018,115,0.09565217391304348,0.016260162601626018,0.09565217391304348,54,99,0.10101010101010101,16,0.0625,0.10101010101010101,0.0625,54,11,2,41,13,0.2407407407362826,0.20370370369993143,11,104,2,121,0.0048,30.22,1,4.84,55,0.9999991059303284,55,1,0.9999991059303284,54,0.6194177269935608,0.66,5.6,0.09565217391304348,54,0.09565217391304348,54,0.09565217391304348,54,2,246.tiff,binary,8.263
246.tiff,find_and_suppress,6585,gray_inverted,0.2482,33,headroom,0,0.15,True,False,100,97,79,30.2,115,0.30434782608695654,2.0,0.08695652173913043,0.08695652173913043,0.17391304347826086,0.2,0.22608695652173913,0.28695652173913044,0.3217391304347826,115,35,4,76,123,0.032520325203252036,115,0.30434782608695654,0.21138211382113822,0.5130434782608696,595,99,0.32323232323232326,16,0.1875,0.5050505050505051,0.5625,595,59,26,510,85,0.14285714285690276,0.09915966386537957,59,56,26,97,0.0516,30.22,1,4.58,611,0.9999985694885254,596,1,0.9999985694885254,595,0.7358111143112183,0.61,5.2,0.2956521739130435,100,0.3652173913043478,250,0.4956521739130435,500,2,246.tiff,headroom,8.154
246.tiff,find_and_suppress,6581,gray_inverted,0.2482,31,multiotsu,0,,True,False,100,97,75,30.2,115,0.25217391304347825,2.0,0.02608695652173913,0.06086956521739131,0.09565217391304348,0.11304347826086956,0.17391304347826086,0.21739130434782608,0.2956521739130435,115,29,6,80,123,0.04878048780487805,115,0.25217391304347825,0.44715447154471544,0.6956521739130435,3186,99,0.2727272727272727,16,0.125,0.7272727272727273,0.5,3186,80,55,3051,135,0.04237288135591891,0.025109855618322314,80,35,55,68,0.2608,30.22,1,3.12,3478,0.9999990463256836,3187,1,0.9999990463256836,3186,0.770734429359436,0.57,3.7,0.22608695652173913,100,0.33043478260869563,250,0.391304347826087,500,2,246.tiff,multiotsu,6.844
246.tiff,find_and_suppress,6576,gray_inverted,0.2482,45,binary,0,,True,False,100,97,87,30.2,115,0.14782608695652175,2.0,0.05217391304347826,0.05217391304347826,0.06086956521739131,0.11304347826086956,0.14782608695652175,0.14782608695652175,0.14782608695652175,115,17,4,23,123,0.032520325203252036,115,0.14782608695652175,0.032520325203252036,0.14782608695652175,44,99,0.16161616161616163,16,0.0625,0.16161616161616163,0.0625,44,17,4,23,21,0.4772727272618802,0.3863636363548554,17,98,4,119,0.0038,30.22,1,3.28,45,1.0,45,1,1.0,44,0.6394323706626892,0.49,3.8,0.14782608695652175,44,0.14782608695652175,44,0.14782608695652175,44,3,246.tiff,binary,5.717
246.tiff,find_and_suppress,6576,gray_inverted,0.2482,37,headroom,0,0.15,True,False,100,97,79,30.2,115,0.3391304347826087,2.0,0.06956521739130435,0.06956521739130435,0.09565217391304348,0.11304347826086956,0.22608695652173913,0.3217391304347826,0.40869565217391307,115,39,9,67,123,0.07317073170731707,115,0.3391304347826087,0.16260162601626016,0.5391304347826087,362,99,0.3434343434343434,16,0.3125,0.5252525252525253,0.625,362,62,20,280,82,0.22651933701594884,0.17127071823157108,62,53,20,103,0.0313,30.22,1,2.72,365,1.0,363,1,1.0,362,0.6854206323623657,0.49,3.2,0.3217391304347826,100,0.4608695652173913,250,0.5391304347826087,362,3,246.tiff,headroom,5.172
246.tiff,find_and_suppress,6574,gray_inverted,0.2482,27,multiotsu,0,,True,False,100,97,75,30.2,115,0.06086956521739131,2.0,0.0,0.0,0.0,0.0,0.008695652173913044,0.02608695652173913,0.06086956521739131,115,7,7,101,123,0.056910569105691054,115,0.06086956521739131,0.35772357723577236,0.41739130434782606,2437,99,0.0707070707070707,16,0.0,0.45454545454545453,0.1875,2437,48,44,2345,92,0.03775133360687823,0.019696347968806035,48,67,44,79,0.2008,30.22,1,2.46,2709,1.0,2438,1,1.0,2437,0.7715481519699097,0.46,3.0,0.034782608695652174,100,0.09565217391304348,250,0.1565217391304348,500,3,246.tiff,multiotsu,5.653
246.tiff,find_and_suppress,6559,gray_inverted,0.2482,51,binary,0,,True,False,100,97,87,30.2,115,0.14782608695652175,2.0,0.02608695652173913,0.02608695652173913,0.034782608695652174,0.06086956521739131,0.0782608695652174,0.13043478260869565,0.14782608695652175,115,17,5,66,123,0.04065040650406504,115,0.14782608695652175,0.04065040650406504,0.14782608695652175,88,99,0.15151515151515152,16,0.125,0.15151515151515152,0.125,88,17,5,66,22,0.24999999999715908,0.19318181817962293,17,98,5,118,0.0077,30.22,1,3.04,89,1.0,89,1,1.0,88,0.6169268488883972,0.49,3.6,0.14782608695652175,88,0.14782608695652175,88,0.14782608695652175,88,4,246.tiff,binary,5.331
246.tiff,find_and_suppress,6559,gray_inverted,0.2482,41,headroom,0,0.15,True,False,100,97,79,30.2,115,0.16521739130434782,2.0,0.02608695652173913,0.02608695652173913,0.0782608695652174,0.0782608695652174,0.10434782608695652,0.12173913043478261,0.17391304347826086,115,19,9,87,123,0.07317073170731707,115,0.16521739130434782,0.2845528455284553,0.3565217391304348,1035,99,0.1717171717171717,16,0.125,0.37373737373737376,0.25,1035,41,35,959,76,0.07342995169075031,0.039613526570010035,41,74,35,88,0.0887,30.22,1,3.35,1053,0.9999995231628418,1036,1,0.9999995231628418,1035,0.721050500869751,0.52,3.9,0.14782608695652175,100,0.19130434782608696,250,0.24347826086956523,500,4,246.tiff,headroom,6.722
246.tiff,find_and_suppress,6552,gray_inverted,0.2482,19,multiotsu,0,,True,False,100,97,75,30.2,115,0.034782608695652174,2.0,0.0,0.0,0.008695652173913044,0.017391304347826087,0.02608695652173913,0.034782608695652174,0.034782608695652174,115,4,5,106,123,0.04065040650406504,115,0.034782608695652174,0.8536585365853658,0.8956521739130435,8662,99,0.04040404040404041,16,0.0,0.8888888888888888,0.9375,8662,103,105,8454,208,0.02401293003924913,0.011891018240589715,103,12,105,18,0.6277,30.22,1,3.14,13588,0.9999985098838806,8663,1,0.9999985098838806,8662,0.7992849349975586,0.63,3.8,0.034782608695652174,100,0.0782608695652174,250,0.14782608695652175,500,4,246.tiff,multiotsu,6.956
300.tiff,find_and_suppress,14625,gray_inverted,0.2533,41,binary,0,,True,False,131,127,116,29.6,180,0.19444444444444445,2.0,0.05,0.05,0.06666666666666667,0.08333333333333333,0.1,0.12777777777777777,0.18333333333333332,180,35,9,136,85,0.10588235294117647,180,0.19444444444444445,0.6588235294117647,0.7777777777777778,6183,130,0.23846153846153847,50,0.08,0.7846153846153846,0.76,6183,140,56,5987,196,0.031699822092830066,0.02264273006630719,140,40,56,29,0.4696,29.61,1,2.83,6293,0.9999991059303284,6184,1,0.9999991059303284,6183,0.7703312039375305,0.6,3.5,0.14444444444444443,100,0.2222222222222222,250,0.31666666666666665,500,0,300.tiff,binary,5.565
300.tiff,find_and_suppress,14625,gray_inverted,0.2533,31,headroom,0,0.15,True,False,131,127,113,29.6,180,0.16111111111111112,2.0,0.027777777777777776,0.06111111111111111,0.06666666666666667,0.07222222222222222,0.07222222222222222,0.08333333333333333,0.13333333333333333,180,29,8,143,85,0.09411764705882353,180,0.16111111111111112,0.6588235294117647,0.8222222222222222,7899,130,0.18461538461538463,50,0.1,0.8076923076923077,0.86,7899,148,56,7695,204,0.025826053930874057,0.018736548930241962,148,32,56,29,0.5706,29.61,1,3.36,8794,0.9999995231628418,7900,1,0.9999995231628418,7899,0.8524536490440369,0.53,4.0,0.1,100,0.17222222222222222,250,0.2833333333333333,500,0,300.tiff,headroom,6.263
300.tiff,find_and_suppress,14625,gray_inverted,0.2533,27,multiotsu,0,,True,False,131,127,109,29.6,180,0.1388888888888889,2.0,0.03888888888888889,0.06666666666666667,0.06666666666666667,0.07777777777777778,0.08333333333333333,0.08888888888888889,0.12222222222222222,180,25,6,149,85,0.07058823529411765,180,0.1388888888888889,0.7058823529411765,0.8111111111111111,8915,130,0.16153846153846155,50,0.08,0.7923076923076923,0.86,8915,146,60,8709,206,0.023107122826693985,0.016376892877171464,146,34,60,25,0.6332,29.61,1,3.18,10867,0.999999463558197,8916,1,0.999999463558197,8915,0.8695939183235168,0.55,3.8,0.08888888888888889,100,0.15,250,0.18888888888888888,500,0,300.tiff,multiotsu,6.825
300.tiff,find_and_suppress,14562,gray_inverted,0.2533,51,binary,0,,True,False,131,127,116,29.6,180,0.022222222222222223,2.0,0.0,0.0,0.0,0.0,0.0,0.005555555555555556,0.022222222222222223,180,4,2,174,85,0.023529411764705882,180,0.022222222222222223,0.25882352941176473,0.29444444444444445,3443,130,0.023076923076923078,50,0.02,0.25384615384615383,0.4,3443,53,22,3368,75,0.02178332849258734,0.015393552134761722,53,127,22,63,0.2858,29.61,1,3.24,3563,0.9999997615814209,3444,1,0.9999997615814209,3443,0.7568032145500183,0.74,4.0,0.011111111111111112,100,0.027777777777777776,250,0.03333333333333333,500,1,300.tiff,binary,6.12
300.tiff,find_and_suppress,14565,gray_inverted,0.2533,29,headroom,0,0.15,True,False,131,127,113,29.6,180,0.022222222222222223,2.0,0.0,0.0,0.0,0.0,0.0,0.005555555555555556,0.022222222222222223,180,4,0,176,85,0.0,180,0.022222222222222223,0.8352941176470589,0.9555555555555556,14496,130,0.03076923076923077,50,0.0,0.9461538461538461,0.98,14496,172,71,14253,243,0.016763245033111426,0.01186534216335459,172,8,71,14,0.8658,29.61,1,3.52,18724,0.9999992847442627,14497,1,0.9999992847442627,14496,0.9055884480476379,0.89,4.5,0.011111111111111112,100,0.03333333333333333,250,0.03333333333333333,500,1,300.tiff,headroom,7.374
