cx,cy,score,od,file_name,condition,rank
5423.0,1143.0,3.3644707202911377,0.1409438682003663,233.tiff,default_51,32
1093.0,3332.0,3.674964189529419,0.14073254993328682,233.tiff,default_51,33
3203.0,1380.0,3.34298038482666,0.13973391769597163,233.tiff,default_51,34
5784.0,2775.0,3.0773839950561523,0.13968492915424016,233.tiff,default_51,35
866.0,3760.0,3.419332981109619,0.13934816806935346,233.tiff,default_51,36
615.0,4500.0,2.9372546672821045,0.1384101173052421,233.tiff,default_51,37
5662.0,4719.0,2.9832005500793457,0.1380480416978781,233.tiff,default_51,38
2393.0,2831.0,3.2299511432647705,0.1375745124828357,233.tiff,default_51,39
1725.0,778.0,2.952359437942505,0.1374916995660617,233.tiff,default_51,40
6336.0,3287.0,3.200134515762329,0.13738451032684398,233.tiff,default_51,41
1021.0,816.0,3.22249436378479,0.13717556524162108,233.tiff,default_51,42
5308.0,3333.0,3.4166548252105713,0.13705849352364358,233.tiff,default_51,43
3829.0,3653.0,2.9905271530151367,0.136862208121098,233.tiff,default_51,44
1196.0,558.0,3.0247645378112793,0.13682662271536314,233.tiff,default_51,45
5808.0,1896.0,3.0239737033843994,0.13636637499126103,233.tiff,default_51,46
2812.0,3690.0,3.3181941509246826,0.13634812565377125,233.tiff,default_51,47
4717.0,421.0,3.196162462234497,0.1356210521207406,233.tiff,default_51,48
2974.0,4322.0,3.050631046295166,0.13489699933964472,233.tiff,default_51,49
6490.0,440.0,3.114973306655884,0.13436068230523512,233.tiff,default_51,50
1245.0,3888.0,3.1222941875457764,0.13430743684562352,233.tiff,default_51,51
2250.0,2333.0,3.2504281997680664,0.13426117988733144,233.tiff,default_51,52
6475.0,2373.0,3.595723867416382,0.13405849397755587,233.tiff,default_51,53
660.0,2787.0,3.1753532886505127,0.13402279492181082,233.tiff,default_51,54
4328.0,1842.0,2.9366233348846436,0.1339376732133902,233.tiff,default_51,55
4920.0,616.0,3.5372071266174316,0.13274257056988203,233.tiff,default_51,56
5831.0,466.0,2.987380027770996,0.13257776146324782,233.tiff,default_51,57
3727.0,4055.0,3.0479466915130615,0.13250345444450012,233.tiff,default_51,58
6143.0,2097.0,3.215541362762451,0.13250330454454973,233.tiff,default_51,59
5341.0,1106.0,3.2360472679138184,0.13233062484516547,233.tiff,default_51,60
3280.0,300.0,3.325136184692383,0.1318474871894488,233.tiff,default_51,61
2456.0,633.0,3.0298173427581787,0.13154668512825782,233.tiff,default_51,62
2344.0,1235.0,3.0890567302703857,0.1305954956377928,233.tiff,default_51,63
1490.0,147.0,3.041926383972168,0.13049431566435557,233.tiff,default_51,64
2182.0,338.0,3.262287139892578,0.1300081732467963,233.tiff,default_51,65
6331.0,776.0,3.050631523132324,0.12984754612239507,233.tiff,default_51,66
483.0,1542.0,3.053316116333008,0.12900581789704468,233.tiff,default_51,67
6160.0,2973.0,3.119863986968994,0.12892390137108473,233.tiff,default_51,68
1636.0,543.0,2.970689058303833,0.12767132130952982,233.tiff,default_51,69
92.0,1348.0,3.2534708976745605,0.1273288687834373,233.tiff,default_51,70
6340.0,1281.0,3.173126459121704,0.12719475145523365,233.tiff,default_51,71
2501.0,2048.0,3.0738441944122314,0.126900667611223,233.tiff,default_51,72
3149.0,4554.0,3.0770111083984375,0.12643527388572692,233.tiff,default_51,73
1457.0,2601.0,3.01450252532959,0.1263209033757448,233.tiff,default_51,74
4414.0,2021.0,2.942915201187134,0.12505730917820565,233.tiff,default_51,75
6188.0,104.0,2.9905147552490234,0.12484636891346712,233.tiff,default_51,76
188.0,2767.0,3.2292027473449707,0.12457901391272362,233.tiff,default_51,77
4462.0,3161.0,3.232089042663574,0.12436034510341974,233.tiff,default_51,78
4198.0,3083.0,3.02534556388855,0.12430898429682621,233.tiff,default_51,79
3271.0,3588.0,3.007807731628418,0.12427714166159813,233.tiff,default_51,80
4088.0,4400.0,3.1374778747558594,0.12355513145717291,233.tiff,default_51,81
2108.0,3470.0,3.3650062084198,0.12349247792019294,233.tiff,default_51,82
846.0,3363.0,3.1289756298065186,0.122509993154269,233.tiff,default_51,83
984.0,502.0,3.0989058017730713,0.12239774528604287,233.tiff,default_51,84
524.0,3630.0,3.092416286468506,0.12223106820422869,233.tiff,default_51,85
5361.0,2320.0,3.0118801593780518,0.12055281521036075,233.tiff,default_51,86
2946.0,3874.0,3.2601962089538574,0.12010178878330267,233.tiff,default_51,87
5249.0,110.0,3.0667569637298584,0.11970782913267612,233.tiff,default_51,88
5760.0,417.0,2.941899061203003,0.11958966387005952,233.tiff,default_51,89
927.0,2617.0,2.9973981380462646,0.11714418083429337,233.tiff,default_51,90
2922.0,561.0,2.9390196800231934,0.11651074244425846,233.tiff,default_51,91
2099.0,508.0,3.135183095932007,0.11598460161342071,233.tiff,default_51,92
5015.0,2293.0,3.0744571685791016,0.11544850038794371,233.tiff,default_51,93
3581.0,1105.0,2.934558629989624,0.11454589524521278,233.tiff,default_51,94
2750.0,3159.0,3.0437493324279785,0.1130113951002176,233.tiff,default_51,95
3356.0,4807.0,2.934832811355591,0.11211976600954165,233.tiff,default_51,96
6180.0,3127.0,2.9688100814819336,0.10665133343293116,233.tiff,default_51,97
4951.0,2860.0,3.012756109237671,0.1004123069632512,233.tiff,default_51,98
6555.0,2293.0,1.350403904914856,0.17771777671117048,233.tiff,gray_bbox,0
626.0,2726.0,1.8506875038146973,0.1775170748623518,233.tiff,gray_bbox,1
2078.0,3652.0,1.4753987789154053,0.1748159262423332,233.tiff,gray_bbox,2
1458.0,947.0,1.497062087059021,0.16973495787152879,233.tiff,gray_bbox,3
5657.0,1578.0,1.4794903993606567,0.16811207435452022,233.tiff,gray_bbox,4
1446.0,904.0,1.4417740106582642,0.16349264853275738,233.tiff,gray_bbox,5
3573.0,1615.0,1.3324424028396606,0.1624994657933712,233.tiff,gray_bbox,6
862.0,4050.0,1.465996265411377,0.1595859859138727,233.tiff,gray_bbox,7
3731.0,2436.0,1.422121286392212,0.15941429367432228,233.tiff,gray_bbox,8
3902.0,1404.0,1.5045075416564941,0.15915679653676656,233.tiff,gray_bbox,9
6441.0,3147.0,1.319381833076477,0.159095059048671,233.tiff,gray_bbox,10
611.0,1487.0,1.3736705780029297,0.1571097657084465,233.tiff,gray_bbox,11
5073.0,3689.0,1.462205171585083,0.15709326639771462,233.tiff,gray_bbox,12
6288.0,2527.0,1.5188246965408325,0.1558361986795297,233.tiff,gray_bbox,13
4097.0,3777.0,1.5564780235290527,0.15266809658362315,233.tiff,gray_bbox,14
5301.0,3508.0,1.3206170797348022,0.1506705352320121,233.tiff,gray_bbox,15
3027.0,4409.0,1.5163034200668335,0.1499415632050771,233.tiff,gray_bbox,16
1262.0,580.0,1.390855073928833,0.14983345046639443,233.tiff,gray_bbox,17
6386.0,3283.0,1.2992111444473267,0.1497859194301642,233.tiff,gray_bbox,18
4140.0,3960.0,1.479766607284546,0.14775698144848531,233.tiff,gray_bbox,19
4619.0,3988.0,1.3524470329284668,0.146046106545971,233.tiff,gray_bbox,20
2206.0,2694.0,1.3588248491287231,0.14528734500591572,233.tiff,gray_bbox,21
1527.0,2659.0,1.6070176362991333,0.14420681552818188,233.tiff,gray_bbox,22
5967.0,4573.0,1.5515187978744507,0.14296119972490348,233.tiff,gray_bbox,23
381.0,2187.0,1.4111192226409912,0.1426421676690762,233.tiff,gray_bbox,24
6026.0,62.0,1.3007512092590332,0.14253740451083732,233.tiff,gray_bbox,25
1861.0,4630.0,1.3835031986236572,0.1422665544713919,233.tiff,gray_bbox,26
4746.0,48.0,1.3191041946411133,0.1415138411693848,233.tiff,gray_bbox,27
4305.0,2669.0,1.7193607091903687,0.14123725914038143,233.tiff,gray_bbox,28
5423.0,1143.0,1.3802635669708252,0.1409438682003663,233.tiff,gray_bbox,29
1093.0,3335.0,1.3300632238388062,0.14073254993328682,233.tiff,gray_bbox,30
6047.0,2970.0,1.3939037322998047,0.14005882539428197,233.tiff,gray_bbox,31
3471.0,4297.0,1.3830046653747559,0.13927713431991062,233.tiff,gray_bbox,32
58.0,1251.0,1.3176382780075073,0.13918478781214128,233.tiff,gray_bbox,33
867.0,3764.0,1.3169729709625244,0.13914478401151986,233.tiff,gray_bbox,34
2073.0,4633.0,1.2928045988082886,0.13875283186252302,233.tiff,gray_bbox,35
475.0,1631.0,1.497226595878601,0.13849341379335292,233.tiff,gray_bbox,36
22.0,4803.0,1.4447269439697266,0.13843599987717775,233.tiff,gray_bbox,37
2391.0,2831.0,1.481766700744629,0.13796901459304187,233.tiff,gray_bbox,38
2245.0,1450.0,1.2971904277801514,0.13774204259881606,233.tiff,gray_bbox,39
5307.0,3333.0,1.7110342979431152,0.13705763776714985,233.tiff,gray_bbox,40
1195.0,559.0,1.4670013189315796,0.1369948309774582,233.tiff,gray_bbox,41
6335.0,3289.0,1.4263914823532104,0.13637359933211254,233.tiff,gray_bbox,42
5807.0,1897.0,1.4720098972320557,0.13630902833090378,233.tiff,gray_bbox,43
4296.0,234.0,1.3355997800827026,0.13612004309319534,233.tiff,gray_bbox,44
4715.0,421.0,1.5156114101409912,0.13570855420369368,233.tiff,gray_bbox,45
5595.0,1408.0,1.537011981010437,0.13525968492031099,233.tiff,gray_bbox,46
6488.0,441.0,1.5900416374206543,0.1348099085000845,233.tiff,gray_bbox,47
2972.0,4323.0,1.5620046854019165,0.13406734174260726,233.tiff,gray_bbox,48
658.0,2788.0,1.5385631322860718,0.13394007966495478,233.tiff,gray_bbox,49
6473.0,2375.0,1.4312907457351685,0.13372216703226933,233.tiff,gray_bbox,50
4918.0,618.0,1.5050015449523926,0.13274257056988203,233.tiff,gray_bbox,51
5830.0,469.0,1.427027702331543,0.13245054517800992,233.tiff,gray_bbox,52
2345.0,1238.0,1.3576407432556152,0.1305954956377928,233.tiff,gray_bbox,53
1489.0,148.0,1.3520567417144775,0.13049431566435557,233.tiff,gray_bbox,54
525.0,1485.0,1.3355939388275146,0.12900533848083937,233.tiff,gray_bbox,55
2049.0,4611.0,1.3903682231903076,0.12883735336363317,233.tiff,gray_bbox,56
6141.0,2098.0,1.4693331718444824,0.12872518750910575,233.tiff,gray_bbox,57
212.0,3224.0,1.3166210651397705,0.12845099032498322,233.tiff,gray_bbox,58
1552.0,4449.0,1.4176710844039917,0.12749049325401968,233.tiff,gray_bbox,59
2499.0,2048.0,1.4384666681289673,0.12727442733370342,233.tiff,gray_bbox,60
6338.0,1282.0,1.3435512781143188,0.12719475145523365,233.tiff,gray_bbox,61
90.0,1348.0,1.3413671255111694,0.12689779466734483,233.tiff,gray_bbox,62
3455.0,1534.0,1.370829463005066,0.12677714575368623,233.tiff,gray_bbox,63
3195.0,3775.0,1.3660011291503906,0.12646117537067486,233.tiff,gray_bbox,64
1235.0,1131.0,1.340036392211914,0.1261391396705921,233.tiff,gray_bbox,65
4461.0,3164.0,1.377800464630127,0.12567802825226235,233.tiff,gray_bbox,66
551.0,1540.0,1.3348280191421509,0.12526055479852052,233.tiff,gray_bbox,67
4971.0,1701.0,1.285050392150879,0.1250876492032638,233.tiff,gray_bbox,68
1697.0,4383.0,1.2873502969741821,0.1250191474476686,233.tiff,gray_bbox,69
1761.0,1466.0,1.3092526197433472,0.12493307387026456,233.tiff,gray_bbox,70
187.0,2768.0,1.5988739728927612,0.12455446009452527,233.tiff,gray_bbox,71
5332.0,3217.0,1.3322243690490723,0.12443072813061568,233.tiff,gray_bbox,72
1469.0,680.0,1.3606150150299072,0.1244259235377495,233.tiff,gray_bbox,73
4198.0,3086.0,1.3416422605514526,0.12430898429682621,233.tiff,gray_bbox,74
3270.0,3588.0,1.2926805019378662,0.12406497190778072,233.tiff,gray_bbox,75
6092.0,4752.0,1.2863190174102783,0.12396974426049452,233.tiff,gray_bbox,76
6303.0,2188.0,1.3035519123077393,0.12381378724597968,233.tiff,gray_bbox,77
5312.0,2254.0,1.3533767461776733,0.12377086284642036,233.tiff,gray_bbox,78
5847.0,119.0,1.3728896379470825,0.12372748854641731,233.tiff,gray_bbox,79
1885.0,1894.0,1.3462870121002197,0.1233013305813074,233.tiff,gray_bbox,80
3588.0,3342.0,1.3029865026474,0.12299570315159285,233.tiff,gray_bbox,81
5836.0,2168.0,1.4192436933517456,0.12272430019309888,233.tiff,gray_bbox,82
982.0,505.0,1.289428949356079,0.1218857475484793,233.tiff,gray_bbox,83
1260.0,1954.0,1.2999165058135986,0.12043157156843405,233.tiff,gray_bbox,84
5359.0,2321.0,1.3507908582687378,0.11980041262622063,233.tiff,gray_bbox,85
5248.0,112.0,1.396990180015564,0.11970782913267612,233.tiff,gray_bbox,86
5996.0,2858.0,1.5049811601638794,0.11695234120751803,233.tiff,gray_bbox,87
3791.0,3640.0,1.3697481155395508,0.11625561247078273,233.tiff,gray_bbox,88
2097.0,509.0,1.4263345003128052,0.11594601336580057,233.tiff,gray_bbox,89
18.0,3207.0,1.3580340147018433,0.1159265239078265,233.tiff,gray_bbox,90
4288.0,3264.0,1.3172502517700195,0.11525492845819546,233.tiff,gray_bbox,91
5808.0,1814.0,1.4786782264709473,0.11450321098359731,233.tiff,gray_bbox,92
3644.0,1103.0,1.3177168369293213,0.11358313677975765,233.tiff,gray_bbox,93
2914.0,1557.0,1.3557299375534058,0.11299171310204725,233.tiff,gray_bbox,94
3251.0,1540.0,1.3005961179733276,0.10786927408323838,233.tiff,gray_bbox,95
226.0,2844.0,1.2886033058166504,0.10784914444845456,233.tiff,gray_bbox,96
6556.0,2291.0,0.941946804523468,0.17771777671117048,233.tiff,hem_bbox,0
627.0,2725.0,1.2350846529006958,0.17768318767731006,233.tiff,hem_bbox,1
2078.0,3649.0,0.9697641134262085,0.1748159262423332,233.tiff,hem_bbox,2
1459.0,947.0,1.0814759731292725,0.16973495787152879,233.tiff,hem_bbox,3
5658.0,1578.0,1.074455976486206,0.16811207435452022,233.tiff,hem_bbox,4
616.0,1349.0,0.9204509854316711,0.16530300149550806,233.tiff,hem_bbox,5
1447.0,902.0,1.0008513927459717,0.16349264853275738,233.tiff,hem_bbox,6
3732.0,2436.0,0.9940772652626038,0.15941429367432228,233.tiff,hem_bbox,7
862.0,4048.0,1.0682262182235718,0.15919443174050404,233.tiff,hem_bbox,8
3903.0,1402.0,1.0494338274002075,0.15915679653676656,233.tiff,hem_bbox,9
5074.0,3687.0,1.1172267198562622,0.15709844856308056,233.tiff,hem_bbox,10
6289.0,2526.0,1.1563539505004883,0.15667901893074695,233.tiff,hem_bbox,11
611.0,1485.0,0.941974401473999,0.15658593418506475,233.tiff,hem_bbox,12
4098.0,3776.0,1.0793739557266235,0.15146955887858685,233.tiff,hem_bbox,13
5302.0,3507.0,0.9562578201293945,0.15032119309672942,233.tiff,hem_bbox,14
1263.0,579.0,0.9660506248474121,0.15010212883353233,233.tiff,hem_bbox,15
3029.0,4408.0,0.9258789420127869,0.1499415632050771,233.tiff,hem_bbox,16
6386.0,3281.0,0.9988821148872375,0.14986316613279857,233.tiff,hem_bbox,17
4141.0,3960.0,0.9183545708656311,0.14775698144848531,233.tiff,hem_bbox,18
6463.0,3042.0,0.934118390083313,0.14681407098586743,233.tiff,hem_bbox,19
5470.0,1543.0,0.9254134297370911,0.14632928990400754,233.tiff,hem_bbox,20
1378.0,980.0,0.9767678380012512,0.14501525094875922,233.tiff,hem_bbox,21
5787.0,3808.0,0.9279558658599854,0.14425507995944756,233.tiff,hem_bbox,22
1527.0,2658.0,1.2111563682556152,0.14409807106623282,233.tiff,hem_bbox,23
2209.0,2693.0,1.0684720277786255,0.14336343568104964,233.tiff,hem_bbox,24
1884.0,4678.0,0.9759564995765686,0.14330809554801538,233.tiff,hem_bbox,25
5968.0,4572.0,1.122793436050415,0.14286074088169978,233.tiff,hem_bbox,26
1862.0,4628.0,1.0247255563735962,0.1427096849737259,233.tiff,hem_bbox,27
4306.0,2668.0,1.2249629497528076,0.1413328270499523,233.tiff,hem_bbox,28
5423.0,1142.0,1.0625064373016357,0.1409438682003663,233.tiff,hem_bbox,29
1082.0,474.0,0.9450089335441589,0.14067487152150043,233.tiff,hem_bbox,30
1579.0,2178.0,0.9880806803703308,0.13991682446346834,233.tiff,hem_bbox,31
3472.0,4296.0,1.0304303169250488,0.13909645854280545,233.tiff,hem_bbox,32
59.0,1249.0,0.9593132138252258,0.13851667333107728,233.tiff,hem_bbox,33
476.0,1630.0,1.0774967670440674,0.13847028529987884,233.tiff,hem_bbox,34
6048.0,2969.0,0.9776859283447266,0.13800337629822584,233.tiff,hem_bbox,35
2393.0,2831.0,0.9958245754241943,0.1375745124828357,233.tiff,hem_bbox,36
6338.0,3288.0,0.974858820438385,0.1375340306128447,233.tiff,hem_bbox,37
5308.0,3332.0,1.1941536664962769,0.13705849352364358,233.tiff,hem_bbox,38
1196.0,558.0,1.0190337896347046,0.13682662271536314,233.tiff,hem_bbox,39
23.0,4802.0,1.0874625444412231,0.13682327221792479,233.tiff,hem_bbox,40
5808.0,1896.0,1.026266098022461,0.13636637499126103,233.tiff,hem_bbox,41
6475.0,2370.0,0.9815372228622437,0.13622548763568584,233.tiff,hem_bbox,42
4716.0,420.0,1.0707939863204956,0.1356210521207406,233.tiff,hem_bbox,43
681.0,702.0,0.9714491963386536,0.1349721999409107,233.tiff,hem_bbox,44
5596.0,1407.0,1.1268283128738403,0.13491035808737462,233.tiff,hem_bbox,45
2973.0,4322.0,1.0511037111282349,0.13489699933964472,233.tiff,hem_bbox,46
6490.0,440.0,1.1567097902297974,0.13436068230523512,233.tiff,hem_bbox,47
660.0,2787.0,1.1266781091690063,0.13402279492181082,233.tiff,hem_bbox,48
4327.0,1840.0,0.9145093560218811,0.134016535201898,233.tiff,hem_bbox,49
4918.0,616.0,0.9846050143241882,0.13274257056988203,233.tiff,hem_bbox,50
459.0,221.0,0.9231337904930115,0.13262550017008415,233.tiff,hem_bbox,51
5831.0,467.0,0.9640186429023743,0.13257928800124388,233.tiff,hem_bbox,52
207.0,1188.0,0.9696027040481567,0.13245040393219545,233.tiff,hem_bbox,53
6142.0,2944.0,0.915679931640625,0.13198769533863433,233.tiff,hem_bbox,54
6150.0,375.0,0.9606512188911438,0.13129343293034113,233.tiff,hem_bbox,55
2346.0,1237.0,0.9356800317764282,0.1305954956377928,233.tiff,hem_bbox,56
1491.0,147.0,0.9604763984680176,0.13049431566435557,233.tiff,hem_bbox,57
6142.0,2096.0,1.0175355672836304,0.12987313081438726,233.tiff,hem_bbox,58
1480.0,991.0,0.9233626127243042,0.12972019475239974,233.tiff,hem_bbox,59
789.0,2071.0,0.9729118347167969,0.1296149580524518,233.tiff,hem_bbox,60
2050.0,4610.0,1.004341959953308,0.1288467823026272,233.tiff,hem_bbox,61
1553.0,4448.0,1.036556601524353,0.12778609071213465,233.tiff,hem_bbox,62
6339.0,1280.0,0.9201198816299438,0.12719475145523365,233.tiff,hem_bbox,63
2500.0,2047.0,0.9654353857040405,0.12691019902435632,233.tiff,hem_bbox,64
90.0,1346.0,0.9528792500495911,0.12689779466734483,233.tiff,hem_bbox,65
3455.0,1532.0,1.0541578531265259,0.12681927130772516,233.tiff,hem_bbox,66
3267.0,2010.0,0.9418416619300842,0.1266625640197442,233.tiff,hem_bbox,67
1970.0,1280.0,0.9162434339523315,0.12621953109135994,233.tiff,hem_bbox,68
1237.0,1130.0,0.938876211643219,0.12555376299871848,233.tiff,hem_bbox,69
6305.0,2187.0,1.0172066688537598,0.12552216310913747,233.tiff,hem_bbox,70
553.0,1539.0,0.9165665507316589,0.12530200945643277,233.tiff,hem_bbox,71
1761.0,1465.0,0.9419705271720886,0.12493307387026456,233.tiff,hem_bbox,72
6343.0,87.0,0.9676422476768494,0.12478411300824238,233.tiff,hem_bbox,73
1698.0,4382.0,0.9786621928215027,0.124658050474066,233.tiff,hem_bbox,74
188.0,2767.0,1.134927749633789,0.12457901391272362,233.tiff,hem_bbox,75
5333.0,3217.0,1.039050579071045,0.12443072813061568,233.tiff,hem_bbox,76
3271.0,3586.0,0.9827785491943359,0.12428310986321706,233.tiff,hem_bbox,77
5313.0,2252.0,1.0203330516815186,0.12375951466652063,233.tiff,hem_bbox,78
5837.0,2167.0,0.9325106739997864,0.12299544914410665,233.tiff,hem_bbox,79
4070.0,523.0,0.950876772403717,0.12291258223927938,233.tiff,hem_bbox,80
1262.0,1951.0,1.0219773054122925,0.12271963025514897,233.tiff,hem_bbox,81
5360.0,2320.0,0.9234515428543091,0.11991976980979625,233.tiff,hem_bbox,82
5997.0,2857.0,1.1089270114898682,0.11785607816508183,233.tiff,hem_bbox,83
5098.0,3439.0,0.9145077466964722,0.11642259631592494,233.tiff,hem_bbox,84
3792.0,3639.0,0.9175354838371277,0.11609135731481589,233.tiff,hem_bbox,85
2099.0,509.0,0.9696601033210754,0.11598460161342071,233.tiff,hem_bbox,86
6501.0,3737.0,0.9202330708503723,0.11572655063982193,233.tiff,hem_bbox,87
4290.0,3263.0,0.9844578504562378,0.11526862219549143,233.tiff,hem_bbox,88
3645.0,1102.0,0.9244965314865112,0.11480124466694318,233.tiff,hem_bbox,89
6527.0,1960.0,0.9586554169654846,0.11475656078411983,233.tiff,hem_bbox,90
5809.0,1813.0,1.0288386344909668,0.11450321098359731,233.tiff,hem_bbox,91
6105.0,4676.0,0.9340616464614868,0.11376520723391037,233.tiff,hem_bbox,92
2915.0,1556.0,0.9534655213356018,0.11299211477430968,233.tiff,hem_bbox,93
226.0,2842.0,0.9470054507255554,0.10804302162275864,233.tiff,hem_bbox,94
5031.0,2247.0,0.9365268349647522,0.1059106668170828,233.tiff,hem_bbox,95
1284.0,1087.0,0.838127851486206,0.13736809953474083,245.tiff,default_51,0
1397.0,3374.0,1.0122021436691284,0.13052201887162831,245.tiff,default_51,1
4234.0,958.0,0.9012719988822937,0.11985410211177973,245.tiff,default_51,2
4880.0,2446.0,0.9726988077163696,0.11629743163402263,245.tiff,default_51,3
5991.0,4099.0,0.8983744978904724,0.11237362282207379,245.tiff,default_51,4
3854.0,2808.0,0.8864596486091614,0.11096859826491429,245.tiff,default_51,5
3393.0,2546.0,0.9778975248336792,0.11089042542645565,245.tiff,default_51,6
1381.0,3414.0,0.8585730791091919,0.1106606590633209,245.tiff,default_51,7
934.0,1463.0,0.9271235466003418,0.11043283566832543,245.tiff,default_51,8
3585.0,115.0,0.9017453193664551,0.1099487997018374,245.tiff,default_51,9
5890.0,4929.0,0.8958016037940979,0.10948823945453534,245.tiff,default_51,10
5997.0,3376.0,0.8433257341384888,0.1081092105462001,245.tiff,default_51,11
2172.0,2326.0,0.8464412093162537,0.10657507484922042,245.tiff,default_51,12
2667.0,805.0,0.9340641498565674,0.10590809755600415,245.tiff,default_51,13
5823.0,3902.0,0.8522458672523499,0.10457067856421838,245.tiff,default_51,14
4955.0,3281.0,0.8328644037246704,0.10352865205361293,245.tiff,default_51,15
5664.0,3678.0,0.8208796977996826,0.10305248335576975,245.tiff,default_51,16
5038.0,2843.0,0.8393898010253906,0.1025421030819416,245.tiff,default_51,17
5956.0,1894.0,0.8234957456588745,0.10253796563125574,245.tiff,default_51,18
5134.0,3077.0,0.8663097620010376,0.1024417603531709,245.tiff,default_51,19
4247.0,4643.0,0.9191048741340637,0.1016849749076825,245.tiff,default_51,20
2876.0,1362.0,0.8406791090965271,0.1014358409322225,245.tiff,default_51,21
1555.0,2817.0,0.8594869375228882,0.10114712669299199,245.tiff,default_51,22
3044.0,3439.0,0.8255287408828735,0.10096523529635026,245.tiff,default_51,23
2704.0,1290.0,0.8140866756439209,0.09998180482249994,245.tiff,default_51,24
2321.0,2125.0,0.8655384182929993,0.09993076427624775,245.tiff,default_51,25
4967.0,3316.0,0.9065662026405334,0.09960800615640787,245.tiff,default_51,26
3705.0,3407.0,0.9412235021591187,0.09914405503525184,245.tiff,default_51,27
3263.0,4876.0,0.8588820099830627,0.09899434581972086,245.tiff,default_51,28
3540.0,514.0,0.8244346380233765,0.09894565343856812,245.tiff,default_51,29
3536.0,4928.0,0.9647359848022461,0.09834576323628426,245.tiff,default_51,30
5055.0,4010.0,0.8992639780044556,0.09732695250557019,245.tiff,default_51,31
2909.0,4142.0,0.9255298972129822,0.0969736099243164,245.tiff,default_51,32
5327.0,2667.0,0.8399021625518799,0.0969537719224508,245.tiff,default_51,33
5834.0,4422.0,0.8206474781036377,0.09686753881665376,245.tiff,default_51,34
1706.0,4475.0,0.8886290192604065,0.09668378898730645,245.tiff,default_51,35
5776.0,297.0,0.9221290946006775,0.09650456578685687,245.tiff,default_51,36
5337.0,2796.0,0.9354550242424011,0.09634313912918935,245.tiff,default_51,37
6530.0,1183.0,0.8740719556808472,0.09623604242045146,245.tiff,default_51,38
2111.0,4024.0,0.817707359790802,0.09616302363574505,245.tiff,default_51,39
2751.0,1189.0,0.8830153942108154,0.09613321953668044,245.tiff,default_51,40
2974.0,2536.0,0.8655630350112915,0.09599176897452427,245.tiff,default_51,41
4738.0,3414.0,0.8241870999336243,0.09542842303904203,245.tiff,default_51,42
3925.0,4786.0,0.814066469669342,0.09542613453589953,245.tiff,default_51,43
5659.0,3852.0,0.8711286783218384,0.0952472052608545,245.tiff,default_51,44
5757.0,1385.0,0.8573876619338989,0.09514359227166726,245.tiff,default_51,45
2220.0,1518.0,0.8243980407714844,0.09470607959307158,245.tiff,default_51,46
1361.0,2133.0,0.8383540511131287,0.09466130724893167,245.tiff,default_51,47
4378.0,2594.0,0.8535127639770508,0.09431386418067492,245.tiff,default_51,48
4270.0,2592.0,0.8204662799835205,0.09387195328107246,245.tiff,default_51,49
6114.0,4395.0,0.8276121020317078,0.09381085063975592,245.tiff,default_51,50
2298.0,1706.0,0.8485701084136963,0.09351221024990082,245.tiff,default_51,51
1354.0,1016.0,0.8109121918678284,0.09320078403330766,245.tiff,default_51,52
429.0,2573.0,0.8692082762718201,0.09271272257543527,245.tiff,default_51,53
4785.0,2939.0,0.8290722966194153,0.092188031025804,245.tiff,default_51,54
5927.0,3232.0,0.813827633857727,0.09182342270819041,245.tiff,default_51,55
901.0,4279.0,0.8288875222206116,0.0914786617916364,245.tiff,default_51,56
5060.0,2443.0,0.9445237517356873,0.09121240933354084,245.tiff,default_51,57
233.0,2823.0,0.8330093622207642,0.09071581710416537,245.tiff,default_51,58
6049.0,2700.0,0.8917247653007507,0.08994478534620542,245.tiff,default_51,59
3546.0,1994.0,0.8745561242103577,0.08989028343214439,245.tiff,default_51,60
2262.0,1711.0,0.8408958315849304,0.089810727422054,245.tiff,default_51,61
3252.0,3942.0,0.859146237373352,0.08956348838714454,245.tiff,default_51,62
2916.0,1311.0,0.9189796447753906,0.08939724295185163,245.tiff,default_51,63
5308.0,4695.0,0.826817512512207,0.08871119288870921,245.tiff,default_51,64
2888.0,3544.0,0.8164461255073547,0.0883342042278785,245.tiff,default_51,65
3567.0,2619.0,0.8130996823310852,0.08803105342846651,245.tiff,default_51,66
2984.0,174.0,0.8161744475364685,0.08762920140646971,245.tiff,default_51,67
2867.0,1153.0,0.9591276049613953,0.08720296323299408,245.tiff,default_51,68
3588.0,1293.0,0.8594841361045837,0.08672702194979558,245.tiff,default_51,69
5960.0,1496.0,0.8271218538284302,0.08642236011532636,245.tiff,default_51,70
4015.0,528.0,0.8268166184425354,0.08615620815410063,245.tiff,default_51,71
3619.0,1720.0,0.8653923273086548,0.08595556914806365,245.tiff,default_51,72
1732.0,2808.0,0.8201860189437866,0.08531120926714861,245.tiff,default_51,73
1094.0,4165.0,0.8364540934562683,0.08528937898003137,245.tiff,default_51,74
6058.0,3525.0,0.8839082717895508,0.08512947484850883,245.tiff,default_51,75
5005.0,1579.0,0.8411453366279602,0.08512347684456752,245.tiff,default_51,76
1028.0,1442.0,0.8286070227622986,0.08487681563083942,245.tiff,default_51,77
1270.0,1048.0,0.9639350771903992,0.08434726793605547,245.tiff,default_51,78
