check,severity,file_name,seed_index,condition,passed,detail
od_no_nan,halt,245.tiff,0,mass_only,True,
od_no_nan,halt,245.tiff,0,mass_only,True,
od_no_nan,halt,245.tiff,0,fill_alpha_1,True,
od_no_nan,halt,245.tiff,0,fill_alpha_1,True,
od_no_nan,halt,245.tiff,1,default_51,True,
od_no_nan,halt,245.tiff,1,default_51,True,
od_no_nan,halt,245.tiff,1,fill_alpha_0,True,
od_no_nan,halt,245.tiff,1,fill_alpha_0,True,
od_no_nan,halt,245.tiff,1,mass_only,True,
od_no_nan,halt,245.tiff,1,mass_only,True,
od_no_nan,halt,245.tiff,1,fill_alpha_1,True,
od_no_nan,halt,245.tiff,1,fill_alpha_1,True,
od_no_nan,halt,245.tiff,2,default_51,True,
od_no_nan,halt,245.tiff,2,default_51,True,
od_no_nan,halt,245.tiff,2,fill_alpha_0,True,
od_no_nan,halt,245.tiff,2,fill_alpha_0,True,
od_no_nan,halt,245.tiff,2,mass_only,True,
od_no_nan,halt,245.tiff,2,mass_only,True,
od_no_nan,halt,245.tiff,2,fill_alpha_1,True,
od_no_nan,halt,245.tiff,2,fill_alpha_1,True,
od_no_nan,halt,246.tiff,0,default_51,True,
od_no_nan,halt,246.tiff,0,default_51,True,
od_no_nan,halt,246.tiff,0,fill_alpha_0,True,
od_no_nan,halt,246.tiff,0,fill_alpha_0,True,
od_no_nan,halt,246.tiff,0,mass_only,True,
od_no_nan,halt,246.tiff,0,mass_only,True,
od_no_nan,halt,246.tiff,0,fill_alpha_1,True,
od_no_nan,halt,246.tiff,0,fill_alpha_1,True,
od_no_nan,halt,246.tiff,1,default_51,True,
od_no_nan,halt,246.tiff,1,default_51,True,
od_no_nan,halt,246.tiff,1,fill_alpha_0,True,
od_no_nan,halt,246.tiff,1,fill_alpha_0,True,
od_no_nan,halt,246.tiff,1,mass_only,True,
od_no_nan,halt,246.tiff,1,mass_only,True,
od_no_nan,halt,246.tiff,1,fill_alpha_1,True,
od_no_nan,halt,246.tiff,1,fill_alpha_1,True,
od_no_nan,halt,246.tiff,2,default_51,True,
od_no_nan,halt,246.tiff,2,default_51,True,
od_no_nan,halt,246.tiff,2,fill_alpha_0,True,
od_no_nan,halt,246.tiff,2,fill_alpha_0,True,
od_no_nan,halt,246.tiff,2,mass_only,True,
od_no_nan,halt,246.tiff,2,mass_only,True,
od_no_nan,halt,246.tiff,2,fill_alpha_1,True,
od_no_nan,halt,246.tiff,2,fill_alpha_1,True,
od_no_nan,halt,249.tiff,0,default_51,True,
od_no_nan,halt,249.tiff,0,default_51,True,
od_no_nan,halt,249.tiff,0,fill_alpha_0,True,
od_no_nan,halt,249.tiff,0,fill_alpha_0,True,
od_no_nan,halt,249.tiff,0,mass_only,True,
od_no_nan,halt,249.tiff,0,mass_only,True,
od_no_nan,halt,249.tiff,0,fill_alpha_1,True,
od_no_nan,halt,249.tiff,0,fill_alpha_1,True,
od_no_nan,halt,249.tiff,1,default_51,True,
od_no_nan,halt,249.tiff,1,default_51,True,
od_no_nan,halt,249.tiff,1,fill_alpha_0,True,
od_no_nan,halt,249.tiff,1,fill_alpha_0,True,
od_no_nan,halt,249.tiff,1,mass_only,True,
od_no_nan,halt,249.tiff,1,mass_only,True,
od_no_nan,halt,249.tiff,1,fill_alpha_1,True,
od_no_nan,halt,249.tiff,1,fill_alpha_1,True,
od_no_nan,halt,249.tiff,2,default_51,True,
od_no_nan,halt,249.tiff,2,default_51,True,
od_no_nan,halt,249.tiff,2,fill_alpha_0,True,
od_no_nan,halt,249.tiff,2,fill_alpha_0,True,
od_no_nan,halt,249.tiff,2,mass_only,True,
od_no_nan,halt,249.tiff,2,mass_only,True,
od_no_nan,halt,249.tiff,2,fill_alpha_1,True,
od_no_nan,halt,249.tiff,2,fill_alpha_1,True,
od_no_nan,halt,284.tiff,0,default_51,True,
od_no_nan,halt,284.tiff,0,default_51,True,
od_no_nan,halt,284.tiff,0,fill_alpha_0,True,
od_no_nan,halt,284.tiff,0,fill_alpha_0,True,
od_no_nan,halt,284.tiff,0,mass_only,True,
od_no_nan,halt,284.tiff,0,mass_only,True,
od_no_nan,halt,284.tiff,0,fill_alpha_1,True,
od_no_nan,halt,284.tiff,0,fill_alpha_1,True,
od_no_nan,halt,284.tiff,1,default_51,True,
od_no_nan,halt,284.tiff,1,default_51,True,
od_no_nan,halt,284.tiff,1,fill_alpha_0,True,
od_no_nan,halt,284.tiff,1,fill_alpha_0,True,
od_no_nan,halt,284.tiff,1,mass_only,True,
od_no_nan,halt,284.tiff,1,mass_only,True,
od_no_nan,halt,284.tiff,1,fill_alpha_1,True,
od_no_nan,halt,284.tiff,1,fill_alpha_1,True,
od_no_nan,halt,284.tiff,2,default_51,True,
od_no_nan,halt,284.tiff,2,default_51,True,
od_no_nan,halt,284.tiff,2,fill_alpha_0,True,
od_no_nan,halt,284.tiff,2,fill_alpha_0,True,
od_no_nan,halt,284.tiff,2,mass_only,True,
od_no_nan,halt,284.tiff,2,mass_only,True,
od_no_nan,halt,284.tiff,2,fill_alpha_1,True,
od_no_nan,halt,284.tiff,2,fill_alpha_1,True,
od_no_nan,halt,289.tiff,0,default_51,True,
od_no_nan,halt,289.tiff,0,default_51,True,
od_no_nan,halt,289.tiff,0,fill_alpha_0,True,
od_no_nan,halt,289.tiff,0,fill_alpha_0,True,
od_no_nan,halt,289.tiff,0,mass_only,True,
od_no_nan,halt,289.tiff,0,mass_only,True,
od_no_nan,halt,289.tiff,0,fill_alpha_1,True,
od_no_nan,halt,289.tiff,0,fill_alpha_1,True,
od_no_nan,halt,289.tiff,1,default_51,True,
od_no_nan,halt,289.tiff,1,default_51,True,
od_no_nan,halt,289.tiff,1,fill_alpha_0,True,
od_no_nan,halt,289.tiff,1,fill_alpha_0,True,
od_no_nan,halt,289.tiff,1,mass_only,True,
od_no_nan,halt,289.tiff,1,mass_only,True,
od_no_nan,halt,289.tiff,1,fill_alpha_1,True,
od_no_nan,halt,289.tiff,1,fill_alpha_1,True,
od_no_nan,halt,289.tiff,2,default_51,True,
od_no_nan,halt,289.tiff,2,default_51,True,
od_no_nan,halt,289.tiff,2,fill_alpha_0,True,
od_no_nan,halt,289.tiff,2,fill_alpha_0,True,
od_no_nan,halt,289.tiff,2,mass_only,True,
od_no_nan,halt,289.tiff,2,mass_only,True,
od_no_nan,halt,289.tiff,2,fill_alpha_1,True,
od_no_nan,halt,289.tiff,2,fill_alpha_1,True,
od_no_nan,halt,291.tiff,0,default_51,True,
od_no_nan,halt,291.tiff,0,default_51,True,
od_no_nan,halt,291.tiff,0,fill_alpha_0,True,
od_no_nan,halt,291.tiff,0,fill_alpha_0,True,
od_no_nan,halt,291.tiff,0,mass_only,True,
od_no_nan,halt,291.tiff,0,mass_only,True,
od_no_nan,halt,291.tiff,0,fill_alpha_1,True,
od_no_nan,halt,291.tiff,0,fill_alpha_1,True,
od_no_nan,halt,291.tiff,1,default_51,True,
od_no_nan,halt,291.tiff,1,default_51,True,
od_no_nan,halt,291.tiff,1,fill_alpha_0,True,
od_no_nan,halt,291.tiff,1,fill_alpha_0,True,
od_no_nan,halt,291.tiff,1,mass_only,True,
od_no_nan,halt,291.tiff,1,mass_only,True,
od_no_nan,halt,291.tiff,1,fill_alpha_1,True,
od_no_nan,halt,291.tiff,1,fill_alpha_1,True,
od_no_nan,halt,291.tiff,2,default_51,True,
od_no_nan,halt,291.tiff,2,default_51,True,
od_no_nan,halt,291.tiff,2,fill_alpha_0,True,
od_no_nan,halt,291.tiff,2,fill_alpha_0,True,
od_no_nan,halt,291.tiff,2,mass_only,True,
od_no_nan,halt,291.tiff,2,mass_only,True,
od_no_nan,halt,291.tiff,2,fill_alpha_1,True,
od_no_nan,halt,291.tiff,2,fill_alpha_1,True,
od_no_nan,halt,293.tiff,0,default_51,True,
od_no_nan,halt,293.tiff,0,default_51,True,
od_no_nan,halt,293.tiff,0,fill_alpha_0,True,
od_no_nan,halt,293.tiff,0,fill_alpha_0,True,
od_no_nan,halt,293.tiff,0,mass_only,True,
od_no_nan,halt,293.tiff,0,mass_only,True,
od_no_nan,halt,293.tiff,0,fill_alpha_1,True,
od_no_nan,halt,293.tiff,0,fill_alpha_1,True,
od_no_nan,halt,293.tiff,1,default_51,True,
od_no_nan,halt,293.tiff,1,default_51,True,
od_no_nan,halt,293.tiff,1,fill_alpha_0,True,
od_no_nan,halt,293.tiff,1,fill_alpha_0,True,
od_no_nan,halt,293.tiff,1,mass_only,True,
od_no_nan,halt,293.tiff,1,mass_only,True,
od_no_nan,halt,293.tiff,1,fill_alpha_1,True,
od_no_nan,halt,293.tiff,1,fill_alpha_1,True,
od_no_nan,halt,293.tiff,2,default_51,True,
od_no_nan,halt,293.tiff,2,default_51,True,
od_no_nan,halt,293.tiff,2,fill_alpha_0,True,
od_no_nan,halt,293.tiff,2,fill_alpha_0,True,
od_no_nan,halt,293.tiff,2,mass_only,True,
od_no_nan,halt,293.tiff,2,mass_only,True,
od_no_nan,halt,293.tiff,2,fill_alpha_1,True,
od_no_nan,halt,293.tiff,2,fill_alpha_1,True,
od_no_nan,halt,459.tiff,0,default_51,True,
od_no_nan,halt,459.tiff,0,default_51,True,
od_no_nan,halt,459.tiff,0,fill_alpha_0,True,
od_no_nan,halt,459.tiff,0,fill_alpha_0,True,
od_no_nan,halt,459.tiff,0,mass_only,True,
od_no_nan,halt,459.tiff,0,mass_only,True,
od_no_nan,halt,459.tiff,0,fill_alpha_1,True,
od_no_nan,halt,459.tiff,0,fill_alpha_1,True,
od_no_nan,halt,459.tiff,1,default_51,True,
od_no_nan,halt,459.tiff,1,default_51,True,
od_no_nan,halt,459.tiff,1,fill_alpha_0,True,
od_no_nan,halt,459.tiff,1,fill_alpha_0,True,
od_no_nan,halt,459.tiff,1,mass_only,True,
od_no_nan,halt,459.tiff,1,mass_only,True,
od_no_nan,halt,459.tiff,1,fill_alpha_1,True,
od_no_nan,halt,459.tiff,1,fill_alpha_1,True,
od_no_nan,halt,459.tiff,2,default_51,True,
od_no_nan,halt,459.tiff,2,default_51,True,
od_no_nan,halt,459.tiff,2,fill_alpha_0,True,
od_no_nan,halt,459.tiff,2,fill_alpha_0,True,
od_no_nan,halt,459.tiff,2,mass_only,True,
od_no_nan,halt,459.tiff,2,mass_only,True,
od_no_nan,halt,459.tiff,2,fill_alpha_1,True,
od_no_nan,halt,459.tiff,2,fill_alpha_1,True,
od_no_nan,halt,460.tiff,0,default_51,True,
od_no_nan,halt,460.tiff,0,default_51,True,
od_no_nan,halt,460.tiff,0,fill_alpha_0,True,
od_no_nan,halt,460.tiff,0,fill_alpha_0,True,
od_no_nan,halt,460.tiff,0,mass_only,True,
od_no_nan,halt,460.tiff,0,mass_only,True,
od_no_nan,halt,460.tiff,0,fill_alpha_1,True,
od_no_nan,halt,460.tiff,0,fill_alpha_1,True,
od_no_nan,halt,460.tiff,1,default_51,True,
od_no_nan,halt,460.tiff,1,default_51,True,
od_no_nan,halt,460.tiff,1,fill_alpha_0,True,
od_no_nan,halt,460.tiff,1,fill_alpha_0,True,
od_no_nan,halt,460.tiff,1,mass_only,True,
od_no_nan,halt,460.tiff,1,mass_only,True,
od_no_nan,halt,460.tiff,1,fill_alpha_1,True,
od_no_nan,halt,460.tiff,1,fill_alpha_1,True,
od_no_nan,halt,460.tiff,2,default_51,True,
od_no_nan,halt,460.tiff,2,default_51,True,
od_no_nan,halt,460.tiff,2,fill_alpha_0,True,
od_no_nan,halt,460.tiff,2,fill_alpha_0,True,
od_no_nan,halt,460.tiff,2,mass_only,True,
od_no_nan,halt,460.tiff,2,mass_only,True,
od_no_nan,halt,460.tiff,2,fill_alpha_1,True,
od_no_nan,halt,460.tiff,2,fill_alpha_1,True,
od_no_nan,halt,410.tiff,0,default_51,True,
od_no_nan,halt,410.tiff,0,default_51,True,
od_no_nan,halt,410.tiff,0,fill_alpha_0,True,
od_no_nan,halt,410.tiff,0,fill_alpha_0,True,
od_no_nan,halt,410.tiff,0,mass_only,True,
od_no_nan,halt,410.tiff,0,mass_only,True,
od_no_nan,halt,410.tiff,0,fill_alpha_1,True,
od_no_nan,halt,410.tiff,0,fill_alpha_1,True,
od_no_nan,halt,410.tiff,1,default_51,True,
od_no_nan,halt,410.tiff,1,default_51,True,
od_no_nan,halt,410.tiff,1,fill_alpha_0,True,
od_no_nan,halt,410.tiff,1,fill_alpha_0,True,
od_no_nan,halt,410.tiff,1,mass_only,True,
od_no_nan,halt,410.tiff,1,mass_only,True,
od_no_nan,halt,410.tiff,1,fill_alpha_1,True,
od_no_nan,halt,410.tiff,1,fill_alpha_1,True,
od_no_nan,halt,410.tiff,2,default_51,True,
od_no_nan,halt,410.tiff,2,default_51,True,
od_no_nan,halt,410.tiff,2,fill_alpha_0,True,
od_no_nan,halt,410.tiff,2,fill_alpha_0,True,
od_no_nan,halt,410.tiff,2,mass_only,True,
od_no_nan,halt,410.tiff,2,mass_only,True,
od_no_nan,halt,410.tiff,2,fill_alpha_1,True,
od_no_nan,halt,410.tiff,2,fill_alpha_1,True,
od_no_nan,halt,425.tiff,0,default_51,True,
od_no_nan,halt,425.tiff,0,default_51,True,
od_no_nan,halt,425.tiff,0,fill_alpha_0,True,
od_no_nan,halt,425.tiff,0,fill_alpha_0,True,
od_no_nan,halt,425.tiff,0,mass_only,True,
od_no_nan,halt,425.tiff,0,mass_only,True,
od_no_nan,halt,425.tiff,0,fill_alpha_1,True,
od_no_nan,halt,425.tiff,0,fill_alpha_1,True,
od_no_nan,halt,425.tiff,1,default_51,True,
od_no_nan,halt,425.tiff,1,default_51,True,
od_no_nan,halt,425.tiff,1,fill_alpha_0,True,
od_no_nan,halt,425.tiff,1,fill_alpha_0,True,
od_no_nan,halt,425.tiff,1,mass_only,True,
od_no_nan,halt,425.tiff,1,mass_only,True,
od_no_nan,halt,425.tiff,1,fill_alpha_1,True,
od_no_nan,halt,425.tiff,1,fill_alpha_1,True,
od_no_nan,halt,425.tiff,2,default_51,True,
od_no_nan,halt,425.tiff,2,default_51,True,
od_no_nan,halt,425.tiff,2,fill_alpha_0,True,
od_no_nan,halt,425.tiff,2,fill_alpha_0,True,
od_no_nan,halt,425.tiff,2,mass_only,True,
od_no_nan,halt,425.tiff,2,mass_only,True,
od_no_nan,halt,425.tiff,2,fill_alpha_1,True,
od_no_nan,halt,425.tiff,2,fill_alpha_1,True,
od_no_nan,halt,435.tiff,0,default_51,True,
od_no_nan,halt,435.tiff,0,default_51,True,
od_no_nan,halt,435.tiff,0,fill_alpha_0,True,
od_no_nan,halt,435.tiff,0,fill_alpha_0,True,
od_no_nan,halt,435.tiff,0,mass_only,True,
od_no_nan,halt,435.tiff,0,mass_only,True,
od_no_nan,halt,435.tiff,0,fill_alpha_1,True,
od_no_nan,halt,435.tiff,0,fill_alpha_1,True,
od_no_nan,halt,435.tiff,1,default_51,True,
od_no_nan,halt,435.tiff,1,default_51,True,
od_no_nan,halt,435.tiff,1,fill_alpha_0,True,
od_no_nan,halt,435.tiff,1,fill_alpha_0,True,
od_no_nan,halt,435.tiff,1,mass_only,True,
od_no_nan,halt,435.tiff,1,mass_only,True,
od_no_nan,halt,435.tiff,1,fill_alpha_1,True,
od_no_nan,halt,435.tiff,1,fill_alpha_1,True,
od_no_nan,halt,435.tiff,2,default_51,True,
od_no_nan,halt,435.tiff,2,default_51,True,
od_no_nan,halt,435.tiff,2,fill_alpha_0,True,
od_no_nan,halt,435.tiff,2,fill_alpha_0,True,
od_no_nan,halt,435.tiff,2,mass_only,True,
od_no_nan,halt,435.tiff,2,mass_only,True,
od_no_nan,halt,435.tiff,2,fill_alpha_1,True,
od_no_nan,halt,435.tiff,2,fill_alpha_1,True,
od_no_nan,halt,462.tiff,0,default_51,True,
od_no_nan,halt,462.tiff,0,default_51,True,
od_no_nan,halt,462.tiff,0,fill_alpha_0,True,
od_no_nan,halt,462.tiff,0,fill_alpha_0,True,
od_no_nan,halt,462.tiff,0,mass_only,True,
od_no_nan,halt,462.tiff,0,mass_only,True,
od_no_nan,halt,462.tiff,0,fill_alpha_1,True,
od_no_nan,halt,462.tiff,0,fill_alpha_1,True,
od_no_nan,halt,462.tiff,1,default_51,True,
od_no_nan,halt,462.tiff,1,default_51,True,
od_no_nan,halt,462.tiff,1,fill_alpha_0,True,
od_no_nan,halt,462.tiff,1,fill_alpha_0,True,
od_no_nan,halt,462.tiff,1,mass_only,True,
od_no_nan,halt,462.tiff,1,mass_only,True,
od_no_nan,halt,462.tiff,1,fill_alpha_1,True,
od_no_nan,halt,462.tiff,1,fill_alpha_1,True,
od_no_nan,halt,462.tiff,2,default_51,True,
od_no_nan,halt,462.tiff,2,default_51,True,
od_no_nan,halt,462.tiff,2,fill_alpha_0,True,
od_no_nan,halt,462.tiff,2,fill_alpha_0,True,
od_no_nan,halt,462.tiff,2,mass_only,True,
od_no_nan,halt,462.tiff,2,mass_only,True,
od_no_nan,halt,462.tiff,2,fill_alpha_1,True,
od_no_nan,halt,462.tiff,2,fill_alpha_1,True,
od_no_nan,halt,499.tiff,0,default_51,True,
od_no_nan,halt,499.tiff,0,default_51,True,
od_no_nan,halt,499.tiff,0,fill_alpha_0,True,
od_no_nan,halt,499.tiff,0,fill_alpha_0,True,
od_no_nan,halt,499.tiff,0,mass_only,True,
od_no_nan,halt,499.tiff,0,mass_only,True,
od_no_nan,halt,499.tiff,0,fill_alpha_1,True,
od_no_nan,halt,499.tiff,0,fill_alpha_1,True,
od_no_nan,halt,499.tiff,1,default_51,True,
od_no_nan,halt,499.tiff,1,default_51,True,
od_no_nan,halt,499.tiff,1,fill_alpha_0,True,
od_no_nan,halt,499.tiff,1,fill_alpha_0,True,
od_no_nan,halt,499.tiff,1,mass_only,True,
od_no_nan,halt,499.tiff,1,mass_only,True,
od_no_nan,halt,499.tiff,1,fill_alpha_1,True,
od_no_nan,halt,499.tiff,1,fill_alpha_1,True,
od_no_nan,halt,499.tiff,2,default_51,True,
od_no_nan,halt,499.tiff,2,default_51,True,
od_no_nan,halt,499.tiff,2,fill_alpha_0,True,
od_no_nan,halt,499.tiff,2,fill_alpha_0,True,
od_no_nan,halt,499.tiff,2,mass_only,True,
od_no_nan,halt,499.tiff,2,mass_only,True,
od_no_nan,halt,499.tiff,2,fill_alpha_1,True,
od_no_nan,halt,499.tiff,2,fill_alpha_1,True,
od_no_nan,halt,013.tiff,0,default_51,True,
od_no_nan,halt,013.tiff,0,default_51,True,
od_no_nan,halt,013.tiff,0,fill_alpha_0,True,
od_no_nan,halt,013.tiff,0,fill_alpha_0,True,
od_no_nan,halt,013.tiff,0,mass_only,True,
od_no_nan,halt,013.tiff,0,mass_only,True,
od_no_nan,halt,013.tiff,0,fill_alpha_1,True,
od_no_nan,halt,013.tiff,0,fill_alpha_1,True,
od_no_nan,halt,013.tiff,1,default_51,True,
od_no_nan,halt,013.tiff,1,default_51,True,
od_no_nan,halt,013.tiff,1,fill_alpha_0,True,
od_no_nan,halt,013.tiff,1,fill_alpha_0,True,
od_no_nan,halt,013.tiff,1,mass_only,True,
od_no_nan,halt,013.tiff,1,mass_only,True,
od_no_nan,halt,013.tiff,1,fill_alpha_1,True,
od_no_nan,halt,013.tiff,1,fill_alpha_1,True,
od_no_nan,halt,013.tiff,2,default_51,True,
od_no_nan,halt,013.tiff,2,default_51,True,
od_no_nan,halt,013.tiff,2,fill_alpha_0,True,
od_no_nan,halt,013.tiff,2,fill_alpha_0,True,
od_no_nan,halt,013.tiff,2,mass_only,True,
od_no_nan,halt,013.tiff,2,mass_only,True,
od_no_nan,halt,013.tiff,2,fill_alpha_1,True,
od_no_nan,halt,013.tiff,2,fill_alpha_1,True,
od_no_nan,halt,094.tiff,0,default_51,True,
od_no_nan,halt,094.tiff,0,default_51,True,
od_no_nan,halt,094.tiff,0,fill_alpha_0,True,
od_no_nan,halt,094.tiff,0,fill_alpha_0,True,
od_no_nan,halt,094.tiff,0,mass_only,True,
od_no_nan,halt,094.tiff,0,mass_only,True,
od_no_nan,halt,094.tiff,0,fill_alpha_1,True,
od_no_nan,halt,094.tiff,0,fill_alpha_1,True,
od_no_nan,halt,094.tiff,1,default_51,True,
od_no_nan,halt,094.tiff,1,default_51,True,
od_no_nan,halt,094.tiff,1,fill_alpha_0,True,
od_no_nan,halt,094.tiff,1,fill_alpha_0,True,
od_no_nan,halt,094.tiff,1,mass_only,True,
od_no_nan,halt,094.tiff,1,mass_only,True,
od_no_nan,halt,094.tiff,1,fill_alpha_1,True,
od_no_nan,halt,094.tiff,1,fill_alpha_1,True,
od_no_nan,halt,094.tiff,2,default_51,True,
od_no_nan,halt,094.tiff,2,default_51,True,
od_no_nan,halt,094.tiff,2,fill_alpha_0,True,
od_no_nan,halt,094.tiff,2,fill_alpha_0,True,
od_no_nan,halt,094.tiff,2,mass_only,True,
od_no_nan,halt,094.tiff,2,mass_only,True,
od_no_nan,halt,094.tiff,2,fill_alpha_1,True,
od_no_nan,halt,094.tiff,2,fill_alpha_1,True,
od_no_nan,halt,007.tiff,0,default_51,True,
od_no_nan,halt,007.tiff,0,default_51,True,
od_no_nan,halt,007.tiff,0,fill_alpha_0,True,
od_no_nan,halt,007.tiff,0,fill_alpha_0,True,
od_no_nan,halt,007.tiff,0,mass_only,True,
od_no_nan,halt,007.tiff,0,mass_only,True,
od_no_nan,halt,007.tiff,0,fill_alpha_1,True,
od_no_nan,halt,007.tiff,0,fill_alpha_1,True,
od_no_nan,halt,007.tiff,1,default_51,True,
od_no_nan,halt,007.tiff,1,default_51,True,
od_no_nan,halt,007.tiff,1,fill_alpha_0,True,
od_no_nan,halt,007.tiff,1,fill_alpha_0,True,
od_no_nan,halt,007.tiff,1,mass_only,True,
od_no_nan,halt,007.tiff,1,mass_only,True,
od_no_nan,halt,007.tiff,1,fill_alpha_1,True,
od_no_nan,halt,007.tiff,1,fill_alpha_1,True,
od_no_nan,halt,007.tiff,2,default_51,True,
od_no_nan,halt,007.tiff,2,default_51,True,
od_no_nan,halt,007.tiff,2,fill_alpha_0,True,
od_no_nan,halt,007.tiff,2,fill_alpha_0,True,
od_no_nan,halt,007.tiff,2,mass_only,True,
od_no_nan,halt,007.tiff,2,mass_only,True,
od_no_nan,halt,007.tiff,2,fill_alpha_1,True,
od_no_nan,halt,007.tiff,2,fill_alpha_1,True,
od_no_nan,halt,072.tiff,0,default_51,True,
od_no_nan,halt,072.tiff,0,default_51,True,
od_no_nan,halt,072.tiff,0,fill_alpha_0,True,
od_no_nan,halt,072.tiff,0,fill_alpha_0,True,
od_no_nan,halt,072.tiff,0,mass_only,True,
od_no_nan,halt,072.tiff,0,mass_only,True,
od_no_nan,halt,072.tiff,0,fill_alpha_1,True,
od_no_nan,halt,072.tiff,0,fill_alpha_1,True,
od_no_nan,halt,072.tiff,1,default_51,True,
od_no_nan,halt,072.tiff,1,default_51,True,
od_no_nan,halt,072.tiff,1,fill_alpha_0,True,
od_no_nan,halt,072.tiff,1,fill_alpha_0,True,
od_no_nan,halt,072.tiff,1,mass_only,True,
od_no_nan,halt,072.tiff,1,mass_only,True,
od_no_nan,halt,072.tiff,1,fill_alpha_1,True,
od_no_nan,halt,072.tiff,1,fill_alpha_1,True,
od_no_nan,halt,072.tiff,2,default_51,True,
od_no_nan,halt,072.tiff,2,default_51,True,
od_no_nan,halt,072.tiff,2,fill_alpha_0,True,
od_no_nan,halt,072.tiff,2,fill_alpha_0,True,
od_no_nan,halt,072.tiff,2,mass_only,True,
od_no_nan,halt,072.tiff,2,mass_only,True,
od_no_nan,halt,072.tiff,2,fill_alpha_1,True,
od_no_nan,halt,072.tiff,2,fill_alpha_1,True,
od_no_nan,halt,100.tiff,0,default_51,True,
od_no_nan,halt,100.tiff,0,default_51,True,
od_no_nan,halt,100.tiff,0,fill_alpha_0,True,
od_no_nan,halt,100.tiff,0,fill_alpha_0,True,
od_no_nan,halt,100.tiff,0,mass_only,True,
od_no_nan,halt,100.tiff,0,mass_only,True,
od_no_nan,halt,100.tiff,0,fill_alpha_1,True,
od_no_nan,halt,100.tiff,0,fill_alpha_1,True,
od_no_nan,halt,100.tiff,1,default_51,True,
od_no_nan,halt,100.tiff,1,default_51,True,
od_no_nan,halt,100.tiff,1,fill_alpha_0,True,
od_no_nan,halt,100.tiff,1,fill_alpha_0,True,
od_no_nan,halt,100.tiff,1,mass_only,True,
od_no_nan,halt,100.tiff,1,mass_only,True,
od_no_nan,halt,100.tiff,1,fill_alpha_1,True,
od_no_nan,halt,100.tiff,1,fill_alpha_1,True,
od_no_nan,halt,100.tiff,2,default_51,True,
od_no_nan,halt,100.tiff,2,default_51,True,
od_no_nan,halt,100.tiff,2,fill_alpha_0,True,
od_no_nan,halt,100.tiff,2,fill_alpha_0,True,
od_no_nan,halt,100.tiff,2,mass_only,True,
od_no_nan,halt,100.tiff,2,mass_only,True,
od_no_nan,halt,100.tiff,2,fill_alpha_1,True,
od_no_nan,halt,100.tiff,2,fill_alpha_1,True,
od_no_nan,halt,123.tiff,0,default_51,True,
od_no_nan,halt,123.tiff,0,default_51,True,
od_no_nan,halt,123.tiff,0,fill_alpha_0,True,
od_no_nan,halt,123.tiff,0,fill_alpha_0,True,
od_no_nan,halt,123.tiff,0,mass_only,True,
od_no_nan,halt,123.tiff,0,mass_only,True,
od_no_nan,halt,123.tiff,0,fill_alpha_1,True,
od_no_nan,halt,123.tiff,0,fill_alpha_1,True,
od_no_nan,halt,123.tiff,1,default_51,True,
od_no_nan,halt,123.tiff,1,default_51,True,
od_no_nan,halt,123.tiff,1,fill_alpha_0,True,
od_no_nan,halt,123.tiff,1,fill_alpha_0,True,
od_no_nan,halt,123.tiff,1,mass_only,True,
od_no_nan,halt,123.tiff,1,mass_only,True,
od_no_nan,halt,123.tiff,1,fill_alpha_1,True,
od_no_nan,halt,123.tiff,1,fill_alpha_1,True,
od_no_nan,halt,123.tiff,2,default_51,True,
od_no_nan,halt,123.tiff,2,default_51,True,
od_no_nan,halt,123.tiff,2,fill_alpha_0,True,
od_no_nan,halt,123.tiff,2,fill_alpha_0,True,
od_no_nan,halt,123.tiff,2,mass_only,True,
od_no_nan,halt,123.tiff,2,mass_only,True,
od_no_nan,halt,123.tiff,2,fill_alpha_1,True,
od_no_nan,halt,123.tiff,2,fill_alpha_1,True,
od_no_nan,halt,128.tiff,0,default_51,True,
od_no_nan,halt,128.tiff,0,default_51,True,
od_no_nan,halt,128.tiff,0,fill_alpha_0,True,
od_no_nan,halt,128.tiff,0,fill_alpha_0,True,
od_no_nan,halt,128.tiff,0,mass_only,True,
od_no_nan,halt,128.tiff,0,mass_only,True,
od_no_nan,halt,128.tiff,0,fill_alpha_1,True,
od_no_nan,halt,128.tiff,0,fill_alpha_1,True,
od_no_nan,halt,128.tiff,1,default_51,True,
od_no_nan,halt,128.tiff,1,default_51,True,
od_no_nan,halt,128.tiff,1,fill_alpha_0,True,
od_no_nan,halt,128.tiff,1,fill_alpha_0,True,
od_no_nan,halt,128.tiff,1,mass_only,True,
od_no_nan,halt,128.tiff,1,mass_only,True,
od_no_nan,halt,128.tiff,1,fill_alpha_1,True,
od_no_nan,halt,128.tiff,1,fill_alpha_1,True,
od_no_nan,halt,128.tiff,2,default_51,True,
od_no_nan,halt,128.tiff,2,default_51,True,
od_no_nan,halt,128.tiff,2,fill_alpha_0,True,
od_no_nan,halt,128.tiff,2,fill_alpha_0,True,
od_no_nan,halt,128.tiff,2,mass_only,True,
od_no_nan,halt,128.tiff,2,mass_only,True,
od_no_nan,halt,128.tiff,2,fill_alpha_1,True,
od_no_nan,halt,128.tiff,2,fill_alpha_1,True,
od_no_nan,halt,529.tiff,0,default_51,True,
od_no_nan,halt,529.tiff,0,default_51,True,
od_no_nan,halt,529.tiff,0,fill_alpha_0,True,
