file_name,ann_id,tumor_type,bucket,bin_accepted,bin_reject_reason,bin_area,bin_solidity,bin_area_frac,bin_longer_side,bin_threshold,multiotsu_accepted,multiotsu_reject_reason,multiotsu_area,multiotsu_solidity,multiotsu_area_frac,multiotsu_longer_side,multiotsu_looks_merged,frac_0.05_accepted,frac_0.05_reject_reason,frac_0.05_area,frac_0.05_solidity,frac_0.05_area_frac,frac_0.05_longer_side,frac_0.05_looks_merged,frac_0.10_accepted,frac_0.10_reject_reason,frac_0.10_area,frac_0.10_solidity,frac_0.10_area_frac,frac_0.10_longer_side,frac_0.10_looks_merged,frac_0.15_accepted,frac_0.15_reject_reason,frac_0.15_area,frac_0.15_solidity,frac_0.15_area_frac,frac_0.15_longer_side,frac_0.15_looks_merged,frac_0.20_accepted,frac_0.20_reject_reason,frac_0.20_area,frac_0.20_solidity,frac_0.20_area_frac,frac_0.20_longer_side,frac_0.20_looks_merged,frac_0.30_accepted,frac_0.30_reject_reason,frac_0.30_area,frac_0.30_solidity,frac_0.30_area_frac,frac_0.30_longer_side,frac_0.30_looks_merged
300.tiff,14519,canine cutaneous mast cell tumor,control,True,,242.0,0.9063670411985019,0.09304113802383698,26.0,131.0,True,,210.0,0.9051724137931034,0.08073817762399077,26.0,False,True,,236.0,0.8872180451127819,0.09073433294886582,26.0,False,True,,232.0,0.8854961832061069,0.08919646289888504,26.0,False,True,,220.0,0.8695652173913043,0.08458285274894271,26.0,False,True,,212.0,0.8724279835390947,0.08150711264898117,26.0,False,True,,192.0,0.9142857142857143,0.07381776239907728,24.0,False
300.tiff,14520,canine cutaneous mast cell tumor,gap,True,,888.0,0.8783382789317508,0.3414071510957324,36.0,110.0,True,,301.0,0.7149643705463183,0.11572472126105345,27.0,False,True,,815.0,0.839340885684861,0.3133410226835832,36.0,False,True,,726.0,0.8111731843575419,0.279123414071511,36.0,False,True,,644.0,0.767580452920143,0.24759707804690503,36.0,False,True,,531.0,0.8094512195121951,0.2041522491349481,34.0,False,True,,385.0,0.7857142857142857,0.14801999231064975,27.0,False
300.tiff,14521,canine cutaneous mast cell tumor,flagged_accepted,True,,1094.0,0.7447243022464262,0.4206074586697424,51.0,134.0,True,,730.0,0.7917570498915402,0.2806612841214917,35.0,False,True,,1053.0,0.7322670375521557,0.40484429065743943,51.0,True,True,,813.0,0.8033596837944664,0.31257208765859285,35.0,False,True,,760.0,0.8050847457627118,0.29219530949634753,35.0,False,True,,718.0,0.7812840043525572,0.2760476739715494,35.0,False,True,,647.0,0.7302483069977427,0.24875048058439062,34.0,False
300.tiff,14523,canine cutaneous mast cell tumor,gap,True,,928.0,0.755700325732899,0.35678585159554016,43.0,125.0,True,,492.0,0.841025641025641,0.18915801614763553,29.0,False,True,,649.0,0.903899721448468,0.249519415609381,32.0,False,True,,621.0,0.9186390532544378,0.23875432525951557,32.0,False,True,,590.0,0.9161490683229814,0.22683583237216456,30.0,False,True,,558.0,0.8857142857142857,0.21453287197231835,30.0,False,True,,470.0,0.8245614035087719,0.18069973087274124,29.0,False
300.tiff,14524,canine cutaneous mast cell tumor,flagged_accepted,True,,1160.0,0.6987951807228916,0.4459823144944252,51.0,141.0,True,,442.0,0.9484978540772532,0.16993464052287582,26.0,False,True,,791.0,0.8063200815494393,0.30411380238369856,40.0,False,True,,754.0,0.7928496319663512,0.28988850442137637,40.0,False,True,,710.0,0.7785087719298246,0.27297193387158786,36.0,False,True,,665.0,0.7805164319248826,0.25567089580930413,36.0,False,True,,463.0,0.9150197628458498,0.1780084582852749,26.0,False
300.tiff,14525,canine cutaneous mast cell tumor,control,True,,374.0,0.9234567901234568,0.1437908496732026,26.0,146.0,True,,338.0,0.9135135135135135,0.12995001922337562,25.0,False,True,,363.0,0.937984496124031,0.1395617070357555,25.0,False,True,,349.0,0.9381720430107527,0.13417916186082277,25.0,False,True,,341.0,0.9191374663072777,0.1311034217608612,25.0,False,True,,334.0,0.912568306010929,0.12841214917339486,25.0,False,True,,310.0,0.9393939393939394,0.11918492887351019,23.0,False
300.tiff,14526,canine cutaneous mast cell tumor,control,True,,356.0,0.8877805486284289,0.1368704344482891,25.0,151.0,True,,320.0,0.903954802259887,0.12302960399846213,25.0,False,True,,347.0,0.8675,0.13341022683583237,25.0,False,True,,334.0,0.9002695417789758,0.12841214917339486,25.0,False,True,,323.0,0.8997214484679665,0.12418300653594772,25.0,False,True,,310.0,0.8831908831908832,0.11918492887351019,25.0,False,True,,285.0,0.9076433121019108,0.10957324106113034,23.0,False
300.tiff,14527,canine cutaneous mast cell tumor,flagged_accepted,True,,1144.0,0.7777022433718559,0.4398308342945021,45.0,111.0,True,,296.0,0.9278996865203761,0.11380238369857747,26.0,False,True,,1037.0,0.7318278052223006,0.39869281045751637,45.0,True,True,,862.0,0.7171381031613977,0.33141099577085736,44.0,False,True,,668.0,0.7016806722689075,0.2568242983467897,44.0,False,True,,566.0,0.6099137931034483,0.21760861207227988,44.0,False,True,,368.0,0.8699763593380615,0.14148404459823144,26.0,False
300.tiff,14528,canine cutaneous mast cell tumor,no_foreground,False,no_foreground_at_click,,,,,150.0,False,no_foreground_at_click,,,,,,False,no_foreground_at_click,,,,,,False,no_foreground_at_click,,,,,,False,no_foreground_at_click,,,,,,False,no_foreground_at_click,,,,,,False,no_foreground_at_click,,,,,
300.tiff,14531,canine cutaneous mast cell tumor,control,True,,403.0,0.9200913242009132,0.15494040753556323,27.0,148.0,True,,375.0,0.9422110552763819,0.14417531718569782,26.0,False,True,,395.0,0.9059633027522935,0.1518646674356017,27.0,False,True,,381.0,0.9361179361179361,0.14648212226066898,26.0,False,True,,375.0,0.9422110552763819,0.14417531718569782,26.0,False,True,,365.0,0.9383033419023136,0.14033064206074586,26.0,False,True,,345.0,0.9478021978021978,0.13264129181084197,25.0,False
300.tiff,14532,canine cutaneous mast cell tumor,flagged_accepted,True,,1565.0,0.7399527186761229,0.6016916570549788,51.0,116.0,True,,337.0,0.8575063613231552,0.12956555171088044,28.0,False,True,,1478.0,0.7001421127427759,0.5682429834678969,51.0,True,True,,1248.0,0.6390168970814132,0.4798154555940023,51.0,True,True,,919.0,0.7794741306191688,0.3533256439830834,47.0,True,True,,557.0,0.7567934782608695,0.21414840445982314,35.0,False,True,,420.0,0.6763285024154589,0.16147635524798154,33.0,False
300.tiff,14533,canine cutaneous mast cell tumor,flagged_accepted,True,,1347.0,0.781322505800464,0.5178777393310265,51.0,118.0,True,,539.0,0.771101573676681,0.20722798923490965,41.0,False,True,,1282.0,0.7453488372093023,0.4928873510188389,51.0,True,True,,1060.0,0.8392715756136183,0.4075355632449058,51.0,True,True,,950.0,0.8085106382978723,0.36524413687043444,49.0,True,True,,826.0,0.7763157894736842,0.3175701653210304,49.0,True,True,,652.0,0.7771156138259833,0.2506728181468666,41.0,False
300.tiff,14535,canine cutaneous mast cell tumor,control,True,,427.0,0.8643724696356275,0.16416762783544792,30.0,136.0,True,,378.0,0.8852459016393442,0.1453287197231834,27.0,False,True,,411.0,0.86892177589852,0.1580161476355248,29.0,False,True,,398.0,0.8883928571428571,0.15301806997308728,28.0,False,True,,387.0,0.8835616438356164,0.14878892733564014,27.0,False,True,,376.0,0.8888888888888888,0.144559784698193,26.0,False,True,,354.0,0.8762376237623762,0.13610149942329874,25.0,False
300.tiff,14537,canine cutaneous mast cell tumor,flagged_accepted,True,,1320.0,0.8753315649867374,0.5074971164936563,44.0,96.0,True,,294.0,0.8828828828828829,0.11303344867358708,25.0,False,True,,1231.0,0.8256203890006707,0.473279507881584,44.0,False,True,,1135.0,0.7721088435374149,0.43637062668204535,44.0,False,True,,999.0,0.7025316455696202,0.38408304498269896,44.0,False,True,,771.0,0.6781002638522428,0.2964244521337947,41.0,False,True,,373.0,0.7869198312236287,0.14340638216070742,30.0,False
300.tiff,14539,canine cutaneous mast cell tumor,flagged_accepted,True,,1302.0,0.8204158790170132,0.5005767012687428,45.0,118.0,False,no_foreground_at_click,,,,,,True,,1247.0,0.7877447883765003,0.47943098808150714,45.0,True,False,no_foreground_at_click,,,,,,False,no_foreground_at_click,,,,,,False,no_foreground_at_click,,,,,,False,no_foreground_at_click,,,,,
300.tiff,14540,canine cutaneous mast cell tumor,control,True,,580.0,0.8936825885978429,0.2229911572472126,33.0,130.0,True,,484.0,0.9343629343629344,0.18608227604767397,26.0,False,True,,568.0,0.8973143759873617,0.21837754709727028,33.0,False,True,,540.0,0.9121621621621622,0.20761245674740483,30.0,False,True,,525.0,0.9341637010676157,0.20184544405997693,28.0,False,True,,518.0,0.925,0.19915417147251058,28.0,False,True,,485.0,0.9362934362934363,0.18646674356016918,26.0,False
300.tiff,14541,canine cutaneous mast cell tumor,no_foreground,False,no_foreground_at_click,,,,,126.0,False,no_foreground_at_click,,,,,,False,no_foreground_at_click,,,,,,False,no_foreground_at_click,,,,,,False,no_foreground_at_click,,,,,,False,no_foreground_at_click,,,,,,False,no_foreground_at_click,,,,,
300.tiff,14542,canine cutaneous mast cell tumor,flagged_accepted,True,,1171.0,0.8686943620178041,0.4502114571318724,45.0,102.0,True,,198.0,0.8722466960352423,0.07612456747404844,21.0,False,True,,1098.0,0.8420245398773006,0.42214532871972316,44.0,False,True,,989.0,0.7861685214626392,0.380238369857747,44.0,False,True,,863.0,0.7173732335827099,0.3317954632833526,43.0,False,True,,740.0,0.6537102473498233,0.2845059592464437,43.0,False,True,,478.0,0.509594882729211,0.1837754709727028,41.0,False
300.tiff,14543,canine cutaneous mast cell tumor,flagged_accepted,True,,993.0,0.805352798053528,0.3817762399077278,45.0,103.0,True,,335.0,0.8251231527093597,0.12879661668589004,27.0,False,True,,925.0,0.7792754844144903,0.3556324490580546,45.0,True,True,,817.0,0.6935483870967742,0.31410995770857364,45.0,True,True,,677.0,0.7366702937976061,0.26028450595924646,36.0,False,True,,566.0,0.7949438202247191,0.21760861207227988,31.0,False,True,,458.0,0.7951388888888888,0.17608612072279892,31.0,False
300.tiff,14544,canine cutaneous mast cell tumor,flagged_accepted,True,,1720.0,0.9019402202412166,0.661284121491734,49.0,106.0,False,no_foreground_at_click,,,,,,True,,1661.0,0.8844515441959532,0.6386005382545175,48.0,True,True,,1564.0,0.8626585769442913,0.6013071895424836,48.0,True,True,,1463.0,0.8154960981047937,0.5624759707804691,48.0,True,True,,1107.0,0.838001514004542,0.42560553633217996,48.0,True,True,,871.0,0.7228215767634855,0.3348712033833141,47.0,True
300.tiff,14545,canine cutaneous mast cell tumor,control,True,,381.0,0.9158653846153846,0.14648212226066898,26.0,132.0,True,,338.0,0.9285714285714286,0.12995001922337562,26.0,False,True,,372.0,0.9230769230769231,0.14302191464821223,26.0,False,True,,360.0,0.9183673469387755,0.1384083044982699,26.0,False,True,,349.0,0.9407008086253369,0.13417916186082277,26.0,False,True,,343.0,0.927027027027027,0.1318723567858516,26.0,False,True,,325.0,0.9180790960451978,0.1249519415609381,26.0,False
300.tiff,14553,canine cutaneous mast cell tumor,flagged_accepted,True,,1361.0,0.9328307059629883,0.5232602845059593,43.0,106.0,True,,465.0,0.8579335793357934,0.1787773933102653,28.0,False,True,,1301.0,0.9066202090592335,0.5001922337562476,43.0,True,True,,1197.0,0.8574498567335244,0.4602076124567474,43.0,False,True,,1063.0,0.7932835820895522,0.4086889657823914,42.0,False,True,,868.0,0.7074164629176855,0.3337178008458285,42.0,False,True,,614.0,0.792258064516129,0.23606305267204922,36.0,False
300.tiff,14554,canine cutaneous mast cell tumor,control,True,,770.0,0.7746478873239436,0.2960399846212995,44.0,117.0,True,,309.0,0.8067885117493473,0.11880046136101499,24.0,False,True,,691.0,0.7560175054704595,0.26566705113417916,41.0,False,True,,548.0,0.8379204892966361,0.2106881968473664,32.0,False,True,,426.0,0.8352941176470589,0.1637831603229527,26.0,False,True,,392.0,0.8049281314168378,0.15071126489811612,26.0,False,True,,316.0,0.8040712468193384,0.12149173394848135,25.0,False
300.tiff,14555,canine cutaneous mast cell tumor,control,True,,418.0,0.865424430641822,0.16070742022299117,29.0,137.0,True,,348.0,0.9206349206349206,0.13379469434832755,25.0,False,True,,389.0,0.9067599067599068,0.14955786236063054,26.0,False,True,,372.0,0.8963855421686747,0.14302191464821223,26.0,False,True,,362.0,0.9027431421446384,0.13917723952326028,26.0,False,True,,352.0,0.9119170984455959,0.13533256439830835,26.0,False,True,,325.0,0.9285714285714286,0.1249519415609381,24.0,False
300.tiff,14558,canine cutaneous mast cell tumor,control,True,,297.0,0.908256880733945,0.11418685121107267,28.0,126.0,True,,227.0,0.908,0.08727412533640908,24.0,False,True,,283.0,0.9158576051779935,0.10880430603613994,27.0,False,True,,270.0,0.9,0.10380622837370242,27.0,False,True,,258.0,0.9214285714285714,0.09919261822376009,25.0,False,True,,243.0,0.9310344827586207,0.09342560553633218,25.0,False,True,,222.0,0.9098360655737705,0.0853517877739331,24.0,False
300.tiff,14559,canine cutaneous mast cell tumor,flagged_accepted,True,,1192.0,0.6930232558139535,0.45828527489427145,51.0,96.0,True,,250.0,0.9090909090909091,0.09611687812379854,25.0,False,True,,883.0,0.6664150943396226,0.33948481353325644,44.0,False,True,,639.0,0.6097328244274809,0.24567474048442905,39.0,False,True,,362.0,0.7225548902195609,0.13917723952326028,28.0,False,True,,318.0,0.8736263736263736,0.12226066897347174,28.0,False,True,,282.0,0.8924050632911392,0.10841983852364476,27.0,False
300.tiff,14560,canine cutaneous mast cell tumor,control,True,,481.0,0.9543650793650794,0.18492887351018839,29.0,143.0,True,,429.0,0.9449339207048458,0.16493656286043828,27.0,False,True,,472.0,0.9458917835671342,0.18146866589773164,28.0,False,True,,454.0,0.9399585921325052,0.17454825067281815,28.0,False,True,,444.0,0.9548387096774194,0.1707035755478662,28.0,False,True,,432.0,0.9452954048140044,0.16608996539792387,27.0,False,True,,415.0,0.9325842696629213,0.15955401768550556,26.0,False
300.tiff,14561,canine cutaneous mast cell tumor,control,True,,666.0,0.9275766016713092,0.2560553633217993,30.0,152.0,True,,636.0,0.931185944363104,0.24452133794694347,29.0,False,True,,661.0,0.9218967921896792,0.25413302575932334,30.0,False,True,,644.0,0.9401459854014599,0.24759707804690503,29.0,False,True,,635.0,0.9310850439882697,0.2441368704344483,29.0,False,True,,620.0,0.9267563527653214,0.23836985774702038,29.0,False,True,,594.0,0.9195046439628483,0.22837370242214533,28.0,False
300.tiff,14562,canine cutaneous mast cell tumor,flagged_accepted,True,,1363.0,0.8186186186186186,0.5240292195309496,51.0,119.0,True,,497.0,0.756468797564688,0.1910803537101115,34.0,False,True,,1270.0,0.78735275883447,0.4882737408688966,51.0,True,True,,1143.0,0.753957783641161,0.43944636678200694,51.0,True,True,,795.0,0.7464788732394366,0.30565167243367936,41.0,False,True,,695.0,0.7612267250821467,0.26720492118415995,38.0,False,True,,552.0,0.7741935483870968,0.2122260668973472,35.0,False
300.tiff,14565,canine cutaneous mast cell tumor,control,True,,526.0,0.9477477477477477,0.20222991157247214,28.0,147.0,True,,484.0,0.9325626204238922,0.18608227604767397,27.0,False,True,,517.0,0.94,0.1987697039600154,28.0,False,True,,507.0,0.9354243542435424,0.19492502883506344,28.0,False,True,,500.0,0.9363295880149812,0.1922337562475971,28.0,False,True,,487.0,0.9383429672447013,0.18723567858515955,27.0,False,True,,473.0,0.9311023622047244,0.18185313341022682,27.0,False
300.tiff,14567,canine cutaneous mast cell tumor,control,True,,456.0,0.926829268292683,0.17531718569780855,25.0,132.0,True,,395.0,0.9382422802850356,0.1518646674356017,24.0,False,True,,448.0,0.919917864476386,0.172241445597847,25.0,False,True,,437.0,0.9357601713062098,0.16801230296039985,25.0,False,True,,424.0,0.9380530973451328,0.16301422529796233,24.0,False,True,,414.0,0.9345372460496614,0.15916955017301038,24.0,False,True,,392.0,0.9311163895486936,0.15071126489811612,24.0,False
300.tiff,14570,canine cutaneous mast cell tumor,control,True,,372.0,0.8899521531100478,0.14302191464821223,26.0,139.0,True,,328.0,0.8770053475935828,0.1261053440984237,25.0,False,True,,367.0,0.8886198547215496,0.14109957708573626,26.0,False,True,,354.0,0.8962025316455696,0.13610149942329874,26.0,False,True,,341.0,0.8857142857142857,0.1311034217608612,26.0,False,True,,328.0,0.8770053475935828,0.1261053440984237,25.0,False,True,,308.0,0.875,0.1184159938485198,24.0,False
300.tiff,14572,canine cutaneous mast cell tumor,control,True,,316.0,0.9294117647058824,0.12149173394848135,25.0,135.0,True,,268.0,0.9115646258503401,0.10303729334871203,23.0,False,True,,308.0,0.9221556886227545,0.1184159938485198,25.0,False,True,,298.0,0.9283489096573209,0.11457131872356786,24.0,False,True,,293.0,0.9421221864951769,0.11264898116109189,24.0,False,True,,281.0,0.9183006535947712,0.10803537101114956,24.0,False,True,,259.0,0.9055944055944056,0.09957708573625529,23.0,False
300.tiff,14574,canine cutaneous mast cell tumor,flagged_accepted,True,,1455.0,0.7188735177865613,0.5594002306805075,51.0,126.0,True,,360.0,0.7086614173228346,0.1384083044982699,29.0,False,True,,1143.0,0.7374193548387097,0.43944636678200694,47.0,True,True,,925.0,0.7159442724458205,0.3556324490580546,43.0,False,True,,700.0,0.6782945736434108,0.2691272587466359,43.0,False,True,,601.0,0.6685205784204672,0.23106497500961168,42.0,False,True,,384.0,0.6701570680628273,0.14763552479815456,33.0,False
300.tiff,14575,canine cutaneous mast cell tumor,control,True,,435.0,0.7712765957446809,0.16724336793540945,32.0,143.0,True,,340.0,0.7311827956989247,0.13071895424836602,31.0,False,True,,419.0,0.7508960573476703,0.16109188773548636,32.0,False,True,,377.0,0.7616161616161616,0.14494425221068818,32.0,False,True,,363.0,0.7453798767967146,0.1395617070357555,31.0,False,True,,340.0,0.7311827956989247,0.13071895424836602,31.0,False,True,,297.0,0.7004716981132075,0.11418685121107267,28.0,False
300.tiff,14577,canine cutaneous mast cell tumor,gap,True,,869.0,0.8144329896907216,0.33410226835832374,41.0,117.0,True,,269.0,0.7078947368421052,0.10342176086120723,25.0,False,True,,788.0,0.7650485436893204,0.302960399846213,41.0,False,True,,692.0,0.692,0.26605151864667437,40.0,False,True,,372.0,0.6619217081850534,0.14302191464821223,32.0,False,True,,321.0,0.6888412017167382,0.12341407151095732,32.0,False,True,,259.0,0.7038043478260869,0.09957708573625529,25.0,False
300.tiff,14578,canine cutaneous mast cell tumor,control,True,,286.0,0.7428571428571429,0.10995770857362552,27.0,120.0,True,,191.0,0.8642533936651584,0.07343329488658208,21.0,False,True,,261.0,0.7229916897506925,0.10034602076124567,26.0,False,True,,240.0,0.802675585284281,0.0922722029988466,23.0,False,True,,218.0,0.8549019607843137,0.08381391772395233,23.0,False,True,,202.0,0.831275720164609,0.07766243752402922,23.0,False,True,,186.0,0.8571428571428571,0.07151095732410612,21.0,False
300.tiff,14579,canine cutaneous mast cell tumor,control,True,,411.0,0.9383561643835616,0.1580161476355248,28.0,151.0,True,,392.0,0.9245283018867925,0.15071126489811612,28.0,False,True,,407.0,0.9292237442922374,0.15647827758554403,28.0,False,True,,400.0,0.9302325581395349,0.15378700499807765,28.0,False,True,,396.0,0.9295774647887324,0.1522491349480969,28.0,False,True,,392.0,0.9245283018867925,0.15071126489811612,28.0,False,True,,371.0,0.9137931034482759,0.14263744713571702,28.0,False
300.tiff,14580,canine cutaneous mast cell tumor,flagged_accepted,True,,1181.0,0.7335403726708074,0.4540561322568243,51.0,100.0,True,,328.0,0.9187675070028011,0.1261053440984237,23.0,False,True,,1101.0,0.6986040609137056,0.4232987312572088,51.0,True,True,,929.0,0.6984962406015037,0.3571703191080354,46.0,True,True,,803.0,0.6619950535861501,0.3087274125336409,44.0,False,True,,554.0,0.7869318181818182,0.21299500192233756,39.0,False,True,,419.0,0.7604355716878403,0.16109188773548636,31.0,False
300.tiff,14581,canine cutaneous mast cell tumor,flagged_accepted,True,,1126.0,0.8002842928216063,0.4329104190695886,45.0,111.0,True,,486.0,0.6952789699570815,0.18685121107266436,33.0,False,True,,1006.0,0.7518684603886397,0.38677431757016534,44.0,False,True,,806.0,0.7101321585903083,0.30988081507112647,40.0,False,True,,717.0,0.708498023715415,0.27566320645905423,38.0,False,True,,617.0,0.7515225334957369,0.2372164552095348,34.0,False,True,,509.0,0.7148876404494382,0.19569396386005383,33.0,False
300.tiff,14582,canine cutaneous mast cell tumor,control,True,,368.0,0.832579185520362,0.14148404459823144,28.0,142.0,True,,291.0,0.9297124600638977,0.1118800461361015,26.0,False,True,,350.0,0.9067357512953368,0.13456362937331795,28.0,False,True,,337.0,0.9108108108108108,0.12956555171088044,27.0,False,True,,316.0,0.9080459770114943,0.12149173394848135,27.0,False,True,,297.0,0.9310344827586207,0.11418685121107267,26.0,False,True,,287.0,0.9348534201954397,0.11034217608612072,26.0,False
300.tiff,14583,canine cutaneous mast cell tumor,gap,True,,802.0,0.9479905437352246,0.30834294502114573,33.0,162.0,True,,770.0,0.9494451294697904,0.2960399846212995,32.0,False,True,,793.0,0.9508393285371702,0.304882737408689,33.0,False,True,,783.0,0.9595588235294118,0.30103806228373703,32.0,False,True,,775.0,0.9544334975369458,0.2979623221837755,32.0,False,True,,760.0,0.9429280397022333,0.29219530949634753,32.0,False,True,,733.0,0.9421593830334191,0.2818146866589773,32.0,False
300.tiff,14585,canine cutaneous mast cell tumor,flagged_accepted,True,,1361.0,0.8130227001194743,0.5232602845059593,46.0,119.0,True,,325.0,0.9312320916905444,0.1249519415609381,21.0,False,True,,1174.0,0.7379006913890634,0.45136485966935797,46.0,True,True,,940.0,0.7094339622641509,0.3613994617454825,45.0,True,True,,580.0,0.7379134860050891,0.2229911572472126,38.0,False,True,,423.0,0.8980891719745223,0.16262975778546712,25.0,False,True,,368.0,0.9041769041769042,0.14148404459823144,23.0,False
300.tiff,14586,canine cutaneous mast cell tumor,control,True,,685.0,0.7165271966527197,0.263360246059208,40.0,132.0,True,,323.0,0.936231884057971,0.12418300653594772,23.0,False,True,,579.0,0.7803234501347709,0.22260668973471742,32.0,False,True,,518.0,0.7651403249630724,0.19915417147251058,30.0,False,True,,414.0,0.7855787476280834,0.15916955017301038,29.0,False,True,,384.0,0.847682119205298,0.14763552479815456,27.0,False,True,,332.0,0.9378531073446328,0.12764321414840446,23.0,False
300.tiff,14588,canine cutaneous mast cell tumor,no_foreground,False,no_foreground_at_click,,,,,146.0,False,no_foreground_at_click,,,,,,False,no_foreground_at_click,,,,,,False,no_foreground_at_click,,,,,,False,no_foreground_at_click,,,,,,False,no_foreground_at_click,,,,,,False,no_foreground_at_click,,,,,
300.tiff,14589,canine cutaneous mast cell tumor,flagged_accepted,True,,1105.0,0.7356857523302264,0.42483660130718953,48.0,115.0,True,,220.0,0.8627450980392157,0.08458285274894271,26.0,False,True,,982.0,0.7126269956458636,0.3775470972702807,46.0,True,True,,812.0,0.7024221453287197,0.31218762014609763,45.0,True,True,,715.0,0.6583793738489871,0.2748942714340638,45.0,True,True,,488.0,0.636245110821382,0.18762014609765476,45.0,True,True,,288.0,0.7461139896373057,0.11072664359861592,29.0,False
300.tiff,14591,canine cutaneous mast cell tumor,control,True,,429.0,0.7320819112627986,0.16493656286043828,29.0,110.0,True,,243.0,0.8154362416107382,0.09342560553633218,25.0,False,True,,383.0,0.7172284644194756,0.14725105728565935,29.0,False,True,,307.0,0.7791878172588832,0.11803152633602461,28.0,False,True,,283.0,0.7753424657534247,0.10880430603613994,28.0,False,True,,258.0,0.7987616099071208,0.09919261822376009,26.0,False,True,,204.0,0.8908296943231441,0.0784313725490196,23.0,False
300.tiff,14593,canine cutaneous mast cell tumor,flagged_accepted,True,,1091.0,0.6747062461348176,0.41945405613225684,51.0,100.0,True,,203.0,0.8787878787878788,0.07804690503652441,24.0,False,True,,953.0,0.6332225913621262,0.36639753940792,51.0,True,True,,311.0,0.6850220264317181,0.11956939638600539,27.0,False,True,,263.0,0.8708609271523179,0.10111495578623607,25.0,False,True,,252.0,0.8542372881355932,0.09688581314878893,25.0,False,True,,231.0,0.8816793893129771,0.08881199538638986,24.0,False
300.tiff,14594,canine cutaneous mast cell tumor,flagged_accepted,True,,1017.0,0.7727963525835866,0.39100346020761245,45.0,107.0,True,,292.0,0.8821752265861027,0.1122645136485967,26.0,False,True,,840.0,0.7671232876712328,0.3229527104959631,45.0,True,True,,769.0,0.7473275024295433,0.29565551710880433,45.0,True,True,,632.0,0.6788399570354458,0.2429834678969627,39.0,False,True,,559.0,0.6454965357967667,0.21491733948481354,38.0,False,True,,380.0,0.6749555950266429,0.14609765474817377,29.0,False
300.tiff,14595,canine cutaneous mast cell tumor,gap,True,,907.0,0.8953603158933859,0.3487120338331411,39.0,116.0,True,,608.0,0.9296636085626911,0.23375624759707805,30.0,False,True,,870.0,0.8761329305135952,0.3344867358708189,38.0,False,True,,822.0,0.8526970954356846,0.3160322952710496,38.0,False,True,,759.0,0.8566591422121896,0.2918108419838524,37.0,False,True,,695.0,0.8775252525252525,0.26720492118415995,32.0,False,True,,632.0,0.9321533923303835,0.2429834678969627,30.0,False
300.tiff,14596,canine cutaneous mast cell tumor,control,True,,724.0,0.6734883720930233,0.27835447904652055,41.0,136.0,True,,256.0,0.7950310559006211,0.09842368319876971,23.0,False,True,,697.0,0.6631779257849667,0.2679738562091503,41.0,False,True,,653.0,0.6595959595959596,0.2510572856593618,41.0,False,True,,295.0,0.8060109289617486,0.11341791618608228,26.0,False,True,,269.0,0.7958579881656804,0.10342176086120723,24.0,False,True,,215.0,0.9110169491525424,0.08266051518646675,22.0,False
300.tiff,14598,canine cutaneous mast cell tumor,control,True,,626.0,0.7884130982367759,0.24067666282199154,33.0,127.0,True,,380.0,0.9090909090909091,0.14609765474817377,28.0,False,True,,587.0,0.7653194263363755,0.22568242983467898,32.0,False,True,,535.0,0.7776162790697675,0.20569011918492888,30.0,False,True,,474.0,0.7834710743801653,0.18223760092272204,30.0,False,True,,424.0,0.8548387096774194,0.16301422529796233,29.0,False,True,,388.0,0.8981481481481481,0.14917339484813533,28.0,False
300.tiff,14599,canine cutaneous mast cell tumor,control,True,,482.0,0.6611796982167353,0.18531334102268357,37.0,116.0,True,,243.0,0.8678571428571429,0.09342560553633218,22.0,False,True,,442.0,0.6917057902973396,0.16993464052287582,34.0,False,True,,371.0,0.7346534653465346,0.14263744713571702,27.0,False,True,,343.0,0.7236286919831224,0.1318723567858516,25.0,False,True,,310.0,0.7380952380952381,0.11918492887351019,23.0,False,True,,243.0,0.8678571428571429,0.09342560553633218,22.0,False
300.tiff,14600,canine cutaneous mast cell tumor,gap,True,,877.0,0.9164054336468129,0.33717800845828527,37.0,147.0,True,,773.0,0.9235364396654719,0.29719338715878507,35.0,False,True,,859.0,0.9216738197424893,0.3302575932333718,37.0,False,True,,838.0,0.9148471615720524,0.3221837754709727,37.0,False,True,,815.0,0.9209039548022598,0.3133410226835832,36.0,False,True,,806.0,0.9221967963386728,0.30988081507112647,35.0,False,True,,773.0,0.9235364396654719,0.29719338715878507,35.0,False
300.tiff,14601,canine cutaneous mast cell tumor,control,True,,353.0,0.7809734513274337,0.13571703191080353,27.0,131.0,True,,285.0,0.8482142857142857,0.10957324106113034,26.0,False,True,,327.0,0.8195488721804511,0.12572087658592848,27.0,False,True,,313.0,0.830238726790451,0.12033833141099577,27.0,False,True,,292.0,0.8439306358381503,0.1122645136485967,27.0,False,True,,284.0,0.8452380952380952,0.10918877354863514,26.0,False,True,,250.0,0.8865248226950354,0.09611687812379854,25.0,False
300.tiff,14602,canine cutaneous mast cell tumor,control,True,,603.0,0.7760617760617761,0.23183391003460208,36.0,133.0,True,,483.0,0.7092511013215859,0.18569780853517878,35.0,False,True,,582.0,0.7729083665338645,0.223760092272203,36.0,False,True,,549.0,0.7418918918918919,0.21107266435986158,36.0,False,True,,532.0,0.7368421052631579,0.2045367166474433,35.0,False,True,,513.0,0.7225352112676057,0.1972318339100346,35.0,False,True,,475.0,0.7016248153618907,0.18262206843521722,35.0,False
