rank,cx,cy,score,od,bucket,matched_ann_id,matched_category,file_name,seed_index,condition,rank_key
7,3102.0,152.0,2.9573772,0.1469234824180603,human_rejected_label,17174,2,339.tiff,0,default_51,chromatin_od
8,983.0,4123.0,3.0239983,0.1432279646396637,human_correct_label,17166,1,339.tiff,0,default_51,chromatin_od
9,5603.0,3654.0,3.7157044,0.1421329230070114,non_human_findings,-1,0,339.tiff,0,default_51,chromatin_od
10,3836.0,3265.0,2.6448474,0.14172853529453278,non_human_findings,-1,0,339.tiff,0,default_51,chromatin_od
11,4115.0,4035.0,2.5691237,0.1412258744239807,non_human_findings,-1,0,339.tiff,0,default_51,chromatin_od
12,1628.0,4429.0,2.721852,0.1364654302597046,non_human_findings,-1,0,339.tiff,0,default_51,chromatin_od
13,6211.0,4471.0,2.5743134,0.13550136983394623,non_human_findings,-1,0,339.tiff,0,default_51,chromatin_od
14,5715.0,991.0,3.379308,0.1327417492866516,human_rejected_label,17156,2,339.tiff,0,default_51,chromatin_od
15,1658.0,39.0,2.7425568,0.13209572434425354,human_correct_label,17149,1,339.tiff,0,default_51,chromatin_od
16,6311.0,4127.0,2.835499,0.13193213939666748,non_human_findings,-1,0,339.tiff,0,default_51,chromatin_od
17,2008.0,3747.0,2.9534771,0.13150334358215332,non_human_findings,-1,0,339.tiff,0,default_51,chromatin_od
18,89.0,2284.0,2.5608232,0.1293666809797287,non_human_findings,-1,0,339.tiff,0,default_51,chromatin_od
19,4156.0,4569.0,2.6715102,0.12918639183044434,non_human_findings,-1,0,339.tiff,0,default_51,chromatin_od
20,1633.0,4125.0,3.0243232,0.1274939775466919,human_correct_label,17168,1,339.tiff,0,default_51,chromatin_od
21,3193.0,3485.0,2.7204025,0.12737740576267242,human_correct_label,17164,1,339.tiff,0,default_51,chromatin_od
22,5403.0,1803.0,2.7465405,0.12356727570295334,non_human_findings,-1,0,339.tiff,0,default_51,chromatin_od
23,5406.0,2946.0,2.5526247,0.12352973967790604,non_human_findings,-1,0,339.tiff,0,default_51,chromatin_od
24,2961.0,1565.0,2.964647,0.1227135956287384,non_human_findings,-1,0,339.tiff,0,default_51,chromatin_od
25,3973.0,1723.0,2.6223516,0.12215433269739151,non_human_findings,-1,0,339.tiff,0,default_51,chromatin_od
26,4292.0,2556.0,2.9775248,0.12138475477695465,non_human_findings,-1,0,339.tiff,0,default_51,chromatin_od
27,2796.0,2055.0,2.8827596,0.12135979533195496,non_human_findings,-1,0,339.tiff,0,default_51,chromatin_od
28,6337.0,4798.0,2.8208766,0.1209602802991867,non_human_findings,-1,0,339.tiff,0,default_51,chromatin_od
29,2751.0,3903.0,2.7995727,0.12066753208637238,non_human_findings,-1,0,339.tiff,0,default_51,chromatin_od
0,2209.0,4802.0,4.517221,0.16269822418689728,human_correct_label,17172,1,339.tiff,0,default_51,tm_score
1,5603.0,3654.0,3.7157044,0.1421329230070114,non_human_findings,-1,0,339.tiff,0,default_51,tm_score
2,6306.0,4345.0,3.705517,0.11954354494810104,non_human_findings,-1,0,339.tiff,0,default_51,tm_score
3,2366.0,4537.0,3.4666789,0.14886769652366638,non_human_findings,-1,0,339.tiff,0,default_51,tm_score
4,5715.0,991.0,3.379308,0.1327417492866516,human_rejected_label,17156,2,339.tiff,0,default_51,tm_score
5,1088.0,4297.0,3.3585725,0.1754262000322342,non_human_findings,-1,0,339.tiff,0,default_51,tm_score
6,4682.0,2387.0,3.3011632,0.16822350025177002,non_human_findings,-1,0,339.tiff,0,default_51,tm_score
7,2389.0,2305.0,3.112439,0.11064847558736801,non_human_findings,-1,0,339.tiff,0,default_51,tm_score
8,6269.0,1149.0,3.056414,0.1514337956905365,human_correct_label,17158,1,339.tiff,0,default_51,tm_score
9,4215.0,514.0,3.0533335,0.11267106980085373,non_human_findings,-1,0,339.tiff,0,default_51,tm_score
10,2881.0,3552.0,3.0432556,0.11734536290168762,human_correct_label,17163,1,339.tiff,0,default_51,tm_score
11,1633.0,4125.0,3.0243232,0.1274939775466919,human_correct_label,17168,1,339.tiff,0,default_51,tm_score
12,983.0,4123.0,3.0239983,0.1432279646396637,human_correct_label,17166,1,339.tiff,0,default_51,tm_score
13,5069.0,821.0,3.0023313,0.11157797276973724,non_human_findings,-1,0,339.tiff,0,default_51,tm_score
14,1832.0,1660.0,2.992518,0.11249009519815445,non_human_findings,-1,0,339.tiff,0,default_51,tm_score
15,1465.0,2476.0,2.9911392,0.15349751710891724,human_correct_label,17161,1,339.tiff,0,default_51,tm_score
16,5706.0,439.0,2.990123,0.11983902752399445,non_human_findings,-1,0,339.tiff,0,default_51,tm_score
17,4837.0,1211.0,2.980382,0.11518324166536331,non_human_findings,-1,0,339.tiff,0,default_51,tm_score
18,4292.0,2556.0,2.9775248,0.12138475477695465,non_human_findings,-1,0,339.tiff,0,default_51,tm_score
19,5905.0,2327.0,2.9756944,0.11301703006029129,non_human_findings,-1,0,339.tiff,0,default_51,tm_score
20,2961.0,1565.0,2.964647,0.1227135956287384,non_human_findings,-1,0,339.tiff,0,default_51,tm_score
21,1274.0,1895.0,2.9629924,0.11482300609350204,non_human_findings,-1,0,339.tiff,0,default_51,tm_score
22,3102.0,152.0,2.9573772,0.1469234824180603,human_rejected_label,17174,2,339.tiff,0,default_51,tm_score
23,2008.0,3747.0,2.9534771,0.13150334358215332,non_human_findings,-1,0,339.tiff,0,default_51,tm_score
24,6263.0,2092.0,2.9244418,0.09323146939277649,non_human_findings,-1,0,339.tiff,0,default_51,tm_score
25,6307.0,2738.0,2.914759,0.10655568540096283,non_human_findings,-1,0,339.tiff,0,default_51,tm_score
26,2796.0,2055.0,2.8827596,0.12135979533195496,non_human_findings,-1,0,339.tiff,0,default_51,tm_score
27,5455.0,3039.0,2.8759184,0.11529438197612762,non_human_findings,-1,0,339.tiff,0,default_51,tm_score
28,4334.0,2506.0,2.8743489,0.11708396673202515,non_human_findings,-1,0,339.tiff,0,default_51,tm_score
29,5436.0,4664.0,2.8656602,0.11888058483600616,non_human_findings,-1,0,339.tiff,0,default_51,tm_score
0,1099.0,4281.0,1.6250944,0.17585144937038422,non_human_findings,-1,0,339.tiff,0,fill_alpha_0,chromatin_od
1,4684.0,2380.0,1.4538089,0.16822350025177002,non_human_findings,-1,0,339.tiff,0,fill_alpha_0,chromatin_od
2,2210.0,4801.0,2.281192,0.16269822418689728,human_correct_label,17172,1,339.tiff,0,fill_alpha_0,chromatin_od
3,6269.0,1149.0,1.6837167,0.1514337956905365,human_correct_label,17158,1,339.tiff,0,fill_alpha_0,chromatin_od
4,2368.0,4535.0,1.7002591,0.14886769652366638,non_human_findings,-1,0,339.tiff,0,fill_alpha_0,chromatin_od
5,3105.0,149.0,1.5417848,0.1469234824180603,human_rejected_label,17174,2,339.tiff,0,fill_alpha_0,chromatin_od
6,4159.0,730.0,1.8961242,0.14619190990924835,non_human_findings,-1,0,339.tiff,0,fill_alpha_0,chromatin_od
7,5603.0,3654.0,1.6422719,0.1421329230070114,non_human_findings,-1,0,339.tiff,0,fill_alpha_0,chromatin_od
8,1628.0,4428.0,1.7806227,0.1364654302597046,non_human_findings,-1,0,339.tiff,0,fill_alpha_0,chromatin_od
9,5721.0,980.0,1.4367889,0.1327417492866516,human_rejected_label,17156,2,339.tiff,0,fill_alpha_0,chromatin_od
10,1659.0,38.0,1.4340857,0.13209572434425354,human_correct_label,17149,1,339.tiff,0,fill_alpha_0,chromatin_od
11,5312.0,4519.0,1.4990445,0.13209016621112823,non_human_findings,-1,0,339.tiff,0,fill_alpha_0,chromatin_od
12,6313.0,4120.0,1.4359022,0.1319321244955063,non_human_findings,-1,0,339.tiff,0,fill_alpha_0,chromatin_od
13,6343.0,4563.0,1.4968684,0.13113009929656982,non_human_findings,-1,0,339.tiff,0,fill_alpha_0,chromatin_od
14,6395.0,2036.0,1.4371275,0.1301545947790146,non_human_findings,-1,0,339.tiff,0,fill_alpha_0,chromatin_od
15,89.0,2283.0,1.4050335,0.12943869829177856,non_human_findings,-1,0,339.tiff,0,fill_alpha_0,chromatin_od
16,5918.0,151.0,1.5182979,0.12849286198616028,non_human_findings,-1,0,339.tiff,0,fill_alpha_0,chromatin_od
17,1634.0,4123.0,1.6876798,0.1282694786787033,human_correct_label,17168,1,339.tiff,0,fill_alpha_0,chromatin_od
18,6091.0,699.0,1.4006522,0.12623247504234314,non_human_findings,-1,0,339.tiff,0,fill_alpha_0,chromatin_od
19,2800.0,2056.0,1.4781684,0.12135979533195496,non_human_findings,-1,0,339.tiff,0,fill_alpha_0,chromatin_od
20,5294.0,4494.0,1.4204769,0.12089963257312775,non_human_findings,-1,0,339.tiff,0,fill_alpha_0,chromatin_od
21,4437.0,2138.0,1.4769169,0.1206977441906929,non_human_findings,-1,0,339.tiff,0,fill_alpha_0,chromatin_od
22,5705.0,438.0,1.7640452,0.12035349011421204,non_human_findings,-1,0,339.tiff,0,fill_alpha_0,chromatin_od
23,6305.0,4345.0,1.808668,0.11954354494810104,non_human_findings,-1,0,339.tiff,0,fill_alpha_0,chromatin_od
24,1230.0,472.0,1.4762516,0.11936967819929123,non_human_findings,-1,0,339.tiff,0,fill_alpha_0,chromatin_od
25,604.0,2989.0,1.432048,0.11864781379699707,non_human_findings,-1,0,339.tiff,0,fill_alpha_0,chromatin_od
26,5596.0,4413.0,1.7730728,0.117914579808712,non_human_findings,-1,0,339.tiff,0,fill_alpha_0,chromatin_od
27,4638.0,3349.0,1.4364625,0.11731728911399841,non_human_findings,-1,0,339.tiff,0,fill_alpha_0,chromatin_od
28,2447.0,2729.0,1.4395989,0.11716532707214355,non_human_findings,-1,0,339.tiff,0,fill_alpha_0,chromatin_od
29,436.0,4705.0,1.4602875,0.11704295873641968,non_human_findings,-1,0,339.tiff,0,fill_alpha_0,chromatin_od
0,2210.0,4801.0,2.281192,0.16269822418689728,human_correct_label,17172,1,339.tiff,0,fill_alpha_0,tm_score
1,4159.0,730.0,1.8961242,0.14619190990924835,non_human_findings,-1,0,339.tiff,0,fill_alpha_0,tm_score
2,6305.0,4345.0,1.808668,0.11954354494810104,non_human_findings,-1,0,339.tiff,0,fill_alpha_0,tm_score
3,1628.0,4428.0,1.7806227,0.1364654302597046,non_human_findings,-1,0,339.tiff,0,fill_alpha_0,tm_score
4,6309.0,2737.0,1.7760767,0.10696300864219666,non_human_findings,-1,0,339.tiff,0,fill_alpha_0,tm_score
5,5596.0,4413.0,1.7730728,0.117914579808712,non_human_findings,-1,0,339.tiff,0,fill_alpha_0,tm_score
6,4215.0,513.0,1.7650967,0.11263933032751083,non_human_findings,-1,0,339.tiff,0,fill_alpha_0,tm_score
7,5705.0,438.0,1.7640452,0.12035349011421204,non_human_findings,-1,0,339.tiff,0,fill_alpha_0,tm_score
8,2368.0,4535.0,1.7002591,0.14886769652366638,non_human_findings,-1,0,339.tiff,0,fill_alpha_0,tm_score
9,1634.0,4123.0,1.6876798,0.1282694786787033,human_correct_label,17168,1,339.tiff,0,fill_alpha_0,tm_score
10,6269.0,1149.0,1.6837167,0.1514337956905365,human_correct_label,17158,1,339.tiff,0,fill_alpha_0,tm_score
11,240.0,2552.0,1.6443474,0.10680386424064636,non_human_findings,-1,0,339.tiff,0,fill_alpha_0,tm_score
12,5603.0,3654.0,1.6422719,0.1421329230070114,non_human_findings,-1,0,339.tiff,0,fill_alpha_0,tm_score
13,2965.0,4326.0,1.6277139,0.10985250025987625,non_human_findings,-1,0,339.tiff,0,fill_alpha_0,tm_score
14,1099.0,4281.0,1.6250944,0.17585144937038422,non_human_findings,-1,0,339.tiff,0,fill_alpha_0,tm_score
15,4484.0,3209.0,1.6177936,0.11188111454248428,non_human_findings,-1,0,339.tiff,0,fill_alpha_0,tm_score
16,2252.0,982.0,1.6176826,0.11694340407848358,non_human_findings,-1,0,339.tiff,0,fill_alpha_0,tm_score
17,5040.0,2695.0,1.6133132,0.10026700049638748,non_human_findings,-1,0,339.tiff,0,fill_alpha_0,tm_score
18,5455.0,3039.0,1.603416,0.11529438197612762,non_human_findings,-1,0,339.tiff,0,fill_alpha_0,tm_score
19,5796.0,4554.0,1.5933177,0.10435713082551956,non_human_findings,-1,0,339.tiff,0,fill_alpha_0,tm_score
20,1273.0,1895.0,1.5733403,0.11482301354408264,non_human_findings,-1,0,339.tiff,0,fill_alpha_0,tm_score
21,5970.0,2899.0,1.5573701,0.10237845033407211,non_human_findings,-1,0,339.tiff,0,fill_alpha_0,tm_score
22,6392.0,1855.0,1.553793,0.09756474196910858,non_human_findings,-1,0,339.tiff,0,fill_alpha_0,tm_score
23,3105.0,149.0,1.5417848,0.1469234824180603,human_rejected_label,17174,2,339.tiff,0,fill_alpha_0,tm_score
24,1834.0,1658.0,1.530837,0.11249009519815445,non_human_findings,-1,0,339.tiff,0,fill_alpha_0,tm_score
25,6313.0,1266.0,1.5267086,0.11444385349750519,non_human_findings,-1,0,339.tiff,0,fill_alpha_0,tm_score
26,1496.0,2382.0,1.5253488,0.09913550317287445,non_human_findings,-1,0,339.tiff,0,fill_alpha_0,tm_score
27,4926.0,3440.0,1.5245242,0.09386526048183441,non_human_findings,-1,0,339.tiff,0,fill_alpha_0,tm_score
28,6124.0,4767.0,1.5225879,0.11089212447404861,non_human_findings,-1,0,339.tiff,0,fill_alpha_0,tm_score
29,2644.0,4221.0,1.5184348,0.09506093710660934,non_human_findings,-1,0,339.tiff,0,fill_alpha_0,tm_score
0,1102.0,4295.0,2.499618,0.17586468160152435,non_human_findings,-1,0,339.tiff,0,mass_only,chromatin_od
1,4683.0,2392.0,2.7132204,0.16822350025177002,non_human_findings,-1,0,339.tiff,0,mass_only,chromatin_od
2,2208.0,4809.0,2.505729,0.16280433535575867,human_correct_label,17172,1,339.tiff,0,mass_only,chromatin_od
3,1465.0,2475.0,2.1897,0.15349751710891724,human_correct_label,17161,1,339.tiff,0,mass_only,chromatin_od
4,6267.0,1157.0,1.8364416,0.1514338105916977,human_correct_label,17158,1,339.tiff,0,mass_only,chromatin_od
5,2367.0,4541.0,2.0308373,0.14878682792186737,non_human_findings,-1,0,339.tiff,0,mass_only,chromatin_od
6,3101.0,159.0,2.5825856,0.1469234824180603,human_rejected_label,17174,2,339.tiff,0,mass_only,chromatin_od
7,6446.0,2089.0,2.0941594,0.14532768726348877,non_human_findings,-1,0,339.tiff,0,mass_only,chromatin_od
8,988.0,4125.0,2.4820685,0.1432279646396637,human_correct_label,17166,1,339.tiff,0,mass_only,chromatin_od
9,5601.0,3655.0,2.1531906,0.1421329230070114,non_human_findings,-1,0,339.tiff,0,mass_only,chromatin_od
10,3835.0,3256.0,1.9512829,0.14172853529453278,non_human_findings,-1,0,339.tiff,0,mass_only,chromatin_od
11,4115.0,4034.0,1.9966445,0.1412258744239807,non_human_findings,-1,0,339.tiff,0,mass_only,chromatin_od
12,5725.0,1458.0,2.0688305,0.1379636973142624,non_human_findings,-1,0,339.tiff,0,mass_only,chromatin_od
13,3621.0,962.0,1.8774725,0.13391996920108795,non_human_findings,-1,0,339.tiff,0,mass_only,chromatin_od
14,5717.0,990.0,2.5027926,0.1327417492866516,human_rejected_label,17156,2,339.tiff,0,mass_only,chromatin_od
15,4457.0,2170.0,2.1199086,0.13210104405879974,non_human_findings,-1,0,339.tiff,0,mass_only,chromatin_od
16,1655.0,47.0,1.8249743,0.13209572434425354,human_correct_label,17149,1,339.tiff,0,mass_only,chromatin_od
17,6308.0,4131.0,2.0903764,0.13193213939666748,non_human_findings,-1,0,339.tiff,0,mass_only,chromatin_od
18,2003.0,3751.0,1.9020935,0.1314493864774704,non_human_findings,-1,0,339.tiff,0,mass_only,chromatin_od
19,3867.0,4396.0,2.2031524,0.13098080456256866,human_correct_label,17171,1,339.tiff,0,mass_only,chromatin_od
20,2372.0,2438.0,2.3495061,0.13096337020397186,non_human_findings,-1,0,339.tiff,0,mass_only,chromatin_od
21,4157.0,4572.0,2.0945692,0.12862250208854675,non_human_findings,-1,0,339.tiff,0,mass_only,chromatin_od
22,5914.0,163.0,1.8280604,0.12849284708499908,non_human_findings,-1,0,339.tiff,0,mass_only,chromatin_od
23,3640.0,1900.0,1.9011551,0.12830522656440735,non_human_findings,-1,0,339.tiff,0,mass_only,chromatin_od
24,6117.0,1164.0,1.998869,0.12724843621253967,non_human_findings,-1,0,339.tiff,0,mass_only,chromatin_od
25,5407.0,2945.0,2.0368783,0.12352973967790604,non_human_findings,-1,0,339.tiff,0,mass_only,chromatin_od
26,1348.0,186.0,2.005874,0.12288261950016022,non_human_findings,-1,0,339.tiff,0,mass_only,chromatin_od
27,915.0,3545.0,1.8832345,0.12283886969089508,non_human_findings,-1,0,339.tiff,0,mass_only,chromatin_od
28,2960.0,1566.0,1.8012611,0.1227135956287384,non_human_findings,-1,0,339.tiff,0,mass_only,chromatin_od
29,3971.0,1720.0,1.9699779,0.1221543401479721,non_human_findings,-1,0,339.tiff,0,mass_only,chromatin_od
0,4683.0,2392.0,2.7132204,0.16822350025177002,non_human_findings,-1,0,339.tiff,0,mass_only,tm_score
1,3101.0,159.0,2.5825856,0.1469234824180603,human_rejected_label,17174,2,339.tiff,0,mass_only,tm_score
2,2208.0,4809.0,2.505729,0.16280433535575867,human_correct_label,17172,1,339.tiff,0,mass_only,tm_score
3,5717.0,990.0,2.5027926,0.1327417492866516,human_rejected_label,17156,2,339.tiff,0,mass_only,tm_score
4,1102.0,4295.0,2.499618,0.17586468160152435,non_human_findings,-1,0,339.tiff,0,mass_only,tm_score
5,988.0,4125.0,2.4820685,0.1432279646396637,human_correct_label,17166,1,339.tiff,0,mass_only,tm_score
6,2372.0,2438.0,2.3495061,0.13096337020397186,non_human_findings,-1,0,339.tiff,0,mass_only,tm_score
7,3867.0,4396.0,2.2031524,0.13098080456256866,human_correct_label,17171,1,339.tiff,0,mass_only,tm_score
8,1465.0,2475.0,2.1897,0.15349751710891724,human_correct_label,17161,1,339.tiff,0,mass_only,tm_score
9,1221.0,485.0,2.173645,0.11755433678627014,non_human_findings,-1,0,339.tiff,0,mass_only,tm_score
10,5601.0,3655.0,2.1531906,0.1421329230070114,non_human_findings,-1,0,339.tiff,0,mass_only,tm_score
11,4457.0,2170.0,2.1199086,0.13210104405879974,non_human_findings,-1,0,339.tiff,0,mass_only,tm_score
12,6035.0,2684.0,2.1117406,0.1120997816324234,non_human_findings,-1,0,339.tiff,0,mass_only,tm_score
13,4157.0,4572.0,2.0945692,0.12862250208854675,non_human_findings,-1,0,339.tiff,0,mass_only,tm_score
14,6446.0,2089.0,2.0941594,0.14532768726348877,non_human_findings,-1,0,339.tiff,0,mass_only,tm_score
15,6308.0,4131.0,2.0903764,0.13193213939666748,non_human_findings,-1,0,339.tiff,0,mass_only,tm_score
16,5725.0,1458.0,2.0688305,0.1379636973142624,non_human_findings,-1,0,339.tiff,0,mass_only,tm_score
17,3726.0,4599.0,2.0480692,0.09613439440727234,non_human_findings,-1,0,339.tiff,0,mass_only,tm_score
18,5042.0,3578.0,2.0458615,0.10700583457946777,non_human_findings,-1,0,339.tiff,0,mass_only,tm_score
19,5407.0,2945.0,2.0368783,0.12352973967790604,non_human_findings,-1,0,339.tiff,0,mass_only,tm_score
20,2367.0,4541.0,2.0308373,0.14878682792186737,non_human_findings,-1,0,339.tiff,0,mass_only,tm_score
21,5689.0,150.0,2.0268443,0.10888565331697464,non_human_findings,-1,0,339.tiff,0,mass_only,tm_score
22,2391.0,2309.0,2.022839,0.11064847558736801,non_human_findings,-1,0,339.tiff,0,mass_only,tm_score
23,5905.0,2331.0,2.0084805,0.1130170226097107,non_human_findings,-1,0,339.tiff,0,mass_only,tm_score
24,1348.0,186.0,2.005874,0.12288261950016022,non_human_findings,-1,0,339.tiff,0,mass_only,tm_score
25,1427.0,1467.0,2.001928,0.10532787442207336,non_human_findings,-1,0,339.tiff,0,mass_only,tm_score
26,6117.0,1164.0,1.998869,0.12724843621253967,non_human_findings,-1,0,339.tiff,0,mass_only,tm_score
27,4115.0,4034.0,1.9966445,0.1412258744239807,non_human_findings,-1,0,339.tiff,0,mass_only,tm_score
28,5546.0,3437.0,1.9861481,0.11354778707027435,non_human_findings,-1,0,339.tiff,0,mass_only,tm_score
29,1412.0,438.0,1.9856048,0.12095394730567932,non_human_findings,-1,0,339.tiff,0,mass_only,tm_score
0,1088.0,4298.0,3.421998,0.17542621493339539,non_human_findings,-1,0,339.tiff,0,fill_alpha_1,chromatin_od
1,4688.0,2389.0,3.2748833,0.16822350025177002,non_human_findings,-1,0,339.tiff,0,fill_alpha_1,chromatin_od
2,2209.0,4802.0,4.492126,0.16269822418689728,human_correct_label,17172,1,339.tiff,0,fill_alpha_1,chromatin_od
3,1128.0,4291.0,2.7682145,0.15990260243415833,non_human_findings,-1,0,339.tiff,0,fill_alpha_1,chromatin_od
4,1464.0,2476.0,3.0525007,0.15349751710891724,human_correct_label,17161,1,339.tiff,0,fill_alpha_1,chromatin_od
5,6269.0,1149.0,3.0482209,0.1514337956905365,human_correct_label,17158,1,339.tiff,0,fill_alpha_1,chromatin_od
6,2366.0,4537.0,3.4850643,0.14886769652366638,non_human_findings,-1,0,339.tiff,0,fill_alpha_1,chromatin_od
7,3102.0,152.0,2.962619,0.1469234824180603,human_rejected_label,17174,2,339.tiff,0,fill_alpha_1,chromatin_od
8,4160.0,731.0,2.6595275,0.14625707268714905,non_human_findings,-1,0,339.tiff,0,fill_alpha_1,chromatin_od
9,982.0,4123.0,3.0379946,0.1432279646396637,human_correct_label,17166,1,339.tiff,0,fill_alpha_1,chromatin_od
10,5603.0,3654.0,3.7428336,0.1421329230070114,non_human_findings,-1,0,339.tiff,0,fill_alpha_1,chromatin_od
11,3836.0,3265.0,2.6843266,0.14172853529453278,non_human_findings,-1,0,339.tiff,0,fill_alpha_1,chromatin_od
12,4115.0,4035.0,2.56426,0.1412258744239807,non_human_findings,-1,0,339.tiff,0,fill_alpha_1,chromatin_od
13,1628.0,4429.0,2.7151191,0.1364654302597046,non_human_findings,-1,0,339.tiff,0,fill_alpha_1,chromatin_od
14,6211.0,4470.0,2.572697,0.13550138473510742,non_human_findings,-1,0,339.tiff,0,fill_alpha_1,chromatin_od
15,5715.0,990.0,3.212755,0.1327417492866516,human_rejected_label,17156,2,339.tiff,0,fill_alpha_1,chromatin_od
16,1658.0,40.0,2.7533803,0.13209572434425354,human_correct_label,17149,1,339.tiff,0,fill_alpha_1,chromatin_od
17,6311.0,4127.0,2.8352473,0.13193213939666748,non_human_findings,-1,0,339.tiff,0,fill_alpha_1,chromatin_od
18,2008.0,3748.0,2.9281347,0.13171079754829407,non_human_findings,-1,0,339.tiff,0,fill_alpha_1,chromatin_od
19,5229.0,1068.0,2.5405166,0.12966087460517883,non_human_findings,-1,0,339.tiff,0,fill_alpha_1,chromatin_od
20,89.0,2284.0,2.5981028,0.1293666809797287,non_human_findings,-1,0,339.tiff,0,fill_alpha_1,chromatin_od
21,4156.0,4569.0,2.6074276,0.12918639183044434,non_human_findings,-1,0,339.tiff,0,fill_alpha_1,chromatin_od
22,1634.0,4124.0,2.9972363,0.1282694786787033,human_correct_label,17168,1,339.tiff,0,fill_alpha_1,chromatin_od
23,3193.0,3485.0,2.7374227,0.12737740576267242,human_correct_label,17164,1,339.tiff,0,fill_alpha_1,chromatin_od
24,5403.0,1803.0,2.770443,0.12356727570295334,non_human_findings,-1,0,339.tiff,0,fill_alpha_1,chromatin_od
25,5407.0,2947.0,2.5338895,0.12352972477674484,non_human_findings,-1,0,339.tiff,0,fill_alpha_1,chromatin_od
26,2961.0,1565.0,2.8861506,0.1227135956287384,non_human_findings,-1,0,339.tiff,0,fill_alpha_1,chromatin_od
27,1523.0,4448.0,2.6029434,0.12219525128602982,non_human_findings,-1,0,339.tiff,0,fill_alpha_1,chromatin_od
28,3973.0,1723.0,2.5821295,0.12215433269739151,non_human_findings,-1,0,339.tiff,0,fill_alpha_1,chromatin_od
29,4292.0,2556.0,3.0037313,0.12138475477695465,non_human_findings,-1,0,339.tiff,0,fill_alpha_1,chromatin_od
0,2209.0,4802.0,4.492126,0.16269822418689728,human_correct_label,17172,1,339.tiff,0,fill_alpha_1,tm_score
1,5603.0,3654.0,3.7428336,0.1421329230070114,non_human_findings,-1,0,339.tiff,0,fill_alpha_1,tm_score
2,6306.0,4345.0,3.6711438,0.11954354494810104,non_human_findings,-1,0,339.tiff,0,fill_alpha_1,tm_score
3,2366.0,4537.0,3.4850643,0.14886769652366638,non_human_findings,-1,0,339.tiff,0,fill_alpha_1,tm_score
4,1088.0,4298.0,3.421998,0.17542621493339539,non_human_findings,-1,0,339.tiff,0,fill_alpha_1,tm_score
5,4688.0,2389.0,3.2748833,0.16822350025177002,non_human_findings,-1,0,339.tiff,0,fill_alpha_1,tm_score
6,5715.0,990.0,3.212755,0.1327417492866516,human_rejected_label,17156,2,339.tiff,0,fill_alpha_1,tm_score
7,4215.0,514.0,3.1043417,0.11267106980085373,non_human_findings,-1,0,339.tiff,0,fill_alpha_1,tm_score
8,2389.0,2306.0,3.0922666,0.11064847558736801,non_human_findings,-1,0,339.tiff,0,fill_alpha_1,tm_score
9,1464.0,2476.0,3.0525007,0.15349751710891724,human_correct_label,17161,1,339.tiff,0,fill_alpha_1,tm_score
10,6269.0,1149.0,3.0482209,0.1514337956905365,human_correct_label,17158,1,339.tiff,0,fill_alpha_1,tm_score
11,982.0,4123.0,3.0379946,0.1432279646396637,human_correct_label,17166,1,339.tiff,0,fill_alpha_1,tm_score
12,4292.0,2556.0,3.0037313,0.12138475477695465,non_human_findings,-1,0,339.tiff,0,fill_alpha_1,tm_score
13,2881.0,3552.0,2.9998333,0.11734536290168762,human_correct_label,17163,1,339.tiff,0,fill_alpha_1,tm_score
14,1634.0,4124.0,2.9972363,0.1282694786787033,human_correct_label,17168,1,339.tiff,0,fill_alpha_1,tm_score
15,5905.0,2327.0,2.994789,0.11301703006029129,non_human_findings,-1,0,339.tiff,0,fill_alpha_1,tm_score
16,4837.0,1211.0,2.9881635,0.11518324166536331,non_human_findings,-1,0,339.tiff,0,fill_alpha_1,tm_score
17,3102.0,152.0,2.962619,0.1469234824180603,human_rejected_label,17174,2,339.tiff,0,fill_alpha_1,tm_score
18,5070.0,821.0,2.948471,0.11111151427030563,non_human_findings,-1,0,339.tiff,0,fill_alpha_1,tm_score
19,1832.0,1660.0,2.9390306,0.11249009519815445,non_human_findings,-1,0,339.tiff,0,fill_alpha_1,tm_score
20,6308.0,2738.0,2.9323165,0.10655568540096283,non_human_findings,-1,0,339.tiff,0,fill_alpha_1,tm_score
21,2008.0,3748.0,2.9281347,0.13171079754829407,non_human_findings,-1,0,339.tiff,0,fill_alpha_1,tm_score
22,1274.0,1896.0,2.903414,0.11482300609350204,non_human_findings,-1,0,339.tiff,0,fill_alpha_1,tm_score
23,5706.0,440.0,2.8922162,0.11949320137500763,non_human_findings,-1,0,339.tiff,0,fill_alpha_1,tm_score
24,6263.0,2092.0,2.8868198,0.09323146939277649,non_human_findings,-1,0,339.tiff,0,fill_alpha_1,tm_score
25,2961.0,1565.0,2.8861506,0.1227135956287384,non_human_findings,-1,0,339.tiff,0,fill_alpha_1,tm_score
26,2796.0,2055.0,2.876988,0.12135979533195496,non_human_findings,-1,0,339.tiff,0,fill_alpha_1,tm_score
27,5455.0,3039.0,2.8752575,0.11529438197612762,non_human_findings,-1,0,339.tiff,0,fill_alpha_1,tm_score
28,0.0,1868.0,2.8587334,0.09986411035060883,non_human_findings,-1,0,339.tiff,0,fill_alpha_1,tm_score
29,6338.0,4798.0,2.835787,0.12097793817520142,non_human_findings,-1,0,339.tiff,0,fill_alpha_1,tm_score
0,1100.0,4285.0,2.948336,0.1758514642715454,non_human_findings,-1,0,339.tiff,1,default_51,chromatin_od
